,random_100,socialstudies_science_100,science_socialstudies_100,random_200,socialstudies_science_200,science_socialstudies_200,random_300,socialstudies_science_300,science_socialstudies_300
0,0.183431952663,0.25786163522,0.25,0.246105919003,0.298701298701,0.302931596091,0.282051282051,0.324503311258,0.318681318681
1,0.219512195122,0.282051282051,0.242236024845,0.273885350318,0.324503311258,0.277955271565,0.290322580645,0.333333333333,0.307189542484
2,0.212121212121,0.282051282051,0.307189542484,0.246105919003,0.290322580645,0.333333333333,0.25,0.301518438178,0.345291479821
3,0.190476190476,0.307189542484,0.226993865031,0.234567901235,0.311475409836,0.277955271565,0.290322580645,0.324503311258,0.312910284464
4,0.204819277108,0.226993865031,0.25786163522,0.26582278481,0.282051282051,0.290322580645,0.295896328294,0.295896328294,0.312910284464
5,0.25,0.298701298701,0.25,0.277955271565,0.35593220339,0.307189542484,0.295896328294,0.348314606742,0.333333333333
6,0.212121212121,0.25786163522,0.282051282051,0.273885350318,0.298701298701,0.277955271565,0.290322580645,0.298701298701,0.307189542484
7,0.242236024845,0.307189542484,0.212121212121,0.25,0.333333333333,0.273885350318,0.287553648069,0.357466063348,0.312910284464
8,0.282051282051,0.282051282051,0.176470588235,0.282051282051,0.35593220339,0.242236024845,0.321585903084,0.336302895323,0.310043668122
9,0.234567901235,0.26582278481,0.25,0.269841269841,0.320132013201,0.286173633441,0.282051282051,0.327433628319,0.287553648069
10,0.197604790419,0.298701298701,0.234567901235,0.226993865031,0.294498381877,0.298701298701,0.273885350318,0.330376940133,0.318681318681
11,0.26582278481,0.290322580645,0.25,0.253918495298,0.298701298701,0.282051282051,0.295896328294,0.336302895323,0.321585903084
12,0.226993865031,0.26582278481,0.25,0.230769230769,0.307189542484,0.307189542484,0.287553648069,0.333333333333,0.330376940133
13,0.197604790419,0.282051282051,0.26582278481,0.253918495298,0.315789473684,0.342281879195,0.295896328294,0.310043668122,0.351351351351
14,0.212121212121,0.25786163522,0.234567901235,0.208459214502,0.328903654485,0.282051282051,0.287553648069,0.336302895323,0.290322580645
15,0.234567901235,0.183431952663,0.26582278481,0.25,0.294498381877,0.33779264214,0.295896328294,0.336302895323,0.345291479821
16,0.204819277108,0.290322580645,0.226993865031,0.230769230769,0.277955271565,0.242236024845,0.25260960334,0.284796573876,0.284796573876
17,0.26582278481,0.290322580645,0.273885350318,0.277955271565,0.328903654485,0.290322580645,0.298701298701,0.354401805869,0.327433628319
18,0.242236024845,0.242236024845,0.315789473684,0.25786163522,0.333333333333,0.342281879195,0.284796573876,0.369863013699,0.330376940133
19,0.290322580645,0.273885350318,0.212121212121,0.277955271565,0.294498381877,0.242236024845,0.315789473684,0.327433628319,0.273885350318
20,0.226993865031,0.298701298701,0.234567901235,0.238390092879,0.307189542484,0.286173633441,0.279317697228,0.324503311258,0.327433628319
21,0.162790697674,0.25786163522,0.26582278481,0.234567901235,0.286173633441,0.324503311258,0.25786163522,0.345291479821,0.342281879195
22,0.26582278481,0.25786163522,0.290322580645,0.294498381877,0.307189542484,0.302931596091,0.315789473684,0.333333333333,0.354401805869
23,0.169590643275,0.26582278481,0.273885350318,0.230769230769,0.333333333333,0.302931596091,0.247401247401,0.351351351351,0.330376940133
24,0.204819277108,0.307189542484,0.25,0.238390092879,0.328903654485,0.307189542484,0.290322580645,0.360544217687,0.312910284464
25,0.219512195122,0.282051282051,0.242236024845,0.234567901235,0.298701298701,0.286173633441,0.263157894737,0.324503311258,0.318681318681
26,0.219512195122,0.273885350318,0.26582278481,0.269841269841,0.298701298701,0.269841269841,0.282051282051,0.333333333333,0.312910284464
27,0.234567901235,0.298701298701,0.25786163522,0.261829652997,0.328903654485,0.302931596091,0.304347826087,0.336302895323,0.307189542484
28,0.204819277108,0.307189542484,0.226993865031,0.230769230769,0.320132013201,0.282051282051,0.279317697228,0.360544217687,0.312910284464
29,0.204819277108,0.234567901235,0.298701298701,0.246105919003,0.273885350318,0.33779264214,0.279317697228,0.330376940133,0.351351351351
30,0.183431952663,0.26582278481,0.25,0.25,0.302931596091,0.307189542484,0.279317697228,0.304347826087,0.304347826087
31,0.226993865031,0.290322580645,0.242236024845,0.215805471125,0.311475409836,0.302931596091,0.25260960334,0.324503311258,0.304347826087
32,0.25786163522,0.25,0.25786163522,0.307189542484,0.298701298701,0.286173633441,0.348314606742,0.307189542484,0.301518438178
33,0.26582278481,0.273885350318,0.234567901235,0.273885350318,0.346801346801,0.25,0.312910284464,0.348314606742,0.279317697228
34,0.273885350318,0.282051282051,0.226993865031,0.302931596091,0.311475409836,0.242236024845,0.307189542484,0.327433628319,0.284796573876
35,0.169590643275,0.298701298701,0.298701298701,0.223241590214,0.298701298701,0.294498381877,0.25,0.315789473684,0.318681318681
36,0.204819277108,0.25786163522,0.219512195122,0.246105919003,0.307189542484,0.282051282051,0.276595744681,0.342281879195,0.307189542484
37,0.204819277108,0.273885350318,0.234567901235,0.226993865031,0.324503311258,0.26582278481,0.26582278481,0.339285714286,0.304347826087
38,0.234567901235,0.219512195122,0.234567901235,0.226993865031,0.290322580645,0.311475409836,0.263157894737,0.342281879195,0.333333333333
39,0.219512195122,0.290322580645,0.25786163522,0.234567901235,0.294498381877,0.290322580645,0.263157894737,0.312910284464,0.330376940133
40,0.219512195122,0.307189542484,0.26582278481,0.253918495298,0.311475409836,0.311475409836,0.279317697228,0.345291479821,0.345291479821
41,0.25,0.234567901235,0.242236024845,0.26582278481,0.290322580645,0.307189542484,0.310043668122,0.333333333333,0.298701298701
42,0.219512195122,0.290322580645,0.26582278481,0.26582278481,0.302931596091,0.298701298701,0.268498942918,0.360544217687,0.310043668122
43,0.226993865031,0.298701298701,0.242236024845,0.253918495298,0.365187713311,0.25,0.282051282051,0.348314606742,0.310043668122
44,0.212121212121,0.242236024845,0.25,0.230769230769,0.298701298701,0.290322580645,0.25260960334,0.315789473684,0.324503311258
45,0.212121212121,0.307189542484,0.273885350318,0.242236024845,0.328903654485,0.33779264214,0.287553648069,0.342281879195,0.330376940133
46,0.204819277108,0.307189542484,0.226993865031,0.269841269841,0.302931596091,0.277955271565,0.295896328294,0.310043668122,0.284796573876
47,0.204819277108,0.25786163522,0.273885350318,0.253918495298,0.294498381877,0.298701298701,0.273885350318,0.339285714286,0.324503311258
48,0.212121212121,0.226993865031,0.25,0.290322580645,0.25,0.294498381877,0.307189542484,0.295896328294,0.324503311258
49,0.282051282051,0.273885350318,0.234567901235,0.277955271565,0.286173633441,0.294498381877,0.312910284464,0.298701298701,0.336302895323
