,random_100,science_languagearts_100,languagearts_science_100,random_200,science_languagearts_200,languagearts_science_200,random_300,science_languagearts_300,languagearts_science_300
0,0.333333333333,0.481481481481,0.324503311258,0.423487544484,0.526717557252,0.428571428571,0.449275362319,0.530612244898,0.466992665037
1,0.388888888889,0.459854014599,0.398601398601,0.449275362319,0.5625,0.492537313433,0.463414634146,0.53452685422,0.488833746898
2,0.418439716312,0.438848920863,0.379310344828,0.454545454545,0.515151515152,0.454545454545,0.452784503632,0.538461538462,0.503759398496
3,0.351351351351,0.459854014599,0.369863013699,0.418439716312,0.509433962264,0.438848920863,0.463414634146,0.511335012594,0.474201474201
4,0.342281879195,0.538461538462,0.398601398601,0.423487544484,0.544401544402,0.449275362319,0.442307692308,0.574803149606,0.503759398496
5,0.342281879195,0.459854014599,0.333333333333,0.398601398601,0.550387596899,0.465201465201,0.418439716312,0.566579634465,0.477832512315
6,0.360544217687,0.470588235294,0.379310344828,0.449275362319,0.532567049808,0.470588235294,0.481481481481,0.546391752577,0.492537313433
7,0.428571428571,0.438848920863,0.388888888889,0.476014760148,0.538461538462,0.438848920863,0.452784503632,0.538461538462,0.496259351621
8,0.398601398601,0.470588235294,0.408450704225,0.449275362319,0.544401544402,0.433691756272,0.435406698565,0.550387596899,0.496259351621
9,0.351351351351,0.449275362319,0.379310344828,0.398601398601,0.5625,0.423487544484,0.449275362319,0.566579634465,0.488833746898
10,0.379310344828,0.459854014599,0.428571428571,0.476014760148,0.532567049808,0.465201465201,0.459854014599,0.5625,0.488833746898
11,0.351351351351,0.459854014599,0.438848920863,0.449275362319,0.532567049808,0.459854014599,0.474201474201,0.5625,0.477832512315
12,0.369863013699,0.481481481481,0.379310344828,0.438848920863,0.550387596899,0.459854014599,0.459854014599,0.542416452442,0.481481481481
13,0.398601398601,0.449275362319,0.369863013699,0.449275362319,0.538461538462,0.413427561837,0.438848920863,0.554404145078,0.477832512315
14,0.333333333333,0.492537313433,0.360544217687,0.438848920863,0.520912547529,0.454545454545,0.438848920863,0.526717557252,0.5
15,0.379310344828,0.492537313433,0.369863013699,0.438848920863,0.574803149606,0.459854014599,0.44578313253,0.595744680851,0.5
16,0.324503311258,0.503759398496,0.351351351351,0.428571428571,0.515151515152,0.438848920863,0.425178147268,0.522842639594,0.5
17,0.379310344828,0.459854014599,0.398601398601,0.454545454545,0.550387596899,0.4440433213,0.518987341772,0.53452685422,0.5
18,0.388888888889,0.470588235294,0.379310344828,0.433691756272,0.532567049808,0.476014760148,0.459854014599,0.570680628272,0.477832512315
19,0.360544217687,0.503759398496,0.351351351351,0.408450704225,0.538461538462,0.4440433213,0.485148514851,0.5625,0.515151515152
20,0.351351351351,0.449275362319,0.438848920863,0.418439716312,0.498127340824,0.459854014599,0.401869158879,0.542416452442,0.526717557252
21,0.418439716312,0.515151515152,0.351351351351,0.40350877193,0.509433962264,0.438848920863,0.456310679612,0.53452685422,0.477832512315
22,0.360544217687,0.470588235294,0.360544217687,0.449275362319,0.526717557252,0.423487544484,0.466992665037,0.542416452442,0.492537313433
23,0.333333333333,0.481481481481,0.333333333333,0.4440433213,0.526717557252,0.433691756272,0.470588235294,0.526717557252,0.492537313433
24,0.360544217687,0.470588235294,0.398601398601,0.423487544484,0.520912547529,0.465201465201,0.477832512315,0.550387596899,0.503759398496
25,0.333333333333,0.418439716312,0.324503311258,0.449275362319,0.532567049808,0.476014760148,0.463414634146,0.542416452442,0.481481481481
26,0.360544217687,0.492537313433,0.342281879195,0.476014760148,0.526717557252,0.428571428571,0.463414634146,0.574803149606,0.470588235294
27,0.342281879195,0.503759398496,0.398601398601,0.433691756272,0.515151515152,0.449275362319,0.470588235294,0.538461538462,0.518987341772
28,0.388888888889,0.515151515152,0.398601398601,0.428571428571,0.550387596899,0.465201465201,0.456310679612,0.550387596899,0.492537313433
29,0.408450704225,0.492537313433,0.342281879195,0.433691756272,0.532567049808,0.454545454545,0.442307692308,0.558441558442,0.481481481481
30,0.360544217687,0.526717557252,0.379310344828,0.433691756272,0.532567049808,0.449275362319,0.44578313253,0.570680628272,0.463414634146
31,0.388888888889,0.503759398496,0.360544217687,0.438848920863,0.581027667984,0.423487544484,0.435406698565,0.570680628272,0.474201474201
32,0.351351351351,0.438848920863,0.379310344828,0.418439716312,0.5625,0.470588235294,0.421800947867,0.570680628272,0.477832512315
33,0.351351351351,0.550387596899,0.360544217687,0.398601398601,0.550387596899,0.4440433213,0.421800947867,0.574803149606,0.463414634146
34,0.324503311258,0.470588235294,0.438848920863,0.398601398601,0.509433962264,0.470588235294,0.418439716312,0.526717557252,0.496259351621
35,0.379310344828,0.418439716312,0.379310344828,0.449275362319,0.492537313433,0.4440433213,0.421800947867,0.538461538462,0.503759398496
