,random_100,socialstudies_science_100,science_socialstudies_100,random_200,socialstudies_science_200,science_socialstudies_200,random_300,socialstudies_science_300,science_socialstudies_300
0,0.324503311258,0.204819277108,0.212121212121,0.324503311258,0.290322580645,0.282051282051,0.327433628319,0.307189542484,0.304347826087
1,0.242236024845,0.234567901235,0.197604790419,0.269841269841,0.273885350318,0.25,0.324503311258,0.298701298701,0.284796573876
2,0.204819277108,0.162790697674,0.204819277108,0.286173633441,0.17994100295,0.302931596091,0.333333333333,0.212121212121,0.330376940133
3,0.226993865031,0.149425287356,0.197604790419,0.261829652997,0.194029850746,0.26582278481,0.310043668122,0.209677419355,0.324503311258
4,0.234567901235,0.183431952663,0.176470588235,0.277955271565,0.223241590214,0.234567901235,0.336302895323,0.260504201681,0.295896328294
5,0.282051282051,0.183431952663,0.219512195122,0.320132013201,0.219512195122,0.25,0.348314606742,0.25260960334,0.284796573876
6,0.273885350318,0.136363636364,0.212121212121,0.282051282051,0.186943620178,0.261829652997,0.330376940133,0.207243460765,0.284796573876
7,0.156069364162,0.111111111111,0.219512195122,0.186943620178,0.186943620178,0.242236024845,0.234567901235,0.190476190476,0.290322580645
8,0.212121212121,0.212121212121,0.176470588235,0.302931596091,0.238390092879,0.234567901235,0.333333333333,0.271186440678,0.255230125523
9,0.226993865031,0.169590643275,0.183431952663,0.294498381877,0.230769230769,0.277955271565,0.318681318681,0.244813278008,0.301518438178
10,0.212121212121,0.156069364162,0.219512195122,0.273885350318,0.208459214502,0.238390092879,0.333333333333,0.244813278008,0.304347826087
11,0.234567901235,0.149425287356,0.204819277108,0.286173633441,0.226993865031,0.25,0.312910284464,0.239669421488,0.279317697228
12,0.226993865031,0.204819277108,0.219512195122,0.286173633441,0.223241590214,0.238390092879,0.327433628319,0.25,0.284796573876
13,0.219512195122,0.197604790419,0.25,0.315789473684,0.201201201201,0.273885350318,0.327433628319,0.268498942918,0.307189542484
14,0.226993865031,0.169590643275,0.315789473684,0.238390092879,0.230769230769,0.290322580645,0.315789473684,0.234567901235,0.327433628319
15,0.26582278481,0.234567901235,0.226993865031,0.311475409836,0.215805471125,0.242236024845,0.318681318681,0.263157894737,0.279317697228
16,0.226993865031,0.156069364162,0.204819277108,0.261829652997,0.176470588235,0.26582278481,0.312910284464,0.212121212121,0.282051282051
17,0.25,0.149425287356,0.190476190476,0.315789473684,0.201201201201,0.273885350318,0.321585903084,0.237113402062,0.284796573876
18,0.162790697674,0.169590643275,0.204819277108,0.223241590214,0.219512195122,0.273885350318,0.229508196721,0.234567901235,0.287553648069
19,0.226993865031,0.162790697674,0.204819277108,0.328903654485,0.208459214502,0.286173633441,0.342281879195,0.260504201681,0.315789473684
20,0.242236024845,0.169590643275,0.162790697674,0.298701298701,0.194029850746,0.226993865031,0.354401805869,0.217038539554,0.273885350318
21,0.212121212121,0.212121212121,0.226993865031,0.234567901235,0.212121212121,0.25,0.268498942918,0.226993865031,0.271186440678
22,0.204819277108,0.136363636364,0.197604790419,0.269841269841,0.169590643275,0.25786163522,0.333333333333,0.207243460765,0.282051282051
23,0.190476190476,0.149425287356,0.204819277108,0.286173633441,0.215805471125,0.25786163522,0.330376940133,0.237113402062,0.290322580645
24,0.212121212121,0.234567901235,0.219512195122,0.246105919003,0.25786163522,0.269841269841,0.301518438178,0.26582278481,0.293103448276
25,0.298701298701,0.117318435754,0.176470588235,0.311475409836,0.149425287356,0.261829652997,0.336302895323,0.165048543689,0.282051282051
26,0.234567901235,0.169590643275,0.183431952663,0.277955271565,0.238390092879,0.234567901235,0.318681318681,0.268498942918,0.271186440678
27,0.25,0.197604790419,0.183431952663,0.253918495298,0.226993865031,0.246105919003,0.324503311258,0.276595744681,0.26582278481
28,0.26582278481,0.156069364162,0.162790697674,0.277955271565,0.173020527859,0.25,0.342281879195,0.202404809619,0.271186440678
29,0.226993865031,0.149425287356,0.204819277108,0.273885350318,0.204819277108,0.294498381877,0.284796573876,0.229508196721,0.330376940133
30,0.273885350318,0.183431952663,0.204819277108,0.328903654485,0.215805471125,0.261829652997,0.321585903084,0.25260960334,0.293103448276
31,0.26582278481,0.190476190476,0.204819277108,0.302931596091,0.290322580645,0.273885350318,0.333333333333,0.327433628319,0.310043668122
32,0.197604790419,0.169590643275,0.204819277108,0.253918495298,0.208459214502,0.238390092879,0.255230125523,0.237113402062,0.273885350318
33,0.226993865031,0.204819277108,0.183431952663,0.26582278481,0.246105919003,0.269841269841,0.307189542484,0.273885350318,0.271186440678
34,0.26582278481,0.190476190476,0.219512195122,0.282051282051,0.238390092879,0.290322580645,0.327433628319,0.242236024845,0.339285714286
35,0.234567901235,0.149425287356,0.219512195122,0.261829652997,0.183431952663,0.269841269841,0.282051282051,0.22199592668,0.290322580645
36,0.26582278481,0.190476190476,0.190476190476,0.294498381877,0.223241590214,0.26582278481,0.339285714286,0.271186440678,0.307189542484
37,0.25786163522,0.212121212121,0.190476190476,0.294498381877,0.208459214502,0.269841269841,0.324503311258,0.25,0.301518438178
38,0.307189542484,0.190476190476,0.226993865031,0.346801346801,0.25786163522,0.269841269841,0.363636363636,0.268498942918,0.321585903084
39,0.25,0.183431952663,0.234567901235,0.261829652997,0.25,0.269841269841,0.324503311258,0.247401247401,0.301518438178
40,0.25,0.204819277108,0.226993865031,0.346801346801,0.226993865031,0.282051282051,0.379310344828,0.226993865031,0.307189542484
41,0.290322580645,0.197604790419,0.25,0.307189542484,0.215805471125,0.253918495298,0.304347826087,0.239669421488,0.295896328294
42,0.290322580645,0.183431952663,0.204819277108,0.333333333333,0.238390092879,0.261829652997,0.357466063348,0.25,0.307189542484
43,0.212121212121,0.204819277108,0.219512195122,0.294498381877,0.261829652997,0.25,0.321585903084,0.26582278481,0.304347826087
44,0.242236024845,0.149425287356,0.25,0.294498381877,0.197604790419,0.26582278481,0.321585903084,0.232032854209,0.293103448276
45,0.25786163522,0.156069364162,0.234567901235,0.302931596091,0.219512195122,0.282051282051,0.330376940133,0.219512195122,0.342281879195
46,0.273885350318,0.176470588235,0.212121212121,0.302931596091,0.197604790419,0.294498381877,0.321585903084,0.214574898785,0.304347826087
47,0.204819277108,0.129943502825,0.25,0.298701298701,0.156069364162,0.277955271565,0.324503311258,0.195219123506,0.298701298701
48,0.25,0.156069364162,0.156069364162,0.320132013201,0.219512195122,0.215805471125,0.351351351351,0.25,0.271186440678
49,0.26582278481,0.136363636364,0.204819277108,0.307189542484,0.186943620178,0.261829652997,0.348314606742,0.226993865031,0.268498942918
