,random_100,socialstudies_languagearts_100,languagearts_socialstudies_100,random_200,socialstudies_languagearts_200,languagearts_socialstudies_200,random_300,socialstudies_languagearts_300,languagearts_socialstudies_300
0,0.136363636364,0.111111111111,0.0989010989011,0.190476190476,0.219512195122,0.159420289855,0.226993865031,0.242236024845,0.192842942346
1,0.0989010989011,0.149425287356,0.129943502825,0.169590643275,0.208459214502,0.212121212121,0.171875,0.226993865031,0.239669421488
2,0.162790697674,0.123595505618,0.129943502825,0.223241590214,0.183431952663,0.219512195122,0.232032854209,0.229508196721,0.229508196721
3,0.197604790419,0.136363636364,0.117318435754,0.25,0.194029850746,0.162790697674,0.293103448276,0.224489795918,0.204819277108
4,0.142857142857,0.104972375691,0.156069364162,0.215805471125,0.197604790419,0.194029850746,0.260504201681,0.226993865031,0.217038539554
5,0.156069364162,0.162790697674,0.142857142857,0.201201201201,0.238390092879,0.212121212121,0.185770750988,0.25786163522,0.25786163522
6,0.104972375691,0.183431952663,0.0989010989011,0.17994100295,0.253918495298,0.186943620178,0.247401247401,0.271186440678,0.224489795918
7,0.0989010989011,0.190476190476,0.226993865031,0.183431952663,0.261829652997,0.290322580645,0.217038539554,0.301518438178,0.282051282051
8,0.0928961748634,0.136363636364,0.142857142857,0.17994100295,0.201201201201,0.208459214502,0.229508196721,0.234567901235,0.22199592668
9,0.104972375691,0.0869565217391,0.117318435754,0.159420289855,0.136363636364,0.149425287356,0.209677419355,0.185770750988,0.171875
10,0.117318435754,0.123595505618,0.197604790419,0.197604790419,0.176470588235,0.234567901235,0.224489795918,0.242236024845,0.25
11,0.0989010989011,0.162790697674,0.129943502825,0.149425287356,0.208459214502,0.166180758017,0.171875,0.226993865031,0.224489795918
12,0.0989010989011,0.190476190476,0.129943502825,0.139601139601,0.204819277108,0.194029850746,0.160541586074,0.224489795918,0.224489795918
13,0.117318435754,0.156069364162,0.104972375691,0.176470588235,0.201201201201,0.152737752161,0.212121212121,0.244813278008,0.195219123506
14,0.0869565217391,0.162790697674,0.190476190476,0.162790697674,0.215805471125,0.238390092879,0.176470588235,0.25786163522,0.260504201681
15,0.149425287356,0.197604790419,0.156069364162,0.186943620178,0.238390092879,0.215805471125,0.229508196721,0.25260960334,0.234567901235
16,0.136363636364,0.0869565217391,0.117318435754,0.204819277108,0.197604790419,0.194029850746,0.202404809619,0.204819277108,0.212121212121
17,0.104972375691,0.129943502825,0.183431952663,0.173020527859,0.186943620178,0.223241590214,0.224489795918,0.217038539554,0.217038539554
18,0.104972375691,0.0989010989011,0.156069364162,0.176470588235,0.162790697674,0.197604790419,0.2,0.219512195122,0.239669421488
19,0.111111111111,0.142857142857,0.0989010989011,0.186943620178,0.219512195122,0.173020527859,0.195219123506,0.260504201681,0.207243460765
20,0.0928961748634,0.129943502825,0.111111111111,0.156069364162,0.194029850746,0.17994100295,0.190476190476,0.214574898785,0.226993865031
21,0.142857142857,0.149425287356,0.111111111111,0.169590643275,0.212121212121,0.190476190476,0.190476190476,0.214574898785,0.217038539554
22,0.0582010582011,0.142857142857,0.123595505618,0.111111111111,0.186943620178,0.201201201201,0.147227533461,0.214574898785,0.202404809619
23,0.0752688172043,0.117318435754,0.136363636364,0.146131805158,0.17994100295,0.201201201201,0.174168297456,0.181102362205,0.232032854209
