,random_100,socialstudies_health_100,health_socialstudies_100,random_200,socialstudies_health_200,health_socialstudies_200,random_300,socialstudies_health_300,health_socialstudies_300
0,0.290322580645,0.273885350318,0.379310344828,0.269841269841,0.277955271565,0.33779264214,0.298701298701,0.304347826087,0.351351351351
1,0.298701298701,0.315789473684,0.333333333333,0.315789473684,0.324503311258,0.379310344828,0.333333333333,0.360544217687,0.385681293303
2,0.25786163522,0.290322580645,0.315789473684,0.282051282051,0.307189542484,0.33779264214,0.284796573876,0.360544217687,0.366742596811
3,0.242236024845,0.315789473684,0.379310344828,0.273885350318,0.302931596091,0.369863013699,0.310043668122,0.345291479821,0.39211136891
4,0.242236024845,0.315789473684,0.242236024845,0.234567901235,0.302931596091,0.290322580645,0.268498942918,0.324503311258,0.298701298701
5,0.342281879195,0.333333333333,0.315789473684,0.311475409836,0.328903654485,0.333333333333,0.312910284464,0.336302895323,0.360544217687
6,0.290322580645,0.324503311258,0.307189542484,0.324503311258,0.365187713311,0.324503311258,0.348314606742,0.385681293303,0.363636363636
7,0.307189542484,0.25,0.342281879195,0.302931596091,0.320132013201,0.307189542484,0.284796573876,0.327433628319,0.333333333333
8,0.307189542484,0.315789473684,0.333333333333,0.302931596091,0.290322580645,0.307189542484,0.324503311258,0.318681318681,0.333333333333
9,0.25,0.369863013699,0.333333333333,0.253918495298,0.333333333333,0.333333333333,0.307189542484,0.357466063348,0.369863013699
10,0.26582278481,0.273885350318,0.290322580645,0.277955271565,0.33779264214,0.302931596091,0.318681318681,0.342281879195,0.336302895323
11,0.290322580645,0.298701298701,0.290322580645,0.294498381877,0.346801346801,0.307189542484,0.310043668122,0.39211136891,0.345291479821
12,0.324503311258,0.273885350318,0.369863013699,0.346801346801,0.328903654485,0.408450704225,0.348314606742,0.376146788991,0.401869158879
13,0.242236024845,0.298701298701,0.307189542484,0.238390092879,0.315789473684,0.346801346801,0.263157894737,0.342281879195,0.330376940133
14,0.307189542484,0.197604790419,0.324503311258,0.328903654485,0.246105919003,0.311475409836,0.379310344828,0.307189542484,0.333333333333
15,0.298701298701,0.315789473684,0.369863013699,0.333333333333,0.333333333333,0.302931596091,0.357466063348,0.369863013699,0.333333333333
16,0.26582278481,0.360544217687,0.379310344828,0.298701298701,0.311475409836,0.33779264214,0.348314606742,0.345291479821,0.376146788991
17,0.25786163522,0.324503311258,0.351351351351,0.282051282051,0.324503311258,0.315789473684,0.324503311258,0.354401805869,0.354401805869
18,0.282051282051,0.315789473684,0.333333333333,0.282051282051,0.302931596091,0.311475409836,0.304347826087,0.342281879195,0.348314606742
19,0.25786163522,0.342281879195,0.242236024845,0.273885350318,0.342281879195,0.269841269841,0.342281879195,0.360544217687,0.304347826087
20,0.290322580645,0.324503311258,0.290322580645,0.290322580645,0.302931596091,0.320132013201,0.304347826087,0.363636363636,0.369863013699
