,random_100,socialstudies_science_100,science_socialstudies_100,random_200,socialstudies_science_200,science_socialstudies_200,random_300,socialstudies_science_300,science_socialstudies_300
0,0.273885350318,0.481481481481,0.379310344828,0.384083044983,0.413427561837,0.398601398601,0.379310344828,0.474201474201,0.388888888889
1,0.315789473684,0.398601398601,0.351351351351,0.379310344828,0.398601398601,0.360544217687,0.382488479263,0.411764705882,0.39211136891
2,0.369863013699,0.379310344828,0.360544217687,0.388888888889,0.388888888889,0.379310344828,0.428571428571,0.428571428571,0.405152224824
3,0.369863013699,0.459854014599,0.418439716312,0.398601398601,0.454545454545,0.393728222997,0.438848920863,0.463414634146,0.415094339623
4,0.360544217687,0.438848920863,0.351351351351,0.379310344828,0.40350877193,0.398601398601,0.388888888889,0.438848920863,0.431980906921
5,0.315789473684,0.388888888889,0.360544217687,0.365187713311,0.418439716312,0.374570446735,0.37299771167,0.470588235294,0.435406698565
6,0.290322580645,0.428571428571,0.408450704225,0.365187713311,0.423487544484,0.384083044983,0.401869158879,0.442307692308,0.418439716312
7,0.388888888889,0.388888888889,0.333333333333,0.388888888889,0.438848920863,0.33779264214,0.425178147268,0.470588235294,0.395348837209
8,0.418439716312,0.369863013699,0.307189542484,0.365187713311,0.423487544484,0.384083044983,0.431980906921,0.435406698565,0.363636363636
9,0.398601398601,0.428571428571,0.438848920863,0.369863013699,0.481481481481,0.413427561837,0.395348837209,0.456310679612,0.452784503632
10,0.398601398601,0.388888888889,0.408450704225,0.40350877193,0.449275362319,0.433691756272,0.418439716312,0.459854014599,0.449275362319
11,0.333333333333,0.388888888889,0.418439716312,0.408450704225,0.379310344828,0.413427561837,0.408450704225,0.401869158879,0.428571428571
12,0.379310344828,0.459854014599,0.369863013699,0.369863013699,0.369863013699,0.408450704225,0.401869158879,0.438848920863,0.405152224824
13,0.408450704225,0.408450704225,0.428571428571,0.379310344828,0.428571428571,0.398601398601,0.435406698565,0.466992665037,0.449275362319
14,0.324503311258,0.408450704225,0.398601398601,0.35593220339,0.449275362319,0.40350877193,0.382488479263,0.463414634146,0.428571428571
15,0.315789473684,0.369863013699,0.351351351351,0.379310344828,0.428571428571,0.408450704225,0.39211136891,0.459854014599,0.405152224824
16,0.379310344828,0.388888888889,0.418439716312,0.374570446735,0.4440433213,0.388888888889,0.415094339623,0.428571428571,0.435406698565
17,0.351351351351,0.398601398601,0.315789473684,0.418439716312,0.393728222997,0.351351351351,0.401869158879,0.425178147268,0.382488479263
18,0.408450704225,0.438848920863,0.307189542484,0.388888888889,0.40350877193,0.398601398601,0.415094339623,0.418439716312,0.415094339623
19,0.351351351351,0.342281879195,0.360544217687,0.408450704225,0.408450704225,0.369863013699,0.405152224824,0.442307692308,0.398601398601
20,0.379310344828,0.438848920863,0.369863013699,0.428571428571,0.433691756272,0.40350877193,0.421800947867,0.456310679612,0.425178147268
21,0.369863013699,0.438848920863,0.360544217687,0.408450704225,0.388888888889,0.388888888889,0.428571428571,0.435406698565,0.411764705882
22,0.369863013699,0.470588235294,0.428571428571,0.351351351351,0.465201465201,0.40350877193,0.379310344828,0.466992665037,0.405152224824
23,0.342281879195,0.379310344828,0.418439716312,0.342281879195,0.470588235294,0.374570446735,0.37299771167,0.425178147268,0.428571428571
24,0.428571428571,0.418439716312,0.369863013699,0.428571428571,0.413427561837,0.40350877193,0.466992665037,0.435406698565,0.442307692308
25,0.342281879195,0.428571428571,0.369863013699,0.320132013201,0.413427561837,0.346801346801,0.348314606742,0.431980906921,0.408450704225
26,0.369863013699,0.342281879195,0.369863013699,0.365187713311,0.379310344828,0.423487544484,0.382488479263,0.405152224824,0.428571428571
27,0.360544217687,0.379310344828,0.342281879195,0.369863013699,0.438848920863,0.398601398601,0.398601398601,0.44578313253,0.382488479263
28,0.379310344828,0.428571428571,0.342281879195,0.40350877193,0.433691756272,0.369863013699,0.44578313253,0.459854014599,0.398601398601
29,0.369863013699,0.388888888889,0.449275362319,0.379310344828,0.360544217687,0.365187713311,0.405152224824,0.408450704225,0.415094339623
30,0.333333333333,0.398601398601,0.418439716312,0.365187713311,0.428571428571,0.388888888889,0.37299771167,0.449275362319,0.408450704225
31,0.360544217687,0.418439716312,0.428571428571,0.384083044983,0.438848920863,0.428571428571,0.421800947867,0.431980906921,0.456310679612
32,0.408450704225,0.315789473684,0.298701298701,0.388888888889,0.374570446735,0.33779264214,0.442307692308,0.379310344828,0.385681293303
33,0.418439716312,0.459854014599,0.360544217687,0.40350877193,0.413427561837,0.369863013699,0.428571428571,0.421800947867,0.39211136891
34,0.351351351351,0.388888888889,0.369863013699,0.418439716312,0.388888888889,0.379310344828,0.428571428571,0.428571428571,0.428571428571
35,0.388888888889,0.449275362319,0.360544217687,0.393728222997,0.476014760148,0.369863013699,0.415094339623,0.477832512315,0.408450704225
36,0.379310344828,0.418439716312,0.351351351351,0.40350877193,0.433691756272,0.454545454545,0.421800947867,0.415094339623,0.463414634146
37,0.324503311258,0.408450704225,0.398601398601,0.40350877193,0.428571428571,0.388888888889,0.438848920863,0.477832512315,0.415094339623
38,0.369863013699,0.342281879195,0.449275362319,0.398601398601,0.388888888889,0.393728222997,0.385681293303,0.388888888889,0.442307692308
39,0.418439716312,0.449275362319,0.360544217687,0.374570446735,0.454545454545,0.384083044983,0.395348837209,0.481481481481,0.428571428571
40,0.369863013699,0.379310344828,0.408450704225,0.40350877193,0.379310344828,0.413427561837,0.405152224824,0.428571428571,0.442307692308
41,0.298701298701,0.418439716312,0.438848920863,0.346801346801,0.388888888889,0.388888888889,0.376146788991,0.435406698565,0.415094339623
42,0.388888888889,0.408450704225,0.388888888889,0.384083044983,0.433691756272,0.408450704225,0.395348837209,0.405152224824,0.415094339623
43,0.369863013699,0.379310344828,0.360544217687,0.365187713311,0.423487544484,0.379310344828,0.39211136891,0.442307692308,0.431980906921
44,0.360544217687,0.315789473684,0.342281879195,0.369863013699,0.360544217687,0.398601398601,0.379310344828,0.379310344828,0.415094339623
45,0.408450704225,0.379310344828,0.342281879195,0.379310344828,0.388888888889,0.379310344828,0.415094339623,0.418439716312,0.411764705882
46,0.360544217687,0.315789473684,0.418439716312,0.398601398601,0.413427561837,0.438848920863,0.408450704225,0.442307692308,0.438848920863
47,0.388888888889,0.408450704225,0.398601398601,0.408450704225,0.423487544484,0.418439716312,0.408450704225,0.421800947867,0.442307692308
48,0.379310344828,0.459854014599,0.379310344828,0.413427561837,0.476014760148,0.374570446735,0.39211136891,0.44578313253,0.401869158879
49,0.342281879195,0.398601398601,0.388888888889,0.379310344828,0.418439716312,0.384083044983,0.411764705882,0.438848920863,0.449275362319
