,random_100,socialstudies_languagearts_100,languagearts_socialstudies_100,random_200,socialstudies_languagearts_200,languagearts_socialstudies_200,random_300,socialstudies_languagearts_300,languagearts_socialstudies_300
0,0.298701298701,0.307189542484,0.273885350318,0.111111111111,0.117318435754,0.123595505618,0.0309278350515,0.0471204188482,0.0362694300518
1,0.324503311258,0.290322580645,0.307189542484,0.0928961748634,0.111111111111,0.123595505618,0.0526315789474,0.0695187165775,0.0471204188482
2,0.290322580645,0.25,0.273885350318,0.111111111111,0.0695187165775,0.0695187165775,0.0471204188482,0.0471204188482,0.0582010582011
3,0.307189542484,0.273885350318,0.315789473684,0.111111111111,0.117318435754,0.111111111111,0.063829787234,0.0526315789474,0.0582010582011
4,0.307189542484,0.26582278481,0.226993865031,0.063829787234,0.0869565217391,0.063829787234,0.0471204188482,0.0695187165775,0.0752688172043
5,0.324503311258,0.298701298701,0.282051282051,0.0928961748634,0.0989010989011,0.0810810810811,0.0695187165775,0.0869565217391,0.0810810810811
6,0.324503311258,0.307189542484,0.273885350318,0.104972375691,0.129943502825,0.0989010989011,0.063829787234,0.0309278350515,0.0695187165775
7,0.342281879195,0.290322580645,0.25,0.123595505618,0.0869565217391,0.0928961748634,0.0526315789474,0.0752688172043,0.063829787234
8,0.315789473684,0.282051282051,0.290322580645,0.0989010989011,0.104972375691,0.0928961748634,0.0928961748634,0.0471204188482,0.0362694300518
9,0.324503311258,0.26582278481,0.333333333333,0.0989010989011,0.104972375691,0.0869565217391,0.063829787234,0.0526315789474,0.0309278350515
10,0.351351351351,0.290322580645,0.290322580645,0.117318435754,0.117318435754,0.111111111111,0.0695187165775,0.0582010582011,0.0869565217391
11,0.324503311258,0.333333333333,0.298701298701,0.123595505618,0.0869565217391,0.136363636364,0.0582010582011,0.063829787234,0.0582010582011
12,0.290322580645,0.315789473684,0.234567901235,0.0810810810811,0.117318435754,0.0928961748634,0.0526315789474,0.0810810810811,0.0416666666667
13,0.307189542484,0.26582278481,0.25786163522,0.0695187165775,0.0526315789474,0.0928961748634,0.0582010582011,0.0989010989011,0.0416666666667
14,0.315789473684,0.324503311258,0.290322580645,0.123595505618,0.117318435754,0.0869565217391,0.0582010582011,0.0989010989011,0.0695187165775
15,0.333333333333,0.242236024845,0.219512195122,0.104972375691,0.0928961748634,0.104972375691,0.0471204188482,0.0526315789474,0.0582010582011
16,0.342281879195,0.226993865031,0.273885350318,0.142857142857,0.0869565217391,0.0989010989011,0.063829787234,0.063829787234,0.0416666666667
17,0.324503311258,0.273885350318,0.26582278481,0.111111111111,0.104972375691,0.0810810810811,0.0471204188482,0.063829787234,0.0362694300518
18,0.333333333333,0.324503311258,0.25786163522,0.123595505618,0.123595505618,0.063829787234,0.0810810810811,0.0869565217391,0.0204081632653
19,0.369863013699,0.351351351351,0.282051282051,0.129943502825,0.0989010989011,0.0695187165775,0.0471204188482,0.0928961748634,0.063829787234
20,0.307189542484,0.273885350318,0.212121212121,0.0989010989011,0.117318435754,0.111111111111,0.0526315789474,0.0752688172043,0.0526315789474
21,0.379310344828,0.315789473684,0.25786163522,0.111111111111,0.0989010989011,0.0989010989011,0.0582010582011,0.063829787234,0.0362694300518
22,0.25786163522,0.226993865031,0.290322580645,0.111111111111,0.0471204188482,0.0928961748634,0.063829787234,0.0471204188482,0.0471204188482
23,0.333333333333,0.282051282051,0.307189542484,0.104972375691,0.104972375691,0.117318435754,0.0471204188482,0.104972375691,0.0810810810811
24,0.342281879195,0.273885350318,0.25786163522,0.111111111111,0.0928961748634,0.0989010989011,0.0810810810811,0.0695187165775,0.0471204188482
25,0.324503311258,0.242236024845,0.282051282051,0.104972375691,0.0989010989011,0.0582010582011,0.0989010989011,0.063829787234,0.0752688172043
26,0.342281879195,0.25786163522,0.324503311258,0.0695187165775,0.0752688172043,0.129943502825,0.0869565217391,0.0416666666667,0.0989010989011
27,0.307189542484,0.273885350318,0.242236024845,0.111111111111,0.0810810810811,0.0989010989011,0.0582010582011,0.0695187165775,0.0695187165775
28,0.342281879195,0.307189542484,0.273885350318,0.0989010989011,0.0752688172043,0.0810810810811,0.0582010582011,0.0582010582011,0.025641025641
29,0.333333333333,0.25786163522,0.282051282051,0.129943502825,0.0810810810811,0.111111111111,0.063829787234,0.0810810810811,0.0362694300518
30,0.315789473684,0.298701298701,0.25,0.129943502825,0.104972375691,0.0989010989011,0.0752688172043,0.0752688172043,0.0471204188482
31,0.273885350318,0.307189542484,0.298701298701,0.0752688172043,0.0810810810811,0.0869565217391,0.0695187165775,0.0526315789474,0.063829787234
32,0.388888888889,0.242236024845,0.25786163522,0.156069364162,0.0810810810811,0.104972375691,0.0752688172043,0.0582010582011,0.063829787234
33,0.273885350318,0.307189542484,0.315789473684,0.0752688172043,0.104972375691,0.123595505618,0.0471204188482,0.0752688172043,0.0752688172043
34,0.307189542484,0.273885350318,0.26582278481,0.111111111111,0.0752688172043,0.0810810810811,0.0362694300518,0.0752688172043,0.0810810810811
35,0.307189542484,0.273885350318,0.273885350318,0.111111111111,0.0928961748634,0.104972375691,0.063829787234,0.0695187165775,0.0471204188482
36,0.342281879195,0.290322580645,0.333333333333,0.111111111111,0.136363636364,0.104972375691,0.0695187165775,0.0869565217391,0.0471204188482
37,0.315789473684,0.324503311258,0.25,0.0869565217391,0.129943502825,0.104972375691,0.063829787234,0.063829787234,0.0582010582011
38,0.290322580645,0.307189542484,0.298701298701,0.0869565217391,0.0869565217391,0.111111111111,0.063829787234,0.063829787234,0.0752688172043
39,0.25786163522,0.26582278481,0.273885350318,0.063829787234,0.0752688172043,0.0989010989011,0.0810810810811,0.0695187165775,0.0309278350515
40,0.398601398601,0.324503311258,0.25,0.136363636364,0.0989010989011,0.0989010989011,0.0695187165775,0.0695187165775,0.0526315789474
41,0.342281879195,0.290322580645,0.25,0.111111111111,0.0989010989011,0.0869565217391,0.0416666666667,0.0582010582011,0.0471204188482
42,0.315789473684,0.290322580645,0.342281879195,0.123595505618,0.0695187165775,0.111111111111,0.0471204188482,0.063829787234,0.0928961748634
43,0.324503311258,0.315789473684,0.273885350318,0.156069364162,0.0752688172043,0.123595505618,0.0928961748634,0.063829787234,0.0695187165775
44,0.307189542484,0.282051282051,0.324503311258,0.0928961748634,0.123595505618,0.0989010989011,0.063829787234,0.0928961748634,0.0526315789474
45,0.273885350318,0.242236024845,0.273885350318,0.0869565217391,0.111111111111,0.117318435754,0.063829787234,0.0471204188482,0.0695187165775
46,0.333333333333,0.324503311258,0.290322580645,0.0989010989011,0.0869565217391,0.111111111111,0.0928961748634,0.0362694300518,0.0582010582011
47,0.324503311258,0.234567901235,0.315789473684,0.142857142857,0.0752688172043,0.111111111111,0.0582010582011,0.0362694300518,0.063829787234
48,0.324503311258,0.26582278481,0.25,0.129943502825,0.0869565217391,0.0928961748634,0.0582010582011,0.0582010582011,0.0471204188482
