,random_100,science_languagearts_100,languagearts_science_100,random_200,science_languagearts_200,languagearts_science_200,random_300,science_languagearts_300,languagearts_science_300
0,0.333333333333,0.481481481481,0.324503311258,0.117318435754,0.149425287356,0.129943502825,0.0869565217391,0.0928961748634,0.0752688172043
1,0.388888888889,0.459854014599,0.398601398601,0.169590643275,0.197604790419,0.142857142857,0.0582010582011,0.136363636364,0.129943502825
2,0.418439716312,0.438848920863,0.379310344828,0.183431952663,0.169590643275,0.117318435754,0.063829787234,0.111111111111,0.0695187165775
3,0.351351351351,0.459854014599,0.369863013699,0.142857142857,0.136363636364,0.142857142857,0.063829787234,0.0989010989011,0.0989010989011
4,0.342281879195,0.538461538462,0.398601398601,0.129943502825,0.212121212121,0.142857142857,0.0869565217391,0.111111111111,0.0928961748634
5,0.342281879195,0.459854014599,0.333333333333,0.0810810810811,0.226993865031,0.123595505618,0.0928961748634,0.123595505618,0.0869565217391
6,0.360544217687,0.470588235294,0.379310344828,0.129943502825,0.176470588235,0.123595505618,0.111111111111,0.0810810810811,0.0695187165775
7,0.428571428571,0.438848920863,0.388888888889,0.136363636364,0.156069364162,0.123595505618,0.0582010582011,0.0928961748634,0.104972375691
8,0.398601398601,0.470588235294,0.408450704225,0.117318435754,0.204819277108,0.104972375691,0.063829787234,0.111111111111,0.111111111111
9,0.351351351351,0.449275362319,0.379310344828,0.104972375691,0.169590643275,0.111111111111,0.063829787234,0.156069364162,0.104972375691
10,0.379310344828,0.459854014599,0.428571428571,0.176470588235,0.212121212121,0.123595505618,0.0989010989011,0.111111111111,0.0869565217391
11,0.351351351351,0.459854014599,0.438848920863,0.156069364162,0.183431952663,0.183431952663,0.0810810810811,0.0989010989011,0.104972375691
12,0.369863013699,0.481481481481,0.379310344828,0.142857142857,0.183431952663,0.104972375691,0.136363636364,0.142857142857,0.104972375691
13,0.398601398601,0.449275362319,0.369863013699,0.136363636364,0.169590643275,0.169590643275,0.0695187165775,0.111111111111,0.0928961748634
14,0.333333333333,0.492537313433,0.360544217687,0.117318435754,0.142857142857,0.156069364162,0.0752688172043,0.111111111111,0.0989010989011
15,0.379310344828,0.492537313433,0.369863013699,0.123595505618,0.226993865031,0.104972375691,0.0471204188482,0.129943502825,0.123595505618
16,0.324503311258,0.503759398496,0.351351351351,0.111111111111,0.169590643275,0.117318435754,0.0582010582011,0.0752688172043,0.104972375691
17,0.379310344828,0.459854014599,0.398601398601,0.149425287356,0.176470588235,0.136363636364,0.123595505618,0.104972375691,0.0810810810811
18,0.388888888889,0.470588235294,0.379310344828,0.0869565217391,0.136363636364,0.123595505618,0.0928961748634,0.0989010989011,0.0928961748634
19,0.360544217687,0.503759398496,0.351351351351,0.117318435754,0.162790697674,0.117318435754,0.0989010989011,0.0869565217391,0.111111111111
20,0.351351351351,0.449275362319,0.438848920863,0.123595505618,0.136363636364,0.142857142857,0.0526315789474,0.111111111111,0.0810810810811
21,0.418439716312,0.515151515152,0.351351351351,0.111111111111,0.156069364162,0.129943502825,0.0752688172043,0.0869565217391,0.0989010989011
22,0.360544217687,0.470588235294,0.360544217687,0.117318435754,0.129943502825,0.129943502825,0.0810810810811,0.104972375691,0.0869565217391
23,0.333333333333,0.481481481481,0.333333333333,0.123595505618,0.149425287356,0.123595505618,0.0471204188482,0.0928961748634,0.0928961748634
24,0.360544217687,0.470588235294,0.398601398601,0.117318435754,0.176470588235,0.129943502825,0.104972375691,0.0810810810811,0.111111111111
25,0.333333333333,0.418439716312,0.324503311258,0.142857142857,0.142857142857,0.142857142857,0.111111111111,0.142857142857,0.104972375691
26,0.360544217687,0.492537313433,0.342281879195,0.156069364162,0.142857142857,0.136363636364,0.0810810810811,0.129943502825,0.0471204188482
27,0.342281879195,0.503759398496,0.398601398601,0.117318435754,0.183431952663,0.111111111111,0.0752688172043,0.0869565217391,0.0752688172043
28,0.388888888889,0.515151515152,0.398601398601,0.136363636364,0.142857142857,0.117318435754,0.0582010582011,0.136363636364,0.0752688172043
29,0.408450704225,0.492537313433,0.342281879195,0.142857142857,0.183431952663,0.142857142857,0.063829787234,0.123595505618,0.0810810810811
30,0.360544217687,0.526717557252,0.379310344828,0.111111111111,0.176470588235,0.156069364162,0.0582010582011,0.111111111111,0.0695187165775
31,0.388888888889,0.503759398496,0.360544217687,0.162790697674,0.226993865031,0.142857142857,0.0869565217391,0.136363636364,0.0869565217391
32,0.351351351351,0.438848920863,0.379310344828,0.123595505618,0.197604790419,0.136363636364,0.0752688172043,0.142857142857,0.063829787234
33,0.351351351351,0.550387596899,0.360544217687,0.111111111111,0.169590643275,0.129943502825,0.0869565217391,0.111111111111,0.0869565217391
34,0.324503311258,0.470588235294,0.438848920863,0.0582010582011,0.149425287356,0.111111111111,0.025641025641,0.0989010989011,0.0928961748634
35,0.379310344828,0.418439716312,0.379310344828,0.136363636364,0.149425287356,0.129943502825,0.0526315789474,0.104972375691,0.0810810810811
36,0.369863013699,0.449275362319,0.398601398601,0.123595505618,0.156069364162,0.142857142857,0.0582010582011,0.142857142857,0.0928961748634
37,0.369863013699,0.438848920863,0.379310344828,0.123595505618,0.176470588235,0.117318435754,0.0989010989011,0.0928961748634,0.0695187165775
38,0.351351351351,0.492537313433,0.438848920863,0.117318435754,0.156069364162,0.149425287356,0.0582010582011,0.129943502825,0.0928961748634
39,0.379310344828,0.526717557252,0.333333333333,0.123595505618,0.149425287356,0.149425287356,0.0582010582011,0.117318435754,0.0869565217391
40,0.282051282051,0.515151515152,0.360544217687,0.0989010989011,0.162790697674,0.0810810810811,0.0526315789474,0.104972375691,0.0928961748634
41,0.342281879195,0.459854014599,0.360544217687,0.111111111111,0.156069364162,0.111111111111,0.0928961748634,0.104972375691,0.0928961748634
42,0.369863013699,0.492537313433,0.369863013699,0.123595505618,0.149425287356,0.123595505618,0.0695187165775,0.104972375691,0.063829787234
43,0.379310344828,0.492537313433,0.388888888889,0.117318435754,0.169590643275,0.156069364162,0.0582010582011,0.117318435754,0.0752688172043
44,0.333333333333,0.526717557252,0.438848920863,0.0928961748634,0.169590643275,0.129943502825,0.129943502825,0.123595505618,0.111111111111
45,0.408450704225,0.459854014599,0.379310344828,0.129943502825,0.176470588235,0.0928961748634,0.0869565217391,0.123595505618,0.123595505618
46,0.360544217687,0.470588235294,0.398601398601,0.104972375691,0.142857142857,0.142857142857,0.0869565217391,0.104972375691,0.142857142857
47,0.369863013699,0.438848920863,0.408450704225,0.0928961748634,0.162790697674,0.149425287356,0.0810810810811,0.0989010989011,0.0869565217391
48,0.342281879195,0.449275362319,0.369863013699,0.162790697674,0.169590643275,0.0989010989011,0.0928961748634,0.142857142857,0.063829787234
49,0.315789473684,0.459854014599,0.342281879195,0.111111111111,0.123595505618,0.111111111111,0.0695187165775,0.149425287356,0.0582010582011
