,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware
0,0.0226354339996,0.0229483596723,0.0244129771011,0.0247580687337,0.0236967513666,0.0236806683867,False,True
1,0.0163821796042,0.0161712908968,0.020822750248,0.0127981030484,0.0145901413263,0.0184970205724,True,False
2,0.0290653609342,0.0344114916744,0.035523235585,0.0258686425501,0.0274670017421,0.0349673636297,True,False
3,0.0406544269183,0.046916492253,0.0528581639946,0.0434433848143,0.0420489058663,0.0498873281238,True,False
4,0.0321693089435,0.0325906233165,0.0325156650782,0.0351024040228,0.0336358564831,0.0325531441974,False,True
5,0.0310812952988,0.0257173260081,0.0368911066139,0.0302307781499,0.0306560367244,0.031304216311,True,False
6,0.0422509677564,0.0319823369953,0.0432026467553,0.0303150777413,0.0362830227488,0.0375924918753,True,False
7,0.0488160408396,0.0399581932897,0.0308541956573,0.029867416625,0.0393417287323,0.0354061944735,False,True
8,0.0171952387986,0.0184887100191,0.0127011791608,0.0204250258058,0.0188101323022,0.0155949445899,False,True
9,0.0221314199932,0.0181899449716,0.0222327336233,0.0160725210228,0.019101970508,0.0202113392974,True,False
10,0.0158329265036,0.017467653547,0.0145911781102,0.0187998483807,0.0173163874422,0.0160294158286,False,True
11,0.036931447338,0.0267285627947,0.0190915540515,0.0283873700261,0.032659408682,0.0229100584231,False,True
12,0.0250038374324,0.0302020439251,0.0278971254167,0.0279150846893,0.0264594610609,0.0290495846709,True,False
13,0.0404729926849,0.0377252587551,0.0361522934026,0.0593026557162,0.0498878242006,0.0369387760789,False,True
14,0.0253475185267,0.0275813037312,0.0231149167821,0.0258648112733,0.0256061649,0.0253481102566,False,True
15,0.0395720825184,0.0555658918572,0.0424251151536,0.0338698116997,0.036720947109,0.0489955035054,True,False
16,0.0284422653933,0.0280457043212,0.0284568264992,0.0190068609674,0.0237245631803,0.0282512654102,True,False
17,0.0335690786649,0.0246760715613,0.0224359812579,0.0351774028495,0.0343732407572,0.0235560264096,False,True
18,0.0241611783239,0.0274835113742,0.0238863249641,0.0212752760896,0.0227182272067,0.0256849181692,True,False
19,0.0217777758659,0.0165881602551,0.0184594970479,0.0206840611408,0.0212309185033,0.0175238286515,False,True
20,0.032093873007,0.0265305407756,0.0368950960981,0.0375423894419,0.0348181312244,0.0317128184368,False,True
21,0.0121288631016,0.0126700261558,0.0126692059204,0.0132795143301,0.0127041887158,0.0126696160381,False,True
22,0.0313561467843,0.0351202304814,0.0228003835808,0.0199427298043,0.0256494382943,0.0289603070311,True,False
23,0.0411436539436,0.0343413292697,0.0390909424423,0.04009778608,0.0406207200118,0.036716135856,False,True
24,0.0238375568674,0.0199448747497,0.0216338414141,0.0254953792076,0.0246664680375,0.0207893580819,False,True
25,0.0228167435596,0.0235480011946,0.0238330636362,0.0212717464673,0.0220442450135,0.0236905324154,True,False
26,0.0174077911262,0.0175787584164,0.0151722082397,0.0237776258335,0.0205927084799,0.0163754833281,False,True
27,0.0245436382093,0.018508340659,0.0247674913438,0.0236757105329,0.0241096743711,0.0216379160014,False,True
28,0.0338627659466,0.0266445861762,0.0292439608165,0.0256317946298,0.0297472802882,0.0279442734963,False,True
29,0.0266261137775,0.0384423224563,0.0294022910295,0.0352807196479,0.0309534167127,0.0339223067429,True,False
30,0.014938392167,0.0167224114485,0.0200268728126,0.0203229271052,0.0176306596361,0.0183746421305,True,False
31,0.0251265213471,0.0215670349807,0.025083628299,0.023248444847,0.0241874830971,0.0233253316398,False,True
32,0.0284509359782,0.0289943934814,0.0356384693349,0.0237313307702,0.0260911333742,0.0323164314081,True,False
33,0.0247764459175,0.0333835418672,0.026304849719,0.025209580012,0.0249930129647,0.0298441957931,True,False
34,0.0359496505628,0.0441793263342,0.0378337787645,0.0362857811559,0.0361177158593,0.0410065525493,True,False
35,0.0194080086085,0.0214158075073,0.0197691531086,0.0241570558027,0.0217825322056,0.0205924803079,False,True
36,0.0355422221002,0.0341881244205,0.0392631566457,0.0312141117003,0.0333781669002,0.0367256405331,True,False
37,0.0488953752029,0.0396010681837,0.0323991407751,0.0464735344545,0.0476844548287,0.0360001044794,False,True
38,0.0252236275518,0.0278374957115,0.0362429192119,0.0296267635837,0.0274251955678,0.0320402074617,True,False
39,0.0306394083073,0.0294625854416,0.0219782299424,0.024048497021,0.0273439526642,0.025720407692,False,True
40,0.0220665922189,0.0206027668419,0.01639228262,0.021347203664,0.0217068979414,0.018497524731,False,True
41,0.0288456330766,0.0312676807889,0.0231406648267,0.0265462437712,0.0276959384239,0.0272041728078,False,True
42,0.0353069728554,0.0241521831173,0.0285163133254,0.0246145938186,0.029960783337,0.0263342482214,False,True
43,0.0443358795147,0.030057934618,0.0440741091385,0.0284502668983,0.0363930732065,0.0370660218783,True,False
44,0.0231165906816,0.0196673180245,0.0177080320809,0.0243328552318,0.0237247229567,0.0186876750527,False,True
45,0.0187247033638,0.020517311969,0.0234556670249,0.0197540070272,0.0192393551955,0.021986489497,True,False
46,0.0186447695236,0.0148943588806,0.016163364588,0.016407177528,0.0175259735258,0.0155288617343,False,True
47,0.0218628577939,0.0182998029704,0.0219090473847,0.0237153660638,0.0227891119289,0.0201044251775,False,True
48,0.0262865827954,0.0282790498756,0.0262384190904,0.0257327669092,0.0260096748523,0.027258734483,True,False
49,0.020701485208,0.0171312232359,0.0169519248693,0.0183854611619,0.019543473185,0.0170415740526,False,True
50,0.0150576818707,0.0122462725377,0.0163426629444,0.0186340396837,0.0168458607772,0.014294467741,False,True
51,0.0413753070894,0.0283967783532,0.0345779597666,0.0333828355024,0.0373790712959,0.0314873690599,False,True
52,0.0520813678824,0.0483199925512,0.0429516875272,0.0434543922116,0.047767880047,0.0456358400392,False,True
53,0.0441421546977,0.0416643063492,0.0454887010897,0.0405256370339,0.0423338958658,0.0435765037195,True,False
54,0.0303748032092,0.0297645268723,0.02799521732,0.0388113420658,0.0345930726375,0.0288798720962,False,True
55,0.0230180996443,0.0208886076084,0.0260727791956,0.0226079633647,0.0228130315045,0.023480693402,True,False
56,0.0251672871705,0.0232390845812,0.0304326055439,0.0289526196703,0.0270599534204,0.0268358450625,False,True
57,0.0309059363197,0.0522658696784,0.0525874784599,0.0445421847354,0.0377240605275,0.0524266740691,True,False
58,0.0327628915913,0.0350369892014,0.0353267564725,0.0418418946309,0.0373023931111,0.0351818728369,False,True
59,0.0230564173932,0.0191457319394,0.0237321041442,0.0281496764584,0.0256030469258,0.0214389180418,False,True
60,0.0264033285281,0.0260753367872,0.0284731373681,0.0339210340121,0.0301621812701,0.0272742370776,False,True
61,0.0381397270335,0.0667289626601,0.0489502518901,0.0474956801411,0.0428177035873,0.0578396072751,True,False
62,0.020838060616,0.0264517301996,0.0337166480077,0.0205890907392,0.0207135756776,0.0300841891037,True,False
63,0.0122327055321,0.0144816272669,0.0145682964313,0.01480443526,0.0135185703961,0.0145249618491,True,False
64,0.0242989637119,0.0199824522442,0.0215783624789,0.0237525194942,0.0240257416031,0.0207804073616,False,True
65,0.029218704509,0.02495470992,0.0275054642956,0.0322098279169,0.030714266213,0.0262300871078,False,True
66,0.0325422642672,0.0236764427043,0.0442201558768,0.0390305015446,0.0357863829059,0.0339482992906,False,True
67,0.0307858206351,0.0259900397491,0.0349019608408,0.0277533172145,0.0292695689248,0.0304460002949,True,False
68,0.0294584454905,0.0334709648807,0.0240065559258,0.031892726183,0.0306755858367,0.0287387604033,False,True
69,0.0231390299492,0.025248548476,0.0208954308753,0.0237542197353,0.0234466248423,0.0230719896757,False,True
70,0.0338999606224,0.0261702168136,0.0209762469733,0.0322791291011,0.0330895448618,0.0235732318934,False,True
71,0.0290543737121,0.0231033431565,0.0249444915189,0.0276555900543,0.0283549818832,0.0240239173377,False,True
72,0.0360590667782,0.0435222721597,0.0433632229813,0.0507750526554,0.0434170597168,0.0434427475705,True,False
73,0.0137792121153,0.0154437333237,0.0147155865696,0.0154085523793,0.0145938822473,0.0150796599466,True,False
74,0.0196552888019,0.0204722389953,0.0189653298759,0.0238364196385,0.0217458542202,0.0197187844356,False,True
75,0.072449525048,0.0574538440239,0.048049934497,0.0435794455151,0.0580144852815,0.0527518892605,False,True
76,0.0379957178039,0.0371123188959,0.0304299350987,0.0322599900261,0.035127853915,0.0337711269973,False,True
77,0.0218698978435,0.0187505779282,0.0230474592195,0.0165852055304,0.019227551687,0.0208990185738,True,False
78,0.028104429168,0.0283654955338,0.0287846987356,0.0248552557795,0.0264798424738,0.0285750971347,True,False
79,0.0183003362335,0.0203821532895,0.0211420913056,0.0171120206113,0.0177061784224,0.0207621222976,True,False
80,0.0329255850176,0.0354770047877,0.0301168147526,0.0358673523274,0.0343964686725,0.0327969097701,False,True
81,0.0380582130763,0.0264623832265,0.0330838723085,0.0277896397838,0.03292392643,0.0297731277675,False,True
82,0.0161890352695,0.012645552319,0.0123355957064,0.017804179611,0.0169966074403,0.0124905740127,False,True
83,0.024735485712,0.0160225901989,0.0198488941583,0.0201669190083,0.0224512023602,0.0179357421786,False,True
84,0.0342239667734,0.0318081332347,0.0303477825207,0.0294436701875,0.0318338184804,0.0310779578777,False,True
85,0.0265437987812,0.0201490203305,0.0211574132049,0.0244554294315,0.0254996141064,0.0206532167677,False,True
86,0.0377884566508,0.0260170898562,0.0238671318672,0.0315064823402,0.0346474694955,0.0249421108617,False,True
87,0.0199775242166,0.0176097463548,0.0171825589819,0.0183067611128,0.0191421426647,0.0173961526683,False,True
88,0.0232252426717,0.0210945776555,0.0200623671066,0.0252949180666,0.0242600803692,0.0205784723811,False,True
89,0.0231885445453,0.02887800422,0.0369407862548,0.0278298118214,0.0255091781834,0.0329093952374,True,False
90,0.0506771893128,0.043790713916,0.0463999408886,0.0492566590889,0.0499669242008,0.0450953274023,False,True
91,0.0216349062623,0.0221771601939,0.0178550309132,0.0244794520152,0.0230571791388,0.0200160955535,False,True
92,0.0203131983154,0.01557702511,0.0166403931964,0.0209039307738,0.0206085645446,0.0161087091532,False,True
93,0.0206032963809,0.0168991831331,0.0210860934179,0.0213616585914,0.0209824774862,0.0189926382755,False,True
94,0.0377915661287,0.0351578510012,0.0304491457376,0.0273449538091,0.0325682599689,0.0328034983694,True,False
95,0.0186043131376,0.0186388038211,0.0167614250618,0.0173823953038,0.0179933542207,0.0177001144414,False,True
96,0.0246879267095,0.0199941151518,0.0189238075564,0.027938784979,0.0263133558443,0.0194589613541,False,True
97,0.0245718486558,0.0327875603933,0.0203960995361,0.0235406248056,0.0240562367307,0.0265918299647,True,False
98,0.0258070586269,0.0304801940101,0.0319829613292,0.024997476719,0.0254022676729,0.0312315776697,True,False
99,0.0336305165711,0.0458647909081,0.0514194877787,0.0350395680351,0.0343350423031,0.0486421393434,True,False
100,0.0527710222952,0.0484041412894,0.0502118496185,0.0491833063599,0.0509771643276,0.049307995454,False,True
101,0.0234973246189,0.0194211816284,0.0157885089146,0.0310558295556,0.0272765770873,0.0176048452715,False,True
102,0.0182522471481,0.0150134694989,0.016877229244,0.0160900584032,0.0171711527756,0.0159453493714,False,True
103,0.0521206390321,0.0520110402521,0.0558263988248,0.0452101294093,0.0486653842207,0.0539187195384,True,False
104,0.0266444741127,0.0276591511259,0.0233438069773,0.0225780691744,0.0246112716435,0.0255014790516,True,False
105,0.0313065527213,0.0379573790435,0.0526931043617,0.0312257667013,0.0312661597113,0.0453252417026,True,False
106,0.017284593847,0.0102318620242,0.0131914664191,0.0158141986758,0.0165493962614,0.0117116642217,False,True
107,0.0248247811683,0.0232657299742,0.0221783202887,0.0332499626828,0.0290373719255,0.0227220251314,False,True
108,0.0288970810442,0.028863478373,0.0324494703005,0.0297817117197,0.029339396382,0.0306564743367,True,False
109,0.0143559205904,0.012888614825,0.0127989181945,0.0157293988424,0.0150426597164,0.0128437665097,False,True
110,0.028597052279,0.0304576522382,0.0401324133029,0.0296040004717,0.0291005263754,0.0352950327706,True,False
111,0.0170375041137,0.011302646859,0.0194436328024,0.0135436115759,0.0152905578448,0.0153731398307,True,False
112,0.0268858166615,0.0401798026503,0.027354761638,0.0328051445504,0.029845480606,0.0337672821442,True,False
113,0.0198236985707,0.0168221465925,0.0165921265741,0.0193700506103,0.0195968745905,0.0167071365833,False,True
114,0.0209544874738,0.0184689748287,0.0230413673682,0.0233776050617,0.0221660462678,0.0207551710985,False,True
115,0.0243603880214,0.0245896162377,0.0234170557068,0.0257648542611,0.0250626211413,0.0240033359723,False,True
116,0.0302292204314,0.0284459965678,0.0250095850207,0.0323296636344,0.0312794420329,0.0267277907943,False,True
117,0.0237286939598,0.0216843789093,0.0207906409003,0.0180298131483,0.020879253554,0.0212375099048,True,False
118,0.0384511382932,0.0401254906305,0.032949190523,0.0343068862012,0.0363790122472,0.0365373405767,True,False
119,0.019512416458,0.0244834513588,0.0158869778594,0.0197263445202,0.0196193804891,0.0201852146091,True,False
120,0.0391251561328,0.0233331386562,0.0230169451723,0.0231505176169,0.0311378368748,0.0231750419142,False,True
121,0.0268781840474,0.034843606741,0.0318812587754,0.033127153986,0.0300026690167,0.0333624327582,True,False
122,0.0268701451313,0.0217164876743,0.0227817242814,0.0260918466401,0.0264809958857,0.0222491059779,False,True
123,0.0164209643085,0.0170849690176,0.0213835161336,0.0205526911266,0.0184868277176,0.0192342425756,True,False
124,0.0144803979179,0.0127977955408,0.0111155261951,0.012480613531,0.0134805057244,0.011956660868,False,True
125,0.0440196090518,0.0452941533966,0.0395952276877,0.0417870904508,0.0429033497513,0.0424446905422,False,True
126,0.019288542537,0.017553465061,0.0226091014127,0.0243181183073,0.0218033304221,0.0200812832369,False,True
127,0.0439441479069,0.0388404587172,0.0342633046407,0.0475610504309,0.0457525991689,0.036551881679,False,True
128,0.0446043408517,0.0506772957572,0.0730976843131,0.0334085622726,0.0390064515621,0.0618874900352,True,False
129,0.0302054352751,0.0390208189085,0.0345842532933,0.033450735087,0.031828085181,0.0368025361009,True,False
130,0.0148936039613,0.0136381208814,0.0166829225063,0.0118148101571,0.0133542070592,0.0151605216939,True,False
131,0.0205222353253,0.0171866975046,0.0324036581393,0.0216599369008,0.0210910861131,0.024795177822,True,False
132,0.0226365770317,0.0296035163272,0.0440806435573,0.039912871524,0.0312747242779,0.0368420799423,True,False
133,0.0271223015775,0.0300571119186,0.0271149247019,0.0262618219001,0.0266920617388,0.0285860183103,True,False
134,0.0331885121208,0.0422129099408,0.0373255952002,0.0470267664367,0.0401076392788,0.0397692525705,False,True
135,0.0360237965458,0.0233239379583,0.0219617796252,0.0303945410933,0.0332091688195,0.0226428587917,False,True
136,0.00979883143758,0.00748542765801,0.0103458885532,0.0101133297336,0.00995608058559,0.0089156581056,False,True
137,0.0234012858872,0.0204509419989,0.0188926194097,0.0278205387722,0.0256109123297,0.0196717807043,False,True
138,0.022774604551,0.0282399668676,0.0180142921909,0.0207530508644,0.0217638277077,0.0231271295292,True,False
139,0.0243491306509,0.0283724003667,0.0251583714415,0.0235128071555,0.0239309689032,0.0267653859041,True,False
140,0.0272745924594,0.0289212945803,0.0327860758259,0.0371490546256,0.0322118235425,0.0308536852031,False,True
141,0.0123291587002,0.0141656976657,0.0110040194819,0.0126843180564,0.0125067383783,0.0125848585738,True,False
142,0.0203681692951,0.0206844621833,0.021014182136,0.0220668510788,0.021217510187,0.0208493221596,False,True
143,0.0250225948564,0.0240091776456,0.0305103395694,0.024478817515,0.0247507061857,0.0272597586075,True,False
144,0.031984478629,0.0307259057578,0.0266905783881,0.0279441483653,0.0299643134971,0.0287082420729,False,True
145,0.0375958759498,0.0336369657713,0.0357590284104,0.0416255616131,0.0396107187814,0.0346979970908,False,True
146,0.0240969709931,0.0298264714355,0.0266281354128,0.0245741519755,0.0243355614843,0.0282273034241,True,False
147,0.0373512064327,0.0325585782472,0.0287071085947,0.0404297545283,0.0388904804805,0.030632843421,False,True
148,0.0216584938169,0.0199506332766,0.0177284028957,0.0186638033587,0.0201611485878,0.0188395180862,False,True
149,0.0296953548997,0.0271281736888,0.033468812289,0.0211297545216,0.0254125547106,0.0302984929889,True,False
150,0.0170727895894,0.0191815586311,0.0195069281632,0.0209497319053,0.0190112607474,0.0193442433972,True,False
151,0.012821531375,0.0112858263063,0.0122842403406,0.0126669012873,0.0127442163312,0.0117850333234,False,True
152,0.039388033424,0.0433979273432,0.0382871977894,0.0416978109,0.040542922162,0.0408425625663,True,False
153,0.0246246313236,0.0179558843049,0.0183756387362,0.0181794798866,0.0214020556051,0.0181657615206,False,True
154,0.0153075903434,0.0107896401964,0.0143728659583,0.013910758514,0.0146091744287,0.0125812530773,False,True
155,0.0389396733804,0.0339699576587,0.0419428231678,0.0420458541393,0.0404927637598,0.0379563904133,False,True
156,0.0387547957119,0.0371690895007,0.0226319943017,0.0272136828781,0.032984239295,0.0299005419012,False,True
157,0.0146794772427,0.0135193240153,0.018368541695,0.0146227941465,0.0146511356946,0.0159439328552,True,False
158,0.0359803371103,0.0283770254035,0.028999473163,0.0282215143673,0.0321009257388,0.0286882492832,False,True
159,0.0318545693158,0.0189865493858,0.0184211575731,0.0223568784971,0.0271057239064,0.0187038534795,False,True
160,0.0265547972972,0.0430676296603,0.026419144456,0.0368267889569,0.031690793127,0.0347433870582,True,False
161,0.0203242950645,0.0292101711709,0.0223146092362,0.0316147042564,0.0259694996605,0.0257623902035,False,True
162,0.0231301502978,0.0210728778644,0.0218495100541,0.0246678688068,0.0238990095523,0.0214611939593,False,True
163,0.0144184466775,0.0105410453058,0.014463304936,0.0112196514874,0.0128190490825,0.0125021751209,False,True
164,0.0193268633448,0.0222011323764,0.0186356250549,0.0221021753881,0.0207145193664,0.0204183787156,False,True
165,0.0156117111981,0.0137446459471,0.0160121852499,0.0166513833583,0.0161315472782,0.0148784155985,False,True
166,0.0175280843399,0.019081739787,0.0121948097044,0.0134684228668,0.0154982536033,0.0156382747457,True,False
167,0.0340767299181,0.0447259175031,0.0347827708118,0.0432450008274,0.0386608653728,0.0397543441574,True,False
168,0.0366965463002,0.0452379234201,0.0445035428053,0.0336225706339,0.035159558467,0.0448707331127,True,False
169,0.0287904811983,0.0215126953205,0.0201233667069,0.0268181060206,0.0278042936095,0.0208180310137,False,True
170,0.0310747854853,0.0419213261182,0.032324040499,0.0364100781776,0.0337424318314,0.0371226833086,True,False
171,0.0208512702831,0.0192641642878,0.0202401161648,0.0175792046829,0.019215237483,0.0197521402263,True,False
172,0.0146323923806,0.00956525522082,0.0102290168708,0.0109617831582,0.0127970877694,0.00989713604583,False,True
173,0.0616681130114,0.0630993168069,0.0435643064318,0.0632512343603,0.0624596736858,0.0533318116193,False,True
174,0.0261874153144,0.0254028361474,0.027118716887,0.019345161813,0.0227662885637,0.0262607765172,True,False
175,0.0236947688971,0.0166906304157,0.0165392362935,0.0230738210414,0.0233842949692,0.0166149333546,False,True
176,0.0318680298332,0.0285953318934,0.0446186493773,0.0244260072779,0.0281470185556,0.0366069906354,True,False
177,0.039333478028,0.0330766646613,0.0288672700201,0.0377378070487,0.0385356425384,0.0309719673407,False,True
178,0.041360555089,0.0343449535324,0.0329646124687,0.0387406776833,0.0400506163862,0.0336547830006,False,True
179,0.02004835752,0.0275241509893,0.018024604933,0.0167138900799,0.0183811237999,0.0227743779612,True,False
180,0.0311948500856,0.0210930677493,0.0195246937122,0.0327753852769,0.0319851176813,0.0203088807307,False,True
181,0.0342451624888,0.0278963253533,0.0316352855299,0.026418678175,0.0303319203319,0.0297658054416,False,True
182,0.0247347390386,0.0224741129648,0.0236642965437,0.0271236910174,0.025929215028,0.0230692047542,False,True
183,0.0346154112951,0.025854315825,0.0276630517314,0.0289471174526,0.0317812643739,0.0267586837782,False,True
184,0.0246965666041,0.0205868443282,0.0229105833444,0.0232923955862,0.0239944810951,0.0217487138363,False,True
185,0.0328234694909,0.0265022219058,0.0309964966791,0.0216298359555,0.0272266527232,0.0287493592924,True,False
186,0.031118603917,0.026711273844,0.0257658855653,0.0323026166227,0.0317106102699,0.0262385797047,False,True
187,0.0222837110536,0.0197954281298,0.0172284084464,0.0180245560733,0.0201541335634,0.0185119182881,False,True
188,0.0182834173967,0.0146839666585,0.0171860977321,0.0151939108404,0.0167386641185,0.0159350321953,False,True
189,0.0321754446833,0.0312755622607,0.0215298306155,0.0329922672212,0.0325838559522,0.0264026964381,False,True
190,0.0355981018123,0.0368821012383,0.036434416844,0.0444045534592,0.0400013276357,0.0366582590412,False,True
191,0.0167195172795,0.0202246739259,0.0206367792801,0.0204061987853,0.0185628580324,0.020430726603,True,False
192,0.0248120984343,0.0350478039679,0.032622592501,0.0314724653286,0.0281422818815,0.0338351982345,True,False
193,0.03012860029,0.0290445324292,0.0362190311883,0.0288651431185,0.0294968717043,0.0326317818087,True,False
194,0.0202180736923,0.0337148942199,0.0341475555493,0.0248275894666,0.0225228315794,0.0339312248846,True,False
195,0.0148614624245,0.0167119363231,0.0135967204039,0.0160194207868,0.0154404416057,0.0151543283635,False,True
196,0.0231808779052,0.0242270128058,0.0306099731881,0.0223612182138,0.0227710480595,0.027418492997,True,False
197,0.0253985085158,0.026725057554,0.0305131245302,0.025375842483,0.0253871754994,0.0286190910421,True,False
198,0.0146863465171,0.012149527059,0.0120640432294,0.0260926480328,0.0203894972749,0.0121067851442,False,True
199,0.0234541768162,0.0196253810596,0.0329701453774,0.0195392226009,0.0214966997086,0.0262977632185,True,False
200,0.0204040396773,0.0207141636365,0.0228851756374,0.0224584522128,0.0214312459451,0.021799669637,True,False
201,0.0190732069867,0.0200892635507,0.017038855169,0.0141491172066,0.0166111620966,0.0185640593598,True,False
202,0.0494020716803,0.0453287593765,0.0400321214283,0.0555069089064,0.0524544902933,0.0426804404024,False,True
203,0.0255668601847,0.0202278029534,0.0261216593924,0.0218172966191,0.0236920784019,0.0231747311729,False,True
204,0.02304673771,0.021107668407,0.0275971529708,0.0222921580059,0.022669447858,0.0243524106889,True,False
205,0.0318669195155,0.0392751560101,0.0458637776587,0.0314483451043,0.0316576323099,0.0425694668344,True,False
206,0.0175056869659,0.0149628311483,0.0290092091426,0.0200074612065,0.0187565740862,0.0219860201455,True,False
207,0.0162558778473,0.0209514054036,0.0203058991963,0.0242017341609,0.0202288060041,0.0206286522999,True,False
208,0.0374442802958,0.0453406200669,0.0385447231516,0.0312576921197,0.0343509862077,0.0419426716092,True,False
209,0.0326585940193,0.0426073620492,0.0434951588358,0.0313708265953,0.0320147103073,0.0430512604425,True,False
210,0.0302151062861,0.0289169077961,0.0244105417742,0.0266569181713,0.0284360122287,0.0266637247851,False,True
211,0.0179756559883,0.0132737187532,0.0168030787232,0.0180334355876,0.018004545788,0.0150383987382,False,True
212,0.0343706163403,0.0379364697795,0.0253854785496,0.0387863368795,0.0365784766099,0.0316609741645,False,True
213,0.0202645386421,0.0147915728861,0.0146312619451,0.0195570841492,0.0199108113956,0.0147114174156,False,True
214,0.0331491252214,0.0373514443686,0.0358563080838,0.0326738061441,0.0329114656827,0.0366038762262,True,False
215,0.0327849413702,0.0299290158304,0.0323117652867,0.0373729316872,0.0350789365287,0.0311203905586,False,True
216,0.0237242312671,0.0245224009965,0.0231174127378,0.023814448119,0.0237693396931,0.0238199068672,True,False
217,0.02627563322,0.0271970090804,0.0281428084789,0.0301037511135,0.0281896921667,0.0276699087796,False,True
218,0.0330070306718,0.0297917719992,0.0326599578969,0.0281745638406,0.0305907972562,0.031225864948,True,False
219,0.0513574591736,0.035193426088,0.0354073850729,0.0325548974085,0.041956178291,0.0353004055805,False,True
220,0.0189022366617,0.0156110261094,0.0225624616983,0.0171948264394,0.0180485315505,0.0190867439039,True,False
221,0.0229921987215,0.0214196465027,0.0222764860128,0.0220166487738,0.0225044237476,0.0218480662578,False,True
222,0.0178682492117,0.019579970649,0.020836620692,0.0176217869468,0.0177450180793,0.0202082956705,True,False
223,0.0170190866316,0.0177013994649,0.0177375805208,0.022141802219,0.0195804444253,0.0177194899928,False,True
224,0.028088472185,0.034903118934,0.048715610433,0.0289400248001,0.0285142484925,0.0418093646835,True,False
225,0.0152754348076,0.0174650115102,0.0205827067634,0.0226805939373,0.0189780143724,0.0190238591368,True,False
226,0.0254373793979,0.0305101595145,0.0317874764654,0.0286296178817,0.0270334986398,0.0311488179899,True,False
227,0.0247149559959,0.0220266088418,0.0322465127757,0.0222588774647,0.0234869167303,0.0271365608087,True,False
228,0.0250374305143,0.0346331946185,0.027042828316,0.0325255941675,0.0287815123409,0.0308380114673,True,False
229,0.0266391356106,0.0200370693782,0.0220095036766,0.0235086959018,0.0250739157562,0.0210232865274,False,True
230,0.0404685903607,0.0342535899588,0.0585925436202,0.038568354838,0.0395184725993,0.0464230667895,True,False
231,0.0384757416857,0.0352940153336,0.0371982400424,0.0293634718797,0.0339196067827,0.036246127688,True,False
232,0.0154540342317,0.0170798267074,0.0166544554193,0.0181741731921,0.0168141037119,0.0168671410634,True,False
233,0.022256393202,0.0237674526232,0.0317417447052,0.0285125552932,0.0253844742476,0.0277545986642,True,False
234,0.0225271988102,0.024681639261,0.0220719684364,0.0264733574008,0.0245002781055,0.0233768038487,False,True
235,0.0348841584751,0.0198722332353,0.0208907589163,0.0218863159001,0.0283852371876,0.0203814960758,False,True
236,0.0233690027477,0.0174017995067,0.0223557160236,0.0245450931551,0.0239570479514,0.0198787577652,False,True
237,0.0278157733496,0.0226869435566,0.0306521430168,0.0234011591431,0.0256084662464,0.0266695432867,True,False
238,0.0291818784539,0.0414103547086,0.0316609200949,0.0271632611315,0.0281725697927,0.0365356374018,True,False
239,0.042741255688,0.0304213735296,0.0365455694924,0.0464886985888,0.0446149771384,0.033483471511,False,True
240,0.0175842104092,0.0173216218214,0.01522862319,0.0174752894206,0.0175297499149,0.0162751225057,False,True
241,0.0239805685239,0.0195255752649,0.0213014503288,0.0257960033171,0.0248882859205,0.0204135127968,False,True
242,0.0314667981496,0.0306832389188,0.0282054602202,0.0232256066105,0.0273462023801,0.0294443495695,True,False
243,0.0225411873515,0.021195880515,0.0264187336983,0.0171972570278,0.0198692221897,0.0238073071066,True,False
244,0.0316550136025,0.0263240531709,0.0305878886092,0.0283289126414,0.029991963122,0.0284559708901,False,True
245,0.0224601237684,0.0133685466775,0.0145006115851,0.0229451560853,0.0227026399269,0.0139345791313,False,True
246,0.0241081986038,0.0260894823635,0.0299470096511,0.025715119225,0.0249116589144,0.0280182460073,True,False
247,0.0229436072477,0.0215888632594,0.0183654639278,0.0212718463309,0.0221077267893,0.0199771635936,False,True
