,t1250,tr250,t2250,t1500,tr500,t2500,t11000,tr1000,t21000
20,0.388888888889,0.26582278481,0.322751322751,0.479289940828,0.345895020188,0.416430594901,0.49588631264,0.40350877193,0.45878920496
21,0.392757660167,0.312335958005,0.32625994695,0.430615164521,0.369863013699,0.4064697609,0.491424310216,0.40056022409,0.477104874446
22,0.355013550136,0.288659793814,0.347708894879,0.449275362319,0.347708894879,0.464128843338,0.48588410104,0.414427157001,0.478196600148
23,0.412429378531,0.333333333333,0.322751322751,0.464128843338,0.369863013699,0.390820584145,0.49588631264,0.426533523538,0.461988304094
24,0.396648044693,0.329787234043,0.315789473684,0.457725947522,0.379310344828,0.412429378531,0.520912547529,0.421464108031,0.440922190202
25,0.392757660167,0.322751322751,0.32625994695,0.459854014599,0.392757660167,0.422475106686,0.512859304085,0.439884809215,0.48588410104
26,0.373626373626,0.305483028721,0.336898395722,0.440922190202,0.386962552011,0.432664756447,0.49588631264,0.415428167021,0.450326323423
27,0.40056022409,0.275510204082,0.347708894879,0.449275362319,0.336898395722,0.392757660167,0.486988847584,0.422475106686,0.466275659824
28,0.344086021505,0.32625994695,0.333333333333,0.453488372093,0.375515818432,0.388888888889,0.501501501502,0.431639226915,0.45878920496
29,0.381215469613,0.295336787565,0.344086021505,0.416430594901,0.362397820163,0.428571428571,0.497005988024,0.414427157001,0.48588410104
30,0.396648044693,0.295336787565,0.333333333333,0.422475106686,0.329787234043,0.410437235543,0.482579688658,0.414427157001,0.473839351511
31,0.381215469613,0.295336787565,0.369863013699,0.424501424501,0.375515818432,0.432664756447,0.493651979089,0.431639226915,0.474926253687
32,0.385041551247,0.282051282051,0.333333333333,0.474926253687,0.351351351351,0.453488372093,0.515151515152,0.397624039133,0.473839351511
33,0.392757660167,0.30890052356,0.340482573727,0.461988304094,0.373626373626,0.438848920863,0.50489089541,0.430615164521,0.479289940828
34,0.369863013699,0.322751322751,0.37741046832,0.440922190202,0.379310344828,0.443001443001,0.497005988024,0.429592566119,0.50489089541
35,0.366120218579,0.329787234043,0.322751322751,0.447178002894,0.364256480218,0.408450704225,0.527883880825,0.429592566119,0.455604075691
36,0.392757660167,0.315789473684,0.333333333333,0.447178002894,0.366120218579,0.404494382022,0.517450682853,0.417434443657,0.459854014599
37,0.381215469613,0.305483028721,0.344086021505,0.434720229555,0.364256480218,0.404494382022,0.501501501502,0.404494382022,0.455604075691
38,0.37741046832,0.32625994695,0.362397820163,0.432664756447,0.388888888889,0.438848920863,0.479289940828,0.464128843338,0.469507714916
39,0.355013550136,0.329787234043,0.362397820163,0.445086705202,0.362397820163,0.432664756447,0.501501501502,0.428571428571,0.479289940828
40,0.37741046832,0.298701298701,0.336898395722,0.455604075691,0.345895020188,0.412429378531,0.50489089541,0.40252454418,0.478196600148
41,0.362397820163,0.302083333333,0.392757660167,0.424501424501,0.355013550136,0.455604075691,0.48588410104,0.424501424501,0.508295625943
42,0.392757660167,0.295336787565,0.340482573727,0.447178002894,0.369863013699,0.398601398601,0.508295625943,0.423487544484,0.453488372093
43,0.358695652174,0.305483028721,0.329787234043,0.457725947522,0.392757660167,0.410437235543,0.520912547529,0.443001443001,0.451378809869
44,0.362397820163,0.262626262626,0.381215469613,0.449275362319,0.340482573727,0.447178002894,0.493651979089,0.386962552011,0.489203276247
45,0.37741046832,0.302083333333,0.315789473684,0.461988304094,0.344086021505,0.390820584145,0.500375093773,0.405481377372,0.431639226915
46,0.388888888889,0.275510204082,0.40056022409,0.443001443001,0.347708894879,0.426533523538,0.484780994803,0.385041551247,0.488095238095
47,0.381215469613,0.315789473684,0.32625994695,0.4064697609,0.379310344828,0.385041551247,0.489203276247,0.435750179469,0.469507714916
48,0.432664756447,0.351351351351,0.355013550136,0.438848920863,0.388888888889,0.432664756447,0.506024096386,0.429592566119,0.471670345843
49,0.461988304094,0.298701298701,0.302083333333,0.453488372093,0.392757660167,0.383125864454,0.508295625943,0.435750179469,0.437814521927
50,0.366120218579,0.333333333333,0.392757660167,0.453488372093,0.383125864454,0.461988304094,0.492537313433,0.415428167021,0.501501501502
51,0.362397820163,0.312335958005,0.358695652174,0.422475106686,0.381215469613,0.440922190202,0.489203276247,0.412429378531,0.478196600148
52,0.388888888889,0.322751322751,0.312335958005,0.430615164521,0.360544217687,0.420454545455,0.510574018127,0.410437235543,0.454545454545
53,0.388888888889,0.282051282051,0.315789473684,0.474926253687,0.349527665317,0.375515818432,0.498127340824,0.404494382022,0.445086705202
54,0.355013550136,0.282051282051,0.351351351351,0.420454545455,0.366120218579,0.428571428571,0.488095238095,0.435750179469,0.480384900074
55,0.362397820163,0.295336787565,0.385041551247,0.440922190202,0.356852103121,0.438848920863,0.478196600148,0.445086705202,0.483679525223
56,0.340482573727,0.302083333333,0.31926121372,0.396648044693,0.364256480218,0.386962552011,0.469507714916,0.414427157001,0.451378809869
57,0.404494382022,0.340482573727,0.31926121372,0.430615164521,0.353179972936,0.388888888889,0.494768310912,0.431639226915,0.465201465201
58,0.388888888889,0.329787234043,0.362397820163,0.443001443001,0.39470013947,0.414427157001,0.479289940828,0.472754050074,0.469507714916
59,0.366120218579,0.336898395722,0.358695652174,0.428571428571,0.39470013947,0.4064697609,0.514004542014,0.448225923244,0.459854014599
60,0.373626373626,0.305483028721,0.351351351351,0.459854014599,0.410437235543,0.408450704225,0.500375093773,0.443001443001,0.465201465201
61,0.340482573727,0.282051282051,0.340482573727,0.422475106686,0.336898395722,0.414427157001,0.488095238095,0.408450704225,0.454545454545
62,0.388888888889,0.295336787565,0.32625994695,0.468428781204,0.360544217687,0.412429378531,0.510574018127,0.414427157001,0.488095238095
63,0.385041551247,0.315789473684,0.336898395722,0.422475106686,0.373626373626,0.392757660167,0.482579688658,0.422475106686,0.446131597975
64,0.369863013699,0.31926121372,0.322751322751,0.430615164521,0.371742112483,0.388888888889,0.492537313433,0.445086705202,0.464128843338
65,0.344086021505,0.291989664083,0.358695652174,0.461988304094,0.355013550136,0.40056022409,0.514004542014,0.409443269908,0.467351430668
66,0.347708894879,0.295336787565,0.37741046832,0.396648044693,0.375515818432,0.434720229555,0.471670345843,0.431639226915,0.469507714916
67,0.37741046832,0.259445843829,0.347708894879,0.436781609195,0.31926121372,0.404494382022,0.489203276247,0.397624039133,0.460920379839
68,0.358695652174,0.312335958005,0.351351351351,0.440922190202,0.383125864454,0.447178002894,0.489203276247,0.428571428571,0.474926253687
69,0.381215469613,0.278772378517,0.385041551247,0.440922190202,0.371742112483,0.39470013947,0.500375093773,0.434720229555,0.467351430668
70,0.416430594901,0.285347043702,0.347708894879,0.447178002894,0.338688085676,0.408450704225,0.509433962264,0.40056022409,0.45878920496
71,0.37741046832,0.288659793814,0.344086021505,0.424501424501,0.366120218579,0.420454545455,0.502629601803,0.417434443657,0.478196600148
72,0.385041551247,0.329787234043,0.344086021505,0.428571428571,0.385041551247,0.443001443001,0.482579688658,0.404494382022,0.506024096386
73,0.388888888889,0.333333333333,0.333333333333,0.430615164521,0.412429378531,0.40056022409,0.515151515152,0.456664238893,0.477104874446
74,0.385041551247,0.298701298701,0.362397820163,0.468428781204,0.358695652174,0.424501424501,0.508295625943,0.422475106686,0.467351430668
75,0.385041551247,0.30890052356,0.358695652174,0.470588235294,0.358695652174,0.455604075691,0.519756838906,0.420454545455,0.490312965723
76,0.351351351351,0.322751322751,0.329787234043,0.428571428571,0.371742112483,0.416430594901,0.486988847584,0.436781609195,0.468428781204
77,0.408450704225,0.329787234043,0.340482573727,0.459854014599,0.383125864454,0.432664756447,0.503759398496,0.433691756272,0.486988847584
78,0.396648044693,0.298701298701,0.369863013699,0.428571428571,0.358695652174,0.434720229555,0.473839351511,0.421464108031,0.477104874446
79,0.347708894879,0.26582278481,0.358695652174,0.424501424501,0.345895020188,0.386962552011,0.477104874446,0.411432604093,0.472754050074
80,0.369863013699,0.31926121372,0.336898395722,0.470588235294,0.381215469613,0.404494382022,0.499250374813,0.418439716312,0.473839351511
81,0.388888888889,0.333333333333,0.347708894879,0.430615164521,0.355013550136,0.430615164521,0.488095238095,0.427551748751,0.491424310216
82,0.416430594901,0.305483028721,0.344086021505,0.461988304094,0.37741046832,0.420454545455,0.517450682853,0.445086705202,0.482579688658
83,0.40056022409,0.298701298701,0.336898395722,0.457725947522,0.381215469613,0.40252454418,0.502629601803,0.429592566119,0.460920379839
84,0.396648044693,0.329787234043,0.392757660167,0.434720229555,0.373626373626,0.420454545455,0.478196600148,0.423487544484,0.466275659824
85,0.373626373626,0.295336787565,0.347708894879,0.428571428571,0.335113484646,0.4064697609,0.49588631264,0.409443269908,0.460920379839
86,0.366120218579,0.315789473684,0.347708894879,0.416430594901,0.392757660167,0.422475106686,0.493651979089,0.438848920863,0.465201465201
87,0.369863013699,0.315789473684,0.336898395722,0.447178002894,0.373626373626,0.410437235543,0.525553012967,0.449275362319,0.465201465201
88,0.373626373626,0.275510204082,0.344086021505,0.451378809869,0.356852103121,0.37741046832,0.498127340824,0.412429378531,0.470588235294
89,0.392757660167,0.285347043702,0.333333333333,0.449275362319,0.358695652174,0.416430594901,0.483679525223,0.411432604093,0.478196600148
90,0.358695652174,0.351351351351,0.351351351351,0.424501424501,0.40252454418,0.426533523538,0.472754050074,0.435750179469,0.471670345843
91,0.373626373626,0.315789473684,0.329787234043,0.472754050074,0.379310344828,0.375515818432,0.492537313433,0.426533523538,0.468428781204
92,0.40056022409,0.315789473684,0.336898395722,0.468428781204,0.390820584145,0.410437235543,0.499250374813,0.418439716312,0.491424310216
93,0.461988304094,0.322751322751,0.355013550136,0.483679525223,0.383125864454,0.4064697609,0.524390243902,0.432664756447,0.473839351511
94,0.351351351351,0.288659793814,0.358695652174,0.438848920863,0.362397820163,0.440922190202,0.478196600148,0.413427561837,0.484780994803
95,0.344086021505,0.291989664083,0.358695652174,0.422475106686,0.358695652174,0.443001443001,0.483679525223,0.389854065323,0.508295625943
96,0.385041551247,0.278772378517,0.362397820163,0.459854014599,0.349527665317,0.443001443001,0.499250374813,0.404494382022,0.492537313433
97,0.366120218579,0.278772378517,0.347708894879,0.457725947522,0.342281879195,0.440922190202,0.512859304085,0.376462491397,0.481481481481
98,0.40056022409,0.315789473684,0.369863013699,0.483679525223,0.356852103121,0.412429378531,0.507159005275,0.417434443657,0.478196600148
99,0.369863013699,0.275510204082,0.358695652174,0.422475106686,0.345895020188,0.428571428571,0.483679525223,0.422475106686,0.466275659824
