,rand,t1s,t2s
0,0.384083044983,0.346801346801,0.324503311258
1,0.307189542484,0.324503311258,0.33779264214
2,0.40350877193,0.369863013699,0.253918495298
3,0.374570446735,0.365187713311,0.277955271565
4,0.40350877193,0.311475409836,0.342281879195
5,0.246105919003,0.294498381877,0.302931596091
6,0.315789473684,0.342281879195,0.315789473684
7,0.346801346801,0.302931596091,0.25
8,0.302931596091,0.324503311258,0.333333333333
9,0.384083044983,0.328903654485,0.290322580645
10,0.374570446735,0.346801346801,0.307189542484
11,0.342281879195,0.351351351351,0.307189542484
12,0.384083044983,0.238390092879,0.25786163522
13,0.351351351351,0.408450704225,0.215805471125
14,0.384083044983,0.302931596091,0.273885350318
15,0.33779264214,0.360544217687,0.333333333333
16,0.384083044983,0.320132013201,0.35593220339
17,0.328903654485,0.346801346801,0.201201201201
18,0.433691756272,0.290322580645,0.333333333333
19,0.320132013201,0.388888888889,0.290322580645
20,0.333333333333,0.346801346801,0.294498381877
21,0.315789473684,0.33779264214,0.342281879195
22,0.342281879195,0.333333333333,0.302931596091
23,0.307189542484,0.294498381877,0.219512195122
24,0.342281879195,0.342281879195,0.311475409836
25,0.379310344828,0.302931596091,0.307189542484
26,0.365187713311,0.351351351351,0.269841269841
27,0.324503311258,0.328903654485,0.307189542484
28,0.369863013699,0.298701298701,0.261829652997
29,0.311475409836,0.307189542484,0.277955271565
30,0.398601398601,0.351351351351,0.307189542484
31,0.35593220339,0.374570446735,0.328903654485
32,0.398601398601,0.328903654485,0.261829652997
33,0.333333333333,0.365187713311,0.277955271565
34,0.398601398601,0.379310344828,0.369863013699
35,0.351351351351,0.320132013201,0.273885350318
36,0.315789473684,0.360544217687,0.25
37,0.374570446735,0.33779264214,0.298701298701
38,0.365187713311,0.324503311258,0.26582278481
39,0.369863013699,0.35593220339,0.273885350318
40,0.369863013699,0.333333333333,0.298701298701
41,0.384083044983,0.369863013699,0.246105919003
42,0.315789473684,0.351351351351,0.298701298701
43,0.360544217687,0.333333333333,0.298701298701
44,0.333333333333,0.428571428571,0.183431952663
45,0.33779264214,0.333333333333,0.307189542484
46,0.346801346801,0.290322580645,0.342281879195
47,0.374570446735,0.311475409836,0.290322580645
48,0.374570446735,0.286173633441,0.294498381877
49,0.398601398601,0.294498381877,0.346801346801
50,0.351351351351,0.302931596091,0.360544217687
51,0.351351351351,0.324503311258,0.286173633441
52,0.328903654485,0.33779264214,0.286173633441
53,0.384083044983,0.307189542484,0.26582278481
54,0.379310344828,0.413427561837,0.302931596091
55,0.369863013699,0.307189542484,0.294498381877
56,0.398601398601,0.342281879195,0.302931596091
57,0.294498381877,0.351351351351,0.286173633441
58,0.35593220339,0.379310344828,0.273885350318
59,0.413427561837,0.307189542484,0.269841269841
60,0.384083044983,0.324503311258,0.273885350318
61,0.269841269841,0.342281879195,0.333333333333
62,0.413427561837,0.324503311258,0.298701298701
63,0.320132013201,0.294498381877,0.261829652997
64,0.342281879195,0.328903654485,0.286173633441
65,0.311475409836,0.369863013699,0.230769230769
66,0.365187713311,0.320132013201,0.342281879195
67,0.294498381877,0.315789473684,0.311475409836
68,0.379310344828,0.277955271565,0.277955271565
69,0.298701298701,0.346801346801,0.290322580645
70,0.365187713311,0.320132013201,0.25786163522
71,0.328903654485,0.302931596091,0.324503311258
72,0.408450704225,0.40350877193,0.273885350318
73,0.342281879195,0.302931596091,0.298701298701
74,0.351351351351,0.393728222997,0.277955271565
75,0.408450704225,0.26582278481,0.25786163522
76,0.418439716312,0.277955271565,0.311475409836
77,0.307189542484,0.384083044983,0.315789473684
78,0.369863013699,0.369863013699,0.315789473684
79,0.35593220339,0.35593220339,0.282051282051
80,0.408450704225,0.342281879195,0.277955271565
81,0.398601398601,0.346801346801,0.194029850746
82,0.369863013699,0.328903654485,0.26582278481
83,0.35593220339,0.328903654485,0.320132013201
84,0.290322580645,0.324503311258,0.298701298701
85,0.333333333333,0.290322580645,0.33779264214
86,0.346801346801,0.33779264214,0.302931596091
87,0.328903654485,0.388888888889,0.290322580645
88,0.418439716312,0.333333333333,0.311475409836
89,0.269841269841,0.302931596091,0.282051282051
90,0.454545454545,0.315789473684,0.273885350318
91,0.388888888889,0.298701298701,0.307189542484
92,0.384083044983,0.298701298701,0.277955271565
93,0.346801346801,0.388888888889,0.282051282051
94,0.311475409836,0.328903654485,0.290322580645
95,0.413427561837,0.351351351351,0.320132013201
96,0.324503311258,0.413427561837,0.294498381877
97,0.346801346801,0.311475409836,0.290322580645
98,0.365187713311,0.269841269841,0.277955271565
99,0.40350877193,0.365187713311,0.269841269841
