,rand,t1s,t2s
0,0.273885350318,0.120448179272,0.333333333333
1,0.242236024845,0.246105919003,0.369863013699
2,0.269841269841,0.208459214502,0.369863013699
3,0.25786163522,0.212121212121,0.379310344828
4,0.208459214502,0.111111111111,0.379310344828
5,0.25786163522,0.146131805158,0.328903654485
6,0.194029850746,0.078167115903,0.346801346801
7,0.261829652997,0.114206128134,0.298701298701
8,0.26582278481,0.234567901235,0.388888888889
9,0.223241590214,0.101928374656,0.369863013699
10,0.253918495298,0.152737752161,0.379310344828
11,0.234567901235,0.226993865031,0.290322580645
12,0.136363636364,0.156069364162,0.351351351351
13,0.253918495298,0.234567901235,0.388888888889
14,0.311475409836,0.120448179272,0.346801346801
15,0.212121212121,0.129943502825,0.346801346801
16,0.215805471125,0.17994100295,0.423487544484
17,0.294498381877,0.162790697674,0.328903654485
18,0.162790697674,0.194029850746,0.423487544484
19,0.253918495298,0.139601139601,0.346801346801
20,0.215805471125,0.156069364162,0.35593220339
21,0.166180758017,0.17994100295,0.33779264214
22,0.204819277108,0.146131805158,0.388888888889
23,0.25786163522,0.219512195122,0.413427561837
24,0.230769230769,0.166180758017,0.369863013699
25,0.298701298701,0.0958904109589,0.398601398601
26,0.201201201201,0.246105919003,0.388888888889
27,0.230769230769,0.215805471125,0.398601398601
28,0.261829652997,0.139601139601,0.365187713311
29,0.253918495298,0.176470588235,0.408450704225
30,0.204819277108,0.183431952663,0.365187713311
31,0.26582278481,0.173020527859,0.369863013699
32,0.25,0.208459214502,0.346801346801
33,0.25786163522,0.219512195122,0.333333333333
34,0.238390092879,0.12676056338,0.418439716312
35,0.176470588235,0.173020527859,0.33779264214
36,0.261829652997,0.166180758017,0.315789473684
37,0.35593220339,0.234567901235,0.320132013201
38,0.25786163522,0.215805471125,0.365187713311
39,0.230769230769,0.238390092879,0.302931596091
40,0.315789473684,0.111111111111,0.360544217687
41,0.201201201201,0.159420289855,0.320132013201
42,0.307189542484,0.117318435754,0.302931596091
43,0.215805471125,0.238390092879,0.342281879195
44,0.253918495298,0.194029850746,0.311475409836
45,0.333333333333,0.108033240997,0.298701298701
46,0.298701298701,0.0869565217391,0.311475409836
47,0.282051282051,0.169590643275,0.328903654485
48,0.26582278481,0.223241590214,0.384083044983
49,0.261829652997,0.120448179272,0.315789473684
50,0.226993865031,0.123595505618,0.374570446735
51,0.261829652997,0.123595505618,0.393728222997
52,0.26582278481,0.0899182561308,0.35593220339
53,0.273885350318,0.0989010989011,0.408450704225
54,0.190476190476,0.173020527859,0.302931596091
55,0.277955271565,0.194029850746,0.346801346801
56,0.234567901235,0.17994100295,0.351351351351
57,0.261829652997,0.149425287356,0.384083044983
58,0.273885350318,0.190476190476,0.346801346801
59,0.282051282051,0.176470588235,0.408450704225
60,0.17994100295,0.152737752161,0.433691756272
61,0.234567901235,0.108033240997,0.35593220339
62,0.201201201201,0.201201201201,0.384083044983
63,0.282051282051,0.230769230769,0.428571428571
64,0.219512195122,0.212121212121,0.408450704225
65,0.253918495298,0.159420289855,0.369863013699
66,0.282051282051,0.208459214502,0.35593220339
67,0.186943620178,0.162790697674,0.273885350318
68,0.315789473684,0.133144475921,0.379310344828
69,0.226993865031,0.0958904109589,0.384083044983
70,0.142857142857,0.152737752161,0.398601398601
71,0.26582278481,0.169590643275,0.33779264214
72,0.328903654485,0.156069364162,0.290322580645
73,0.230769230769,0.226993865031,0.282051282051
74,0.234567901235,0.204819277108,0.388888888889
75,0.234567901235,0.186943620178,0.388888888889
76,0.230769230769,0.190476190476,0.374570446735
77,0.215805471125,0.169590643275,0.346801346801
78,0.215805471125,0.136363636364,0.302931596091
79,0.273885350318,0.156069364162,0.346801346801
80,0.197604790419,0.223241590214,0.388888888889
81,0.307189542484,0.215805471125,0.369863013699
82,0.186943620178,0.201201201201,0.33779264214
83,0.261829652997,0.253918495298,0.374570446735
84,0.282051282051,0.123595505618,0.328903654485
85,0.298701298701,0.114206128134,0.315789473684
86,0.242236024845,0.12676056338,0.315789473684
87,0.201201201201,0.0989010989011,0.35593220339
88,0.273885350318,0.169590643275,0.360544217687
89,0.294498381877,0.162790697674,0.328903654485
90,0.186943620178,0.159420289855,0.379310344828
91,0.273885350318,0.194029850746,0.351351351351
92,0.169590643275,0.212121212121,0.346801346801
93,0.238390092879,0.186943620178,0.307189542484
94,0.277955271565,0.169590643275,0.33779264214
95,0.25,0.0810810810811,0.328903654485
96,0.26582278481,0.277955271565,0.333333333333
97,0.253918495298,0.149425287356,0.384083044983
98,0.226993865031,0.219512195122,0.379310344828
99,0.261829652997,0.149425287356,0.307189542484
