,rand,t1s,t2s
0,0.219512195122,0.315789473684,0.315789473684
1,0.219512195122,0.315789473684,0.298701298701
2,0.190476190476,0.369863013699,0.298701298701
3,0.282051282051,0.351351351351,0.333333333333
4,0.26582278481,0.315789473684,0.25
5,0.204819277108,0.315789473684,0.282051282051
6,0.298701298701,0.315789473684,0.333333333333
7,0.282051282051,0.25,0.25
8,0.190476190476,0.315789473684,0.369863013699
9,0.25,0.26582278481,0.26582278481
10,0.162790697674,0.298701298701,0.298701298701
11,0.282051282051,0.282051282051,0.282051282051
12,0.204819277108,0.369863013699,0.26582278481
13,0.234567901235,0.315789473684,0.25
14,0.25,0.234567901235,0.282051282051
15,0.176470588235,0.298701298701,0.351351351351
16,0.176470588235,0.298701298701,0.315789473684
17,0.234567901235,0.282051282051,0.351351351351
18,0.282051282051,0.282051282051,0.282051282051
19,0.298701298701,0.315789473684,0.282051282051
20,0.219512195122,0.26582278481,0.315789473684
21,0.204819277108,0.25,0.234567901235
22,0.282051282051,0.26582278481,0.333333333333
23,0.219512195122,0.298701298701,0.298701298701
24,0.25,0.315789473684,0.351351351351
25,0.234567901235,0.315789473684,0.298701298701
26,0.282051282051,0.351351351351,0.298701298701
27,0.26582278481,0.333333333333,0.333333333333
28,0.282051282051,0.25,0.388888888889
29,0.219512195122,0.26582278481,0.282051282051
30,0.234567901235,0.388888888889,0.315789473684
31,0.282051282051,0.298701298701,0.298701298701
32,0.149425287356,0.333333333333,0.26582278481
33,0.204819277108,0.282051282051,0.351351351351
34,0.190476190476,0.333333333333,0.315789473684
35,0.26582278481,0.298701298701,0.315789473684
36,0.234567901235,0.298701298701,0.26582278481
37,0.26582278481,0.333333333333,0.282051282051
38,0.26582278481,0.369863013699,0.219512195122
39,0.219512195122,0.26582278481,0.25
40,0.26582278481,0.333333333333,0.26582278481
41,0.25,0.298701298701,0.351351351351
42,0.204819277108,0.25,0.282051282051
43,0.26582278481,0.333333333333,0.282051282051
44,0.298701298701,0.369863013699,0.333333333333
45,0.298701298701,0.315789473684,0.315789473684
46,0.26582278481,0.333333333333,0.26582278481
47,0.162790697674,0.369863013699,0.315789473684
48,0.162790697674,0.282051282051,0.282051282051
49,0.26582278481,0.298701298701,0.298701298701
50,0.219512195122,0.26582278481,0.351351351351
51,0.219512195122,0.408450704225,0.351351351351
52,0.26582278481,0.298701298701,0.298701298701
53,0.351351351351,0.333333333333,0.298701298701
54,0.204819277108,0.298701298701,0.315789473684
55,0.234567901235,0.428571428571,0.298701298701
56,0.25,0.351351351351,0.388888888889
57,0.234567901235,0.333333333333,0.282051282051
58,0.282051282051,0.351351351351,0.315789473684
59,0.234567901235,0.282051282051,0.25
60,0.190476190476,0.315789473684,0.315789473684
61,0.204819277108,0.369863013699,0.282051282051
62,0.204819277108,0.408450704225,0.351351351351
63,0.219512195122,0.26582278481,0.333333333333
64,0.204819277108,0.351351351351,0.298701298701
65,0.219512195122,0.351351351351,0.26582278481
66,0.162790697674,0.298701298701,0.315789473684
67,0.25,0.298701298701,0.26582278481
68,0.333333333333,0.282051282051,0.282051282051
69,0.282051282051,0.315789473684,0.388888888889
70,0.234567901235,0.351351351351,0.333333333333
71,0.234567901235,0.428571428571,0.315789473684
72,0.234567901235,0.369863013699,0.333333333333
73,0.219512195122,0.315789473684,0.282051282051
74,0.149425287356,0.369863013699,0.333333333333
75,0.176470588235,0.298701298701,0.298701298701
76,0.219512195122,0.333333333333,0.315789473684
77,0.25,0.298701298701,0.351351351351
78,0.234567901235,0.298701298701,0.315789473684
79,0.219512195122,0.298701298701,0.388888888889
80,0.26582278481,0.351351351351,0.204819277108
81,0.190476190476,0.219512195122,0.282051282051
82,0.190476190476,0.351351351351,0.282051282051
83,0.219512195122,0.298701298701,0.315789473684
84,0.190476190476,0.333333333333,0.282051282051
85,0.234567901235,0.282051282051,0.234567901235
86,0.162790697674,0.315789473684,0.351351351351
87,0.25,0.369863013699,0.282051282051
88,0.219512195122,0.315789473684,0.315789473684
89,0.282051282051,0.26582278481,0.351351351351
90,0.234567901235,0.26582278481,0.351351351351
91,0.25,0.351351351351,0.369863013699
92,0.25,0.369863013699,0.315789473684
93,0.162790697674,0.315789473684,0.298701298701
94,0.190476190476,0.219512195122,0.234567901235
95,0.190476190476,0.234567901235,0.333333333333
96,0.333333333333,0.298701298701,0.26582278481
97,0.234567901235,0.315789473684,0.369863013699
98,0.149425287356,0.315789473684,0.351351351351
99,0.204819277108,0.315789473684,0.282051282051
