,rand,t1s,t2s
0,0.219512195122,0.26582278481,0.408450704225
1,0.190476190476,0.282051282051,0.351351351351
2,0.234567901235,0.298701298701,0.298701298701
3,0.136363636364,0.298701298701,0.315789473684
4,0.149425287356,0.315789473684,0.428571428571
5,0.149425287356,0.282051282051,0.351351351351
6,0.149425287356,0.234567901235,0.298701298701
7,0.25,0.298701298701,0.234567901235
8,0.123595505618,0.25,0.351351351351
9,0.162790697674,0.315789473684,0.333333333333
10,0.219512195122,0.204819277108,0.369863013699
11,0.298701298701,0.204819277108,0.388888888889
12,0.190476190476,0.333333333333,0.315789473684
13,0.26582278481,0.162790697674,0.351351351351
14,0.219512195122,0.282051282051,0.333333333333
15,0.123595505618,0.315789473684,0.315789473684
16,0.111111111111,0.298701298701,0.408450704225
17,0.176470588235,0.351351351351,0.315789473684
18,0.25,0.315789473684,0.470588235294
19,0.123595505618,0.315789473684,0.408450704225
20,0.234567901235,0.298701298701,0.333333333333
21,0.176470588235,0.162790697674,0.351351351351
22,0.26582278481,0.298701298701,0.428571428571
23,0.219512195122,0.282051282051,0.428571428571
24,0.204819277108,0.408450704225,0.351351351351
25,0.298701298701,0.298701298701,0.351351351351
26,0.282051282051,0.369863013699,0.315789473684
27,0.176470588235,0.369863013699,0.219512195122
28,0.25,0.26582278481,0.315789473684
29,0.219512195122,0.282051282051,0.369863013699
30,0.234567901235,0.333333333333,0.369863013699
31,0.204819277108,0.26582278481,0.351351351351
32,0.123595505618,0.26582278481,0.315789473684
33,0.111111111111,0.282051282051,0.298701298701
34,0.204819277108,0.298701298701,0.388888888889
35,0.282051282051,0.25,0.470588235294
36,0.219512195122,0.351351351351,0.282051282051
37,0.176470588235,0.26582278481,0.351351351351
38,0.162790697674,0.282051282051,0.369863013699
39,0.190476190476,0.234567901235,0.298701298701
40,0.298701298701,0.298701298701,0.298701298701
41,0.149425287356,0.351351351351,0.408450704225
42,0.25,0.282051282051,0.369863013699
43,0.190476190476,0.298701298701,0.388888888889
44,0.298701298701,0.351351351351,0.234567901235
45,0.298701298701,0.282051282051,0.315789473684
46,0.0989010989011,0.282051282051,0.408450704225
47,0.219512195122,0.351351351351,0.388888888889
48,0.190476190476,0.298701298701,0.388888888889
49,0.25,0.298701298701,0.369863013699
50,0.190476190476,0.26582278481,0.315789473684
51,0.204819277108,0.315789473684,0.351351351351
52,0.234567901235,0.298701298701,0.492537313433
53,0.176470588235,0.298701298701,0.298701298701
54,0.25,0.25,0.408450704225
55,0.234567901235,0.315789473684,0.369863013699
56,0.149425287356,0.219512195122,0.298701298701
57,0.176470588235,0.298701298701,0.351351351351
58,0.190476190476,0.351351351351,0.333333333333
59,0.25,0.282051282051,0.282051282051
60,0.234567901235,0.25,0.333333333333
61,0.234567901235,0.333333333333,0.333333333333
62,0.298701298701,0.315789473684,0.298701298701
63,0.176470588235,0.369863013699,0.408450704225
64,0.176470588235,0.315789473684,0.351351351351
65,0.219512195122,0.351351351351,0.369863013699
66,0.0989010989011,0.190476190476,0.428571428571
67,0.204819277108,0.282051282051,0.351351351351
68,0.25,0.369863013699,0.351351351351
69,0.162790697674,0.234567901235,0.449275362319
70,0.26582278481,0.26582278481,0.351351351351
71,0.149425287356,0.282051282051,0.333333333333
72,0.176470588235,0.315789473684,0.351351351351
73,0.149425287356,0.25,0.408450704225
74,0.149425287356,0.333333333333,0.369863013699
75,0.123595505618,0.234567901235,0.204819277108
76,0.298701298701,0.315789473684,0.408450704225
77,0.26582278481,0.408450704225,0.369863013699
78,0.190476190476,0.26582278481,0.282051282051
79,0.162790697674,0.204819277108,0.333333333333
80,0.25,0.369863013699,0.315789473684
81,0.162790697674,0.190476190476,0.408450704225
82,0.25,0.333333333333,0.388888888889
83,0.176470588235,0.333333333333,0.428571428571
84,0.123595505618,0.282051282051,0.315789473684
85,0.176470588235,0.298701298701,0.369863013699
86,0.176470588235,0.298701298701,0.298701298701
87,0.25,0.351351351351,0.369863013699
88,0.190476190476,0.234567901235,0.315789473684
89,0.282051282051,0.298701298701,0.333333333333
90,0.190476190476,0.204819277108,0.408450704225
91,0.25,0.26582278481,0.282051282051
92,0.162790697674,0.219512195122,0.369863013699
93,0.162790697674,0.204819277108,0.234567901235
94,0.234567901235,0.234567901235,0.428571428571
95,0.136363636364,0.282051282051,0.333333333333
96,0.26582278481,0.351351351351,0.351351351351
97,0.162790697674,0.282051282051,0.333333333333
98,0.25,0.25,0.369863013699
99,0.162790697674,0.369863013699,0.388888888889
