,rand,t1s,t2s
0,0.333333333333,0.470588235294,0.587301587302
1,0.408450704225,0.428571428571,0.515151515152
2,0.408450704225,0.351351351351,0.587301587302
3,0.333333333333,0.449275362319,0.612903225806
4,0.333333333333,0.408450704225,0.492537313433
5,0.428571428571,0.282051282051,0.538461538462
6,0.333333333333,0.369863013699,0.515151515152
7,0.369863013699,0.408450704225,0.492537313433
8,0.388888888889,0.449275362319,0.5625
9,0.333333333333,0.428571428571,0.5625
10,0.388888888889,0.470588235294,0.492537313433
11,0.369863013699,0.449275362319,0.470588235294
12,0.388888888889,0.538461538462,0.538461538462
13,0.282051282051,0.388888888889,0.587301587302
14,0.388888888889,0.408450704225,0.470588235294
15,0.351351351351,0.408450704225,0.587301587302
16,0.388888888889,0.449275362319,0.612903225806
17,0.333333333333,0.492537313433,0.587301587302
18,0.333333333333,0.408450704225,0.5625
19,0.351351351351,0.369863013699,0.538461538462
20,0.351351351351,0.5625,0.470588235294
21,0.333333333333,0.5625,0.492537313433
22,0.388888888889,0.538461538462,0.538461538462
23,0.333333333333,0.449275362319,0.587301587302
24,0.369863013699,0.470588235294,0.5625
25,0.351351351351,0.449275362319,0.449275362319
26,0.351351351351,0.351351351351,0.5625
27,0.369863013699,0.333333333333,0.515151515152
28,0.26582278481,0.428571428571,0.449275362319
29,0.369863013699,0.428571428571,0.538461538462
30,0.315789473684,0.408450704225,0.538461538462
31,0.369863013699,0.369863013699,0.538461538462
32,0.388888888889,0.515151515152,0.449275362319
33,0.333333333333,0.449275362319,0.515151515152
34,0.315789473684,0.369863013699,0.470588235294
35,0.369863013699,0.408450704225,0.515151515152
36,0.351351351351,0.449275362319,0.587301587302
37,0.351351351351,0.492537313433,0.492537313433
38,0.428571428571,0.282051282051,0.515151515152
39,0.26582278481,0.492537313433,0.492537313433
40,0.369863013699,0.408450704225,0.5625
41,0.408450704225,0.449275362319,0.515151515152
42,0.315789473684,0.369863013699,0.538461538462
43,0.351351351351,0.408450704225,0.470588235294
44,0.26582278481,0.408450704225,0.492537313433
45,0.351351351351,0.428571428571,0.492537313433
46,0.282051282051,0.449275362319,0.449275362319
47,0.298701298701,0.428571428571,0.515151515152
48,0.351351351351,0.408450704225,0.515151515152
49,0.351351351351,0.470588235294,0.538461538462
50,0.388888888889,0.351351351351,0.515151515152
51,0.369863013699,0.369863013699,0.470588235294
52,0.282051282051,0.388888888889,0.408450704225
53,0.333333333333,0.449275362319,0.492537313433
54,0.408450704225,0.408450704225,0.515151515152
55,0.298701298701,0.515151515152,0.515151515152
56,0.408450704225,0.408450704225,0.492537313433
57,0.470588235294,0.351351351351,0.538461538462
58,0.351351351351,0.351351351351,0.492537313433
59,0.408450704225,0.428571428571,0.515151515152
60,0.351351351351,0.388888888889,0.587301587302
61,0.449275362319,0.428571428571,0.5625
62,0.408450704225,0.470588235294,0.449275362319
63,0.351351351351,0.515151515152,0.5625
64,0.333333333333,0.408450704225,0.492537313433
65,0.333333333333,0.449275362319,0.428571428571
66,0.408450704225,0.351351351351,0.515151515152
67,0.369863013699,0.408450704225,0.492537313433
68,0.298701298701,0.408450704225,0.538461538462
69,0.388888888889,0.428571428571,0.5625
70,0.333333333333,0.408450704225,0.492537313433
71,0.351351351351,0.515151515152,0.587301587302
72,0.408450704225,0.470588235294,0.538461538462
73,0.388888888889,0.428571428571,0.449275362319
74,0.369863013699,0.408450704225,0.5625
75,0.298701298701,0.298701298701,0.515151515152
76,0.333333333333,0.428571428571,0.492537313433
77,0.428571428571,0.449275362319,0.470588235294
78,0.369863013699,0.408450704225,0.515151515152
79,0.351351351351,0.369863013699,0.538461538462
80,0.333333333333,0.428571428571,0.428571428571
81,0.333333333333,0.369863013699,0.587301587302
82,0.351351351351,0.388888888889,0.515151515152
83,0.315789473684,0.470588235294,0.470588235294
84,0.298701298701,0.428571428571,0.515151515152
85,0.351351351351,0.515151515152,0.5625
86,0.428571428571,0.428571428571,0.612903225806
87,0.351351351351,0.470588235294,0.515151515152
88,0.25,0.449275362319,0.470588235294
89,0.351351351351,0.428571428571,0.538461538462
90,0.388888888889,0.470588235294,0.612903225806
91,0.388888888889,0.333333333333,0.515151515152
92,0.333333333333,0.449275362319,0.538461538462
93,0.333333333333,0.470588235294,0.492537313433
94,0.388888888889,0.388888888889,0.515151515152
95,0.333333333333,0.333333333333,0.449275362319
96,0.315789473684,0.428571428571,0.587301587302
97,0.333333333333,0.428571428571,0.538461538462
98,0.388888888889,0.492537313433,0.515151515152
99,0.408450704225,0.492537313433,0.587301587302
