,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,,
622,0.0194598553,0.0181318383,0.025476449,0.0173188797,0.0183893675,0.0218041436,True,False,,,,,
623,0.0283495501,0.0163238979,0.0198472419,0.0211968502,0.0247732002,0.0180855699,False,True,,,,,
624,0.0619758214,0.0471382662,0.0594948361,0.0562657212,0.0591207713,0.0533165511,False,True,,,,,
625,0.0189558019,0.0243058582,0.0182071332,0.015966701,0.0174612514,0.0212564957,True,False,,,,,
626,0.0214227683,0.0149886415,0.0145356345,0.0148080945,0.0181154314,0.014762138,False,True,,,,,
627,0.0152106496,0.010800685,0.009502499,0.0106603852,0.0129355174,0.010151592,False,True,,,,,
628,0.0320522344,0.019185305,0.0217335326,0.0215263689,0.0267893016,0.0204594188,False,True,,,,,
629,0.0144628614,0.0116182959,0.0162742045,0.0163950947,0.015428978,0.0139462502,False,True,,,,,
630,0.0127198824,0.0087418846,0.0084402376,0.0100937591,0.0114068208,0.0085910611,False,True,,,,,
631,0.0518454456,0.0479167263,0.0387150737,0.0629668254,0.0574061355,0.0433159,False,True,,,,,
632,0.012638771,0.0095339247,0.0095640839,0.014458872,0.0135488215,0.0095490043,False,True,,,,,
633,0.0360689014,0.0313051178,0.0280309911,0.0403002957,0.0381845986,0.0296680544,False,True,,,,,
634,0.0178783662,0.0198328738,0.0150796969,0.0160579621,0.0169681642,0.0174562853,True,False,,,,,
635,0.0374523619,0.0281504875,0.032828953,0.0266549172,0.0320536396,0.0304897202,False,True,,,,,
636,0.0203761079,0.0178385707,0.0127923242,0.0158658648,0.0181209864,0.0153154475,False,True,,,,,
637,0.0256692433,0.0140865981,0.0226005331,0.0261586852,0.0259139642,0.0183435656,False,True,,,,,
638,0.0332352628,0.0255069769,0.0235968087,0.0323416814,0.0327884721,0.0245518928,False,True,,,,,
639,0.034229323,0.0337535357,0.0270631072,0.028944753,0.031587038,0.0304083214,False,True,,,,,
640,0.0264415533,0.0180210818,0.0205161097,0.020210057,0.0233258051,0.0192685958,False,True,,,,,
641,0.0506509588,0.0276093103,0.0348575384,0.0387776703,0.0447143146,0.0312334244,False,True,,,,,
642,0.0120023158,0.0149315918,0.0171165816,0.0154481943,0.013725255,0.0160240867,True,False,,,,,
643,0.0180771902,0.0250960472,0.0143307726,0.0194416058,0.018759398,0.0197134099,True,False,,,,,
644,0.0244349056,0.0273184762,0.0307792592,0.0291974651,0.0268161854,0.0290488677,True,False,,,,,
645,0.0157178413,0.0170718028,0.0192637175,0.0131941984,0.0144560199,0.0181677601,True,False,,,,,
646,0.023964817,0.0263359885,0.0215094768,0.0335643727,0.0287645949,0.0239227327,False,True,,,,,
647,0.0310967177,0.0182849434,0.0206548708,0.0272066812,0.0291516994,0.0194699071,False,True,,,,,
648,0.0244813563,0.0143470393,0.0136668506,0.0278871587,0.0261842575,0.0140069449,False,True,,,,,
649,0.0318299242,0.0320781008,0.0384141771,0.0389433627,0.0353866434,0.035246139,False,True,,,,,
650,0.0167017615,0.0117873826,0.0136556319,0.0133464287,0.0150240951,0.0127215073,False,True,,,,,
651,0.0294866562,0.0488244146,0.0347839266,0.0392569732,0.0343718147,0.0418041706,True,False,,,,,
652,0.0104229805,0.0119078945,0.0135160601,0.0180025468,0.0142127636,0.0127119773,False,True,,,,,
653,0.0178279663,0.01087684,0.0112757826,0.0165375777,0.017182772,0.0110763113,False,True,,,,,
654,0.0279454016,0.0285011546,0.0268313036,0.0302824331,0.0291139173,0.0276662291,False,True,,,,,
655,0.0206795382,0.0259457856,0.022719876,0.0382720973,0.0294758178,0.0243328308,False,True,,,,,
656,0.0241607132,0.0192775486,0.0213387133,0.021592588,0.0228766506,0.0203081309,False,True,,,,,
657,0.0194166821,0.0202045672,0.0193752569,0.0146770176,0.0170468499,0.0197899121,True,False,,,,,
658,0.0160168039,0.0157565473,0.017299303,0.0216820293,0.0188494166,0.0165279251,False,True,,,,,
659,0.034988338,0.0229894413,0.0309211075,0.0285995535,0.0317939458,0.0269552744,False,True,,,,,
660,0.0600953144,0.0524038657,0.0460857566,0.0445039551,0.0522996347,0.0492448111,False,True,,,,,
661,0.0099349202,0.010960086,0.0107734095,0.0161389714,0.0130369458,0.0108667478,False,True,,,,,
662,0.0118950329,0.0105591766,0.018866226,0.0130532736,0.0124741533,0.0147127013,True,False,,,,,
663,0.0277752832,0.0218238258,0.0193651964,0.0285041165,0.0281396998,0.0205945111,False,True,,,,,
664,0.0186045447,0.0162796181,0.0157200414,0.0205702754,0.01958741,0.0159998297,False,True,,,,,
665,0.0167454139,0.0078058844,0.0084786747,0.0167284444,0.0167369292,0.0081422796,False,True,,,,,
666,0.030290061,0.0228493034,0.0191247227,0.0307120833,0.0305010722,0.020987013,False,True,,,,,
667,0.0186625834,0.0263350506,0.0176459847,0.0177253062,0.0181939448,0.0219905177,True,False,,,,,
668,0.0328139439,0.0248082101,0.0311108713,0.0398326469,0.0363232954,0.0279595407,False,True,,,,,
669,0.0253883012,0.0186031471,0.02726233,0.0322212659,0.0288047835,0.0229327386,False,True,,,,,
670,0.046453015,0.0349019926,0.0637396265,0.0513112884,0.0488821517,0.0493208095,True,False,,,,,
671,0.0215805738,0.0192435421,0.0172436088,0.0224816137,0.0220310937,0.0182435755,False,True,,,,,
672,0.0234095166,0.0255242429,0.0181255229,0.0176519501,0.0205307334,0.0218248829,True,False,,,,,
673,0.0269025556,0.028887421,0.0243912969,0.0278801519,0.0273913537,0.026639359,False,True,,,,,
674,0.0128509768,0.0140284982,0.0171867137,0.0130074489,0.0129292128,0.0156076059,True,False,,,,,
675,0.037038099,0.0201986349,0.0177501438,0.0300260518,0.0335320754,0.0189743893,False,True,,,,,
676,0.0463306171,0.0326761209,0.0328134518,0.0379239032,0.0421272601,0.0327447863,False,True,,,,,
677,0.01463329,0.0122423283,0.0152435821,0.0242549949,0.0194441424,0.0137429552,False,True,,,,,
678,0.0383535771,0.0252028377,0.0232648396,0.0418798535,0.0401167153,0.0242338386,False,True,,,,,
679,0.0078175128,0.0083448641,0.0096939575,0.0078112937,0.0078144033,0.0090194108,True,False,,,,,
680,0.0146786505,0.014772274,0.0163273935,0.0233778601,0.0190282553,0.0155498338,False,True,,,,,
681,0.0457361617,0.0411583954,0.0306973342,0.0555489065,0.0506425341,0.0359278648,False,True,,,,,
682,0.0274480385,0.0193062551,0.0204843387,0.023786533,0.0256172858,0.0198952969,False,True,,,,,
683,0.0138729972,0.0094205909,0.0176384422,0.0157096073,0.0147913022,0.0135295165,False,True,,,,,
684,0.0141621988,0.019868738,0.0173463073,0.0174162835,0.0157892412,0.0186075226,True,False,,,,,
685,0.0198065331,0.0189480547,0.0185991162,0.0185052768,0.019155905,0.0187735854,False,True,,,,,
686,0.0215408932,0.0227290578,0.0204700444,0.0165054434,0.0190231683,0.0215995511,True,False,,,,,
687,0.014237864,0.0208325188,0.0135691992,0.0166976757,0.0154677698,0.017200859,True,False,,,,,
688,0.0146094933,0.0199397677,0.0184669205,0.0205144803,0.0175619868,0.0192033441,True,False,,,,,
689,0.0228518579,0.0164381476,0.0163565857,0.0201803992,0.0215161285,0.0163973666,False,True,,,,,
690,0.0159453658,0.0138257411,0.0129501863,0.027356342,0.0216508539,0.0133879637,False,True,,,,,
691,0.0095595138,0.0109376498,0.0086283663,0.0102303486,0.0098949312,0.009783008,False,True,,,,,
692,0.0461878833,0.0312626689,0.0354167521,0.026351363,0.0362696231,0.0333397105,False,True,,,,,
693,0.0112309086,0.0086926105,0.0095790273,0.0091715073,0.010201208,0.0091358189,False,True,,,,,
694,0.0172832378,0.0104895876,0.0141437852,0.0149843572,0.0161337975,0.0123166864,False,True,,,,,
695,0.0268256811,0.0299948351,0.0237716945,0.0256545184,0.0262400997,0.0268832648,True,False,,,,,
696,0.0199166163,0.0158385229,0.0204922989,0.0227915375,0.0213540769,0.0181654109,False,True,,,,,
697,0.0178805138,0.0175736946,0.0208569941,0.0138244467,0.0158524802,0.0192153443,True,False,,,,,
698,0.0300673313,0.0311823786,0.0435179992,0.0448530464,0.0374601889,0.0373501889,False,True,,,,,
699,0.0274511595,0.0266579076,0.0273641947,0.0303842273,0.0289176934,0.0270110511,False,True,,,,,
700,0.0302020088,0.0304297584,0.0247409965,0.0324379118,0.0313199603,0.0275853775,False,True,,,,,
701,0.0229320872,0.0155174915,0.0162791758,0.0198502728,0.02139118,0.0158983337,False,True,,,,,
702,0.0144302746,0.0087998956,0.0130741794,0.0120686597,0.0132494671,0.0109370375,False,True,,,,,
703,0.0196838358,0.0225206986,0.017632236,0.0178533669,0.0187686013,0.0200764673,True,False,,,,,
704,0.0359242936,0.0364183864,0.02534076,0.0354621591,0.0356932263,0.0308795732,False,True,,,,,
705,0.024562869,0.0260266668,0.0299568271,0.035644861,0.030103865,0.027991747,False,True,,,,,
706,0.0424295266,0.0374248366,0.0381307552,0.044401266,0.0434153963,0.0377777959,False,True,,,,,
707,0.0227332177,0.0257973636,0.0229781551,0.025483809,0.0241085134,0.0243877594,True,False,,,,,
708,0.0238148603,0.022869153,0.0218716189,0.0262763906,0.0250456254,0.0223703859,False,True,,,,,
709,0.0206783437,0.0166210914,0.0184890346,0.022966379,0.0218223613,0.017555063,False,True,,,,,
710,0.0390640425,0.0246061176,0.025483469,0.0245760966,0.0318200695,0.0250447933,False,True,,,,,
711,0.0509376105,0.0421781901,0.0465899816,0.0494454216,0.0501915161,0.0443840858,False,True,,,,,
712,0.0119162534,0.0115646465,0.0152195536,0.009706352,0.0108113027,0.0133921001,True,False,,,,,
713,0.0480776421,0.0419594648,0.0338687027,0.0420068092,0.0450422257,0.0379140837,False,True,,,,,
714,0.0528279529,0.0401867207,0.0327078067,0.0378838889,0.0453559209,0.0364472637,False,True,,,,,
715,0.0295231732,0.0240141459,0.0418197315,0.0298430294,0.0296831013,0.0329169387,True,False,,,,,
716,0.0345169536,0.0251841648,0.0237646712,0.0262931123,0.030405033,0.024474418,False,True,,,,,
717,0.0318707035,0.0270412883,0.0280228289,0.0232561862,0.0275634449,0.0275320586,False,True,,,,,
718,0.0408413064,0.0282206226,0.0303534604,0.0353311381,0.0380862222,0.0292870415,False,True,,,,,
719,0.0188745198,0.0152979533,0.016021069,0.0143175695,0.0165960447,0.0156595111,False,True,,,,,
720,0.0219196493,0.0144191327,0.0174832069,0.0155498551,0.0187347522,0.0159511698,False,True,,,,,
721,0.0100441176,0.0182718261,0.0129377182,0.0139767794,0.0120104485,0.0156047721,True,False,,,,,
722,0.0184968179,0.0223373117,0.0196163589,0.0195906069,0.0190437124,0.0209768353,True,False,,,,,
723,0.017582828,0.0236802062,0.0238014335,0.0200277532,0.0188052906,0.0237408198,True,False,,,,,
724,0.0319144086,0.0302197736,0.0222122534,0.027215062,0.0295647353,0.0262160135,False,True,,,,,
725,0.0163071806,0.0131955348,0.0144775134,0.0234408534,0.019874017,0.0138365241,False,True,,,,,
726,0.0356668255,0.0216475779,0.0187159546,0.0236939087,0.0296803671,0.0201817663,False,True,,,,,
727,0.0217636053,0.0093860706,0.012954891,0.0202181331,0.0209908692,0.0111704808,False,True,,,,,
728,0.0107273004,0.0128682036,0.0085075673,0.009501254,0.0101142772,0.0106878854,True,False,,,,,
729,0.0203802271,0.0165756469,0.012141081,0.0141970151,0.0172886211,0.0143583639,False,True,,,,,
730,0.0242929426,0.0199028599,0.0234439317,0.016595526,0.0204442343,0.0216733958,True,False,,,,,
731,0.0093855407,0.0099589733,0.010261768,0.0124403583,0.0109129495,0.0101103707,False,True,,,,,
732,0.0137895209,0.0127373509,0.013564767,0.0112171563,0.0125033386,0.0131510589,True,False,,,,,
733,0.0175061645,0.0170122016,0.0216700436,0.0148269198,0.0161665422,0.0193411226,True,False,,,,,
734,0.0165220804,0.01490878,0.0114492906,0.0186241194,0.0175730999,0.0131790353,False,True,,,,,
735,0.019126204,0.0164412269,0.0176626716,0.0297440663,0.0244351352,0.0170519493,False,True,,,,,
736,0.0525315139,0.0335509913,0.0338294944,0.0371954912,0.0448635026,0.0336902429,False,True,,,,,
737,0.0205079482,0.0143119752,0.0131933287,0.0176537027,0.0190808255,0.0137526519,False,True,,,,,
738,0.0258642188,0.0153682821,0.0189762147,0.02291919,0.0243917044,0.0171722484,False,True,,,,,
739,0.0168200046,0.0155252091,0.0107621457,0.0167808102,0.0168004074,0.0131436774,False,True,,,,,
740,0.0289368273,0.0217755824,0.0273993789,0.0389148557,0.0339258415,0.0245874807,False,True,,,,,
741,0.0124939416,0.0125061677,0.0080276985,0.0138636911,0.0131788164,0.0102669331,False,True,,,,,
742,0.0213163684,0.0219136498,0.024974741,0.019238257,0.0202773127,0.0234441954,True,False,,,,,
743,0.0209971794,0.0170813961,0.0236658428,0.0255538516,0.0232755155,0.0203736194,False,True,,,,,
744,0.0262550025,0.0278159311,0.0229889774,0.0257608935,0.026007948,0.0254024542,False,True,,,,,
745,0.0171676804,0.0189112789,0.0175015177,0.021900536,0.0195341082,0.0182063983,False,True,,,,,
746,0.0245011425,0.0260812705,0.0224144547,0.0258141048,0.0251576236,0.0242478626,False,True,,,,,
747,0.010188963,0.0102754573,0.007152789,0.0099557837,0.0100723734,0.0087141232,False,True,,,,,
748,0.0375417946,0.0301598074,0.0179813727,0.0309185742,0.0342301844,0.0240705901,False,True,,,,,
749,0.0246829684,0.0290775782,0.0222775866,0.0279714958,0.0263272321,0.0256775824,False,True,,,,,
750,0.0148340053,0.02398436,0.0174450494,0.0178814731,0.0163577392,0.0207147047,True,False,,,,,
751,0.0167327954,0.0278123921,0.0198062194,0.0248105695,0.0207716825,0.0238093058,True,False,,,,,
752,0.0127313186,0.0130394582,0.0094094122,0.0106150376,0.0116731781,0.0112244352,False,True,,,,,
753,0.02250554,0.0216441224,0.0180478928,0.0179105568,0.0202080484,0.0198460076,False,True,,,,,
754,0.0145375893,0.0107378742,0.0199456676,0.021739769,0.0181386791,0.0153417709,False,True,,,,,
755,0.0297419271,0.0224078783,0.0180369963,0.0201196194,0.0249307732,0.0202224373,False,True,,,,,
756,0.0308458196,0.0316635784,0.0309370273,0.0326837659,0.0317647928,0.0313003028,False,True,,,,,
757,0.0187630678,0.0212656827,0.0165279671,0.0283274253,0.0235452465,0.0188968249,False,True,,,,,
758,0.0315407449,0.0299463507,0.0251463076,0.0386036388,0.0350721918,0.0275463292,False,True,,,,,
759,0.0154308344,0.0106000188,0.0098870802,0.0133381072,0.0143844708,0.0102435495,False,True,,,,,
760,0.0290974963,0.0261595311,0.0290538664,0.0355254732,0.0323114848,0.0276066988,False,True,,,,,
761,0.0147832301,0.0127463684,0.008366875,0.0099889404,0.0123860853,0.0105566217,False,True,,,,,
762,0.014761292,0.0152518585,0.0199103786,0.0170313804,0.0158963362,0.0175811186,True,False,,,,,
763,0.0159986704,0.0118827735,0.0094682378,0.0192130951,0.0176058828,0.0106755057,False,True,,,,,
764,0.013283356,0.0152946974,0.0158503808,0.0220886132,0.0176859846,0.0155725391,False,True,,,,,
765,0.0293192126,0.0261027526,0.0221938011,0.0334401625,0.0313796876,0.0241482768,False,True,,,,,
766,0.0228019477,0.0152400927,0.0179536338,0.0161665525,0.0194842501,0.0165968633,False,True,,,,,
767,0.0377090261,0.0265681332,0.0295192093,0.0299485618,0.033828794,0.0280436712,False,True,,,,,
768,0.021314459,0.0205368611,0.0248699748,0.0237154343,0.0225149467,0.022703418,True,False,,,,,
769,0.025441123,0.0265499364,0.0211222917,0.0290815894,0.0272613562,0.023836114,False,True,,,,,
770,0.0470923062,0.0239376173,0.0245433238,0.0274553245,0.0372738153,0.0242404705,False,True,,,,,
771,0.0324300058,0.0220589323,0.0174125665,0.0356835841,0.034056795,0.0197357494,False,True,,,,,
772,0.0368557728,0.0244300609,0.0212919501,0.0280283902,0.0324420815,0.0228610055,False,True,,,,,
773,0.0213103394,0.0124318861,0.0171009311,0.0181522057,0.0197312726,0.0147664086,False,True,,,,,
774,0.0450209742,0.0241395582,0.0286711233,0.0308834131,0.0379521936,0.0264053408,False,True,,,,,
775,0.0213851513,0.0215355288,0.0292584958,0.0297462495,0.0255657004,0.0253970123,False,True,,,,,
776,0.014929257,0.0157864091,0.0127882127,0.0154471937,0.0151882254,0.0142873109,False,True,,,,,
777,0.0219848055,0.0191678418,0.0232734235,0.0209381354,0.0214614705,0.0212206326,False,True,,,,,
778,0.0284049413,0.034283357,0.0408500315,0.0406067154,0.0345058284,0.0375666943,True,False,,,,,
779,0.0083079095,0.0108022347,0.0062196469,0.009655795,0.0089818523,0.0085109408,False,True,,,,,
780,0.0244301029,0.0149267543,0.0181710753,0.0238888034,0.0241594531,0.0165489148,False,True,,,,,
781,0.0333885267,0.0257529014,0.023913807,0.0177051959,0.0255468613,0.0248333542,False,True,,,,,
782,0.0267729321,0.0291978113,0.0430702267,0.0339977065,0.0303853193,0.036134019,True,False,,,,,
783,0.0387998513,0.0301423761,0.0259372473,0.0197005595,0.0292502054,0.0280398117,False,True,,,,,
784,0.0258187016,0.0210867881,0.0274108292,0.0313974089,0.0286080553,0.0242488087,False,True,,,,,
785,0.0365190726,0.033631219,0.0357731967,0.0487568258,0.0426379492,0.0347022078,False,True,,,,,
786,0.0366133353,0.0248778637,0.0301227805,0.0290080966,0.0328107159,0.0275003221,False,True,,,,,
787,0.0453426697,0.0315738503,0.0314711326,0.0322402626,0.0387914662,0.0315224914,False,True,,,,,
788,0.0496274671,0.0305941889,0.0286334613,0.028463557,0.039045512,0.0296138251,False,True,,,,,
789,0.0289881501,0.0367033879,0.0309516163,0.0307108745,0.0298495123,0.0338275021,True,False,,,,,
790,0.0423420167,0.0267097584,0.0224834371,0.0363927856,0.0393674012,0.0245965977,False,True,,,,,
791,0.0325186131,0.0282684052,0.0304582087,0.0408171398,0.0366678765,0.0293633069,False,True,,,,,
792,0.0179728948,0.0150788048,0.02162876,0.0258886116,0.0219307532,0.0183537824,False,True,,,,,
793,0.0406087255,0.0283358771,0.0301316596,0.0261908807,0.0333998031,0.0292337683,False,True,,,,,
794,0.0304990443,0.023232534,0.0236304065,0.0372401525,0.0338695984,0.0234314702,False,True,,,,,
795,0.0200174112,0.0186925742,0.0149300796,0.0184327632,0.0192250872,0.0168113269,False,True,,,,,
796,0.036470537,0.019416035,0.0298463812,0.0377945916,0.0371325643,0.0246312081,False,True,,,,,
797,0.0136667412,0.0110685405,0.0149363844,0.0167408786,0.0152038099,0.0130024625,False,True,,,,,
798,0.0274138939,0.0237083667,0.0305625809,0.0241413498,0.0257776219,0.0271354738,True,False,,,,,
799,0.0252217207,0.0160033295,0.020197469,0.0156445794,0.02043315,0.0181003992,False,True,,,,,
800,0.0213493737,0.0147876883,0.0221665219,0.0173027856,0.0193260797,0.0184771051,False,True,,,,,
801,0.035063556,0.0233486272,0.028501918,0.036689662,0.035876609,0.0259252726,False,True,,,,,
802,0.0219657785,0.0226298023,0.0235422862,0.0278381878,0.0249019832,0.0230860442,False,True,,,,,
803,0.0170763057,0.0235204758,0.0151195861,0.0286571109,0.0228667083,0.0193200309,False,True,,,,,
804,0.0329062903,0.0250444307,0.0238322438,0.0361021754,0.0345042328,0.0244383373,False,True,,,,,
805,0.0303317736,0.0237026183,0.0331300334,0.0257599577,0.0280458656,0.0284163259,True,False,,,,,
806,0.0288518375,0.019769593,0.0198790964,0.0207723841,0.0248121108,0.0198243447,False,True,,,,,
807,0.027883661,0.0231403788,0.0341718754,0.0309158852,0.0293997731,0.0286561271,False,True,,,,,
808,0.0315040693,0.0208560363,0.0225300806,0.0234378704,0.0274709699,0.0216930585,False,True,,,,,
809,0.0278610349,0.0231668997,0.0115665146,0.0161264449,0.0219937399,0.0173667071,False,True,,,,,
810,0.0182266635,0.017006982,0.0171363147,0.019479801,0.0188532323,0.0170716484,False,True,,,,,
811,0.0083982672,0.0106324261,0.0073734966,0.0112796505,0.0098389588,0.0090029614,False,True,,,,,
812,0.025231555,0.0244080636,0.0220425601,0.0209949516,0.0231132533,0.0232253119,True,False,,,,,
813,0.0326024208,0.0261432216,0.0277202542,0.0364261434,0.0345142821,0.0269317379,False,True,,,,,
814,0.0285649385,0.0167820152,0.0266749287,0.029376045,0.0289704917,0.0217284719,False,True,,,,,
815,0.0325448339,0.0352071744,0.0348527466,0.0384595215,0.0355021777,0.0350299605,False,True,,,,,
816,0.0154020464,0.0153702741,0.0114042926,0.0135139947,0.0144580205,0.0133872833,False,True,,,,,
817,0.0211269369,0.0274480789,0.0178786475,0.018209267,0.019668102,0.0226633632,True,False,,,,,
818,0.0290797856,0.0378575543,0.0264680159,0.0252899184,0.027184852,0.0321627851,True,False,,,,,
819,0.0151182314,0.0158650531,0.0154469765,0.016778392,0.0159483117,0.0156560148,False,True,,,,,
820,0.02213338,0.0199528319,0.0196812127,0.0262261032,0.0241797416,0.0198170223,False,True,,,,,
821,0.0225945572,0.0201181796,0.0180247775,0.027280084,0.0249373206,0.0190714786,False,True,,,,,
822,0.0380354052,0.0256572473,0.0319106679,0.044901533,0.0414684691,0.0287839576,False,True,,,,,
823,0.0406451882,0.0288319641,0.0365099345,0.0415596182,0.0411024032,0.0326709493,False,True,,,,,
824,0.0278737334,0.0272881789,0.0304042035,0.0448439744,0.0363588539,0.0288461912,False,True,,,,,
825,0.0177374274,0.0165265944,0.0157464721,0.0167113997,0.0172244135,0.0161365332,False,True,,,,,
826,0.0421028573,0.0243096432,0.0405499245,0.0296248268,0.035863842,0.0324297839,False,True,,,,,
827,0.0247963967,0.0198570645,0.0185732885,0.0289679686,0.0268821827,0.0192151765,False,True,,,,,
828,0.0115060155,0.008555765,0.0080795076,0.0114932276,0.0114996216,0.0083176363,False,True,,,,,
829,0.0212817826,0.0210364358,0.0134819694,0.0223160802,0.0217989314,0.0172592026,False,True,,,,,
830,0.0166170832,0.0147552928,0.0214245765,0.0154193214,0.0160182023,0.0180899347,True,False,,,,,
831,0.019289497,0.0135582675,0.0153100746,0.0157845399,0.0175370184,0.014434171,False,True,,,,,
832,0.032042738,0.0287954816,0.0261437177,0.0281936081,0.030118173,0.0274695997,False,True,,,,,
833,0.0238330352,0.0223323378,0.021223958,0.0189430841,0.0213880597,0.0217781479,True,False,,,,,
834,0.0205491572,0.0167001983,0.016680924,0.021062,0.0208055786,0.0166905611,False,True,,,,,
835,0.0153543499,0.0175539452,0.0135149817,0.0319851359,0.0236697429,0.0155344634,False,True,,,,,
836,0.0253769337,0.0215440679,0.0181093194,0.0305739235,0.0279754286,0.0198266937,False,True,,,,,
837,0.0117809731,0.0142488551,0.0118203815,0.0124765135,0.0121287433,0.0130346183,True,False,,,,,
838,0.0163332291,0.0138354744,0.0133060994,0.014829454,0.0155813416,0.0135707869,False,True,,,,,
839,0.0715837057,0.055414712,0.0534918651,0.0472036819,0.0593936938,0.0544532885,False,True,,,,,
840,0.0363094161,0.0295799288,0.0289777118,0.0353425296,0.0358259729,0.0292788203,False,True,,,,,
841,0.024543251,0.0184234919,0.0158519214,0.0192379764,0.0218906137,0.0171377067,False,True,,,,,
842,0.0241881381,0.0207114084,0.0281006223,0.0197066714,0.0219474048,0.0244060153,True,False,,,,,
843,0.0179056746,0.0163587935,0.024859596,0.0189120113,0.018408843,0.0206091947,True,False,,,,,
844,0.0218835657,0.0180547769,0.0202568022,0.0208707562,0.0213771609,0.0191557896,False,True,,,,,
845,0.0157393668,0.0162329577,0.0193876397,0.0165434346,0.0161414007,0.0178102987,True,False,,,,,
846,0.0346066639,0.0221632872,0.0287891977,0.0230514739,0.0288290689,0.0254762424,False,True,,,,,
847,0.0260622119,0.0223757115,0.0137923838,0.0210585483,0.0235603801,0.0180840477,False,True,,,,,
848,0.0188907452,0.01758894,0.0174040468,0.0175350033,0.0182128743,0.0174964934,False,True,,,,,
849,0.0293212251,0.0228210423,0.0206651487,0.0247365998,0.0270289124,0.0217430955,False,True,,,,,
850,0.0222912119,0.0244520425,0.0280971896,0.0302682362,0.026279724,0.026274616,False,True,,,,,
851,0.0257050513,0.029743985,0.0235222085,0.0282463535,0.0269757024,0.0266330968,False,True,,,,,
852,0.0301472447,0.0144880584,0.0265851452,0.0196125322,0.0248798884,0.0205366018,False,True,,,,,
853,0.0398646287,0.0199667434,0.0211371655,0.0299901319,0.0349273803,0.0205519544,False,True,,,,,
854,0.0161835036,0.0152501017,0.0130833551,0.0187388372,0.0174611704,0.0141667284,False,True,,,,,
855,0.0436058491,0.0363707097,0.0365915621,0.033624851,0.03861535,0.0364811359,False,True,,,,,
856,0.0115932696,0.0110904618,0.0114386525,0.0140493949,0.0128213323,0.0112645571,False,True,,,,,
857,0.0400383392,0.0374551699,0.0405412828,0.0474312197,0.0437347795,0.0389982263,False,True,,,,,
858,0.0129177742,0.0125099082,0.0127946966,0.0128338062,0.0128757902,0.0126523024,False,True,,,,,
859,0.0170254164,0.0155134041,0.0130693224,0.0110360216,0.014030719,0.0142913632,True,False,,,,,
860,0.0328182031,0.025760272,0.0248270055,0.0200265469,0.026422375,0.0252936387,False,True,,,,,
861,0.024192281,0.0328983516,0.018757912,0.0277248862,0.0259585836,0.0258281318,False,True,,,,,
862,0.0244569254,0.0343653365,0.0218296126,0.0296258907,0.027041408,0.0280974745,True,False,,,,,
863,0.0269800908,0.0278520835,0.0228297082,0.0222721891,0.02462614,0.0253408959,True,False,,,,,
864,0.0256882309,0.0209683656,0.0263271592,0.0273426617,0.0265154463,0.0236477624,False,True,,,,,
865,0.0122017249,0.0095833399,0.0084132866,0.0112142132,0.0117079691,0.0089983133,False,True,,,,,
866,0.0309220671,0.0209596335,0.0207665369,0.0341628963,0.0325424817,0.0208630852,False,True,,,,,
867,0.0331516444,0.0288057332,0.0387032935,0.0338755894,0.0335136169,0.0337545134,True,False,,,,,
868,0.0159875639,0.0164087507,0.0155940071,0.0153221495,0.0156548567,0.0160013789,True,False,,,,,
869,0.0151486687,0.0170908076,0.0148468353,0.0164901107,0.0158193897,0.0159688215,True,False,,,,,
870,0.0203683615,0.0143138494,0.0195213992,0.0210236854,0.0206960235,0.0169176243,False,True,,,,,
871,0.0265170999,0.0206404733,0.0210223412,0.0211183944,0.0238177471,0.0208314072,False,True,,,,,
872,0.0143577816,0.0113484179,0.0102685852,0.0141212641,0.0142395229,0.0108085015,False,True,,,,,
873,0.0187071771,0.0268590683,0.0155832468,0.0287564942,0.0237318357,0.0212211575,False,True,,,,,
874,0.0215278271,0.0206983397,0.0137550369,0.015071899,0.0182998631,0.0172266883,False,True,,,,,
875,0.0286144211,0.0217623078,0.0255968995,0.0360914978,0.0323529594,0.0236796037,False,True,,,,,
876,0.0204644604,0.0208027091,0.0275375704,0.0295341898,0.0249993251,0.0241701397,False,True,,,,,
877,0.0240080666,0.014594094,0.0134027104,0.014821245,0.0194146558,0.0139984022,False,True,,,,,
878,0.0265431369,0.0205799105,0.0321354541,0.0235418353,0.0250424861,0.0263576823,True,False,,,,,
879,0.0261470878,0.0259396993,0.01904251,0.0260360574,0.0260915726,0.0224911046,False,True,,,,,
880,0.0243718416,0.0163045887,0.0173561824,0.0245442515,0.0244580466,0.0168303855,False,True,,,,,
881,0.0216050409,0.0159011784,0.0251741502,0.0176998137,0.0196524273,0.0205376643,True,False,,,,,
882,0.0336005275,0.0328360734,0.0231803519,0.0269257419,0.0302631347,0.0280082126,False,True,,,,,
883,0.0327609492,0.0270426562,0.034773964,0.0329450255,0.0328529873,0.0309083101,False,True,,,,,
884,0.0266918135,0.0213469313,0.0155878828,0.024390695,0.0255412543,0.0184674071,False,True,,,,,
885,0.0217358255,0.0263161663,0.0223372965,0.0306375763,0.0261867009,0.0243267314,False,True,,,,,
886,0.0188708459,0.0174166814,0.0288708715,0.0291541058,0.0240124759,0.0231437764,False,True,,,,,
887,0.0167439862,0.0245621965,0.0216913949,0.0260159354,0.0213799608,0.0231267957,True,False,,,,,
