,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,
62,0.0554985989,0.0446548767,0.0502949063,0.0632868783,0.0593927386,0.0474748915,False,True,,,,
63,0.072139842,0.0729720727,0.0753225318,0.0815607781,0.0768503101,0.0741473023,False,True,,,,
64,0.0737075125,0.0574657247,0.0669210755,0.065538427,0.0696229698,0.0621934001,False,True,,,,
65,0.0545129067,0.0554077189,0.0552833394,0.051632138,0.0530725224,0.0553455292,True,False,,,,
66,0.0646072897,0.0572329014,0.0508016262,0.0941541597,0.0793807247,0.0540172638,False,True,,,,
67,0.066874722,0.0584443249,0.0537962968,0.0634226341,0.065148678,0.0561203109,False,True,,,,
68,0.0586964391,0.0276110653,0.0358383555,0.0346020163,0.0466492277,0.0317247104,False,True,,,,
69,0.0705352056,0.0435751592,0.0338874121,0.0536302316,0.0620827186,0.0387312857,False,True,,,,
70,0.0775945224,0.0671186285,0.0473099947,0.0587223185,0.0681584205,0.0572143116,False,True,,,,
71,0.06930536,0.0554816914,0.0551232199,0.0865377155,0.0779215377,0.0553024557,False,True,,,,
72,0.0904879917,0.0694637017,0.0678728319,0.1312676214,0.1108778066,0.0686682668,False,True,,,,
73,0.064187175,0.0307459473,0.0444331116,0.0523196551,0.0582534151,0.0375895295,False,True,,,,
74,0.0540220662,0.0467165299,0.0458986452,0.0467248299,0.050373448,0.0463075875,False,True,,,,
75,0.0908393791,0.066212858,0.0582210834,0.0810390662,0.0859392226,0.0622169707,False,True,,,,
76,0.0887511537,0.0983672897,0.0909685898,0.1022251918,0.0954881728,0.0946679398,False,True,,,,
77,0.0901158801,0.0455722,0.0607259009,0.0672642093,0.0786900447,0.0531490504,False,True,,,,
78,0.0658572636,0.0457660912,0.05414608,0.0567873139,0.0613222888,0.0499560856,False,True,,,,
79,0.0680873003,0.0410315299,0.0457861568,0.0541574793,0.0611223898,0.0434088433,False,True,,,,
80,0.11919829,0.0729762232,0.072599002,0.1490433927,0.1341208413,0.0727876126,False,True,,,,
81,0.1137996715,0.0787307563,0.0645402621,0.1063286464,0.1100641589,0.0716355092,False,True,,,,
82,0.0408922144,0.0283799306,0.0307383038,0.0393685917,0.0401304031,0.0295591172,False,True,,,,
83,0.0750932649,0.056515768,0.0494824658,0.0446281546,0.0598607098,0.0529991169,False,True,,,,
84,0.1037295923,0.0924056427,0.0736049609,0.1030322932,0.1033809427,0.0830053018,False,True,,,,
85,0.093466908,0.0908604966,0.0803087066,0.0992150799,0.096340994,0.0855846016,False,True,,,,
86,0.1290079344,0.0920545636,0.0670253709,0.1126922733,0.1208501038,0.0795399672,False,True,,,,
87,0.117101444,0.0679617995,0.0917023405,0.0714303018,0.0942658729,0.07983207,False,True,,,,
88,0.0550708311,0.0790768658,0.057761805,0.0967980428,0.075934437,0.0684193354,False,True,,,,
89,0.0600736085,0.0587757317,0.0602609094,0.0581470157,0.0591103121,0.0595183206,True,False,,,,
90,0.0508835286,0.0635254772,0.066262794,0.097726875,0.0743052018,0.0648941356,False,True,,,,
91,0.0522392722,0.0468663503,0.0512034918,0.0584313301,0.0553353011,0.049034921,False,True,,,,
92,0.0655916258,0.0509210907,0.0494252733,0.0687383352,0.0671649805,0.050173182,False,True,,,,
93,0.0591258992,0.036809901,0.0407129248,0.0647016642,0.0619137817,0.0387614129,False,True,,,,
94,0.0895582277,0.0681640011,0.0519575468,0.0890071436,0.0892826857,0.0600607739,False,True,,,,
95,0.0678913949,0.0637572699,0.0534744119,0.0730036607,0.0704475278,0.0586158409,False,True,,,,
96,0.0850842001,0.0498654204,0.0533001541,0.0816290153,0.0833566077,0.0515827873,False,True,,,,
97,0.0871211118,0.0559066196,0.0577872825,0.1019917467,0.0945564293,0.056846951,False,True,,,,
98,0.0776660219,0.0744572019,0.0706405756,0.0721925902,0.074929306,0.0725488888,False,True,,,,
99,0.06180909,0.0451563425,0.0370250284,0.0643826944,0.0630958922,0.0410906855,False,True,,,,
100,0.1437062389,0.0860855436,0.082517287,0.1341228183,0.1389145286,0.0843014153,False,True,,,,
101,0.0628770592,0.0350933331,0.0402363018,0.0542643094,0.0585706843,0.0376648174,False,True,,,,
102,0.0776386457,0.0760382562,0.0635080413,0.084257984,0.0809483148,0.0697731488,False,True,,,,
103,0.1009261967,0.0712339854,0.0745436943,0.1043976438,0.1026619202,0.0728888398,False,True,,,,
104,0.0815089731,0.0675558089,0.0525685421,0.0724518168,0.076980395,0.0600621755,False,True,,,,
105,0.0712436651,0.063300604,0.0635300933,0.0587966422,0.0650201537,0.0634153486,False,True,,,,
106,0.0250889879,0.0225072027,0.0218925714,0.031790044,0.0284395159,0.022199887,False,True,,,,
107,0.1336215799,0.0894028511,0.0811303664,0.1023133152,0.1179674475,0.0852666088,False,True,,,,
108,0.0695150376,0.0570644514,0.0598288297,0.0707538114,0.0701344245,0.0584466405,False,True,,,,
109,0.0704235218,0.0532907033,0.0539882109,0.0925013098,0.0814624158,0.0536394571,False,True,,,,
110,0.0540444326,0.0403415702,0.0325672137,0.0602943522,0.0571693924,0.0364543919,False,True,,,,
111,0.0880076233,0.0695254579,0.0665776404,0.068154596,0.0780811097,0.0680515492,False,True,,,,
112,0.0900080879,0.0878383184,0.0630070931,0.0792537041,0.084630896,0.0754227057,False,True,,,,
113,0.0685061102,0.051617666,0.0594784698,0.0632828724,0.0658944913,0.0555480679,False,True,,,,
114,0.0895426265,0.0691824348,0.0694821424,0.1108424834,0.1001925549,0.0693322886,False,True,,,,
115,0.0690441425,0.0500346994,0.0454535881,0.05060911,0.0598266262,0.0477441437,False,True,,,,
116,0.0671783113,0.0498352786,0.0472272207,0.0854987939,0.0763385526,0.0485312497,False,True,,,,
117,0.0679902946,0.0443350718,0.0566880489,0.0537904317,0.0608903631,0.0505115603,False,True,,,,
118,0.0849755173,0.0666471124,0.0854308377,0.0855093086,0.0852424129,0.0760389751,False,True,,,,
119,0.0477365899,0.0338036288,0.0349127672,0.0496011489,0.0486688694,0.034358198,False,True,,,,
120,0.082219556,0.0588046496,0.0519033747,0.0582869732,0.0702532646,0.0553540122,False,True,,,,
121,0.0680992819,0.0430983097,0.0544618788,0.0729675815,0.0705334317,0.0487800942,False,True,,,,
122,0.078391876,0.0474619407,0.0561124512,0.0647556248,0.0715737504,0.0517871959,False,True,,,,
123,0.0709096876,0.0560853592,0.0633658883,0.0776483753,0.0742790315,0.0597256237,False,True,,,,
124,0.0486650192,0.0379195894,0.0374464803,0.0527700077,0.0507175135,0.0376830348,False,True,,,,
125,0.0967281104,0.078834216,0.0724163676,0.0856436373,0.0911858739,0.0756252918,False,True,,,,
126,0.0567843466,0.0332951975,0.0452082127,0.0560856582,0.0564350024,0.0392517051,False,True,,,,
127,0.0862886821,0.0723933054,0.0664271937,0.0960626938,0.091175688,0.0694102496,False,True,,,,
128,0.0964793779,0.0805853097,0.0764351807,0.0919969389,0.0942381584,0.0785102452,False,True,,,,
129,0.092081047,0.1009196133,0.0859866964,0.1081576454,0.1001193462,0.0934531548,False,True,,,,
130,0.0634837858,0.0535378893,0.0522532017,0.0480602568,0.0557720213,0.0528955455,False,True,,,,
131,0.0801703171,0.0642632235,0.0863382203,0.0723397666,0.0762550418,0.0753007219,False,True,,,,
132,0.0668469169,0.0518044994,0.0587415008,0.0584631138,0.0626550153,0.0552730001,False,True,,,,
133,0.0781415397,0.0483911279,0.051156648,0.0748858897,0.0765137147,0.0497738879,False,True,,,,
134,0.1595555002,0.1055783781,0.1200721934,0.1706452737,0.1651003869,0.1128252858,False,True,,,,
135,0.0848323059,0.0509825434,0.0644290896,0.0853782806,0.0851052933,0.0577058165,False,True,,,,
136,0.0564073928,0.0249042816,0.0227543397,0.0359193923,0.0461633925,0.0238293106,False,True,,,,
137,0.0610014709,0.0340770862,0.0359877493,0.0583115323,0.0596565016,0.0350324177,False,True,,,,
138,0.0872485791,0.0580471543,0.0533408029,0.0679273213,0.0775879502,0.0556939786,False,True,,,,
139,0.076693205,0.0627153017,0.0480360663,0.0745789511,0.075636078,0.055375684,False,True,,,,
140,0.090971698,0.0850278489,0.0924250297,0.1243187279,0.1076452129,0.0887264393,False,True,,,,
141,0.0425652052,0.0543621902,0.059459753,0.0724595882,0.0575123967,0.0569109716,False,True,,,,
142,0.0991761766,0.0858495549,0.0790087102,0.1252740806,0.1122251286,0.0824291325,False,True,,,,
143,0.0562178643,0.045105502,0.0435796243,0.0958371274,0.0760274959,0.0443425631,False,True,,,,
144,0.0633525648,0.0396398717,0.0387116112,0.0497778574,0.0565652111,0.0391757414,False,True,,,,
145,0.1339844344,0.0727800133,0.0695619814,0.0962086019,0.1150965181,0.0711709973,False,True,,,,
146,0.1096197425,0.0762537082,0.0784171416,0.1117377848,0.1106787636,0.0773354249,False,True,,,,
147,0.0835671645,0.052922972,0.0484691142,0.0751909659,0.0793790652,0.0506960431,False,True,,,,
148,0.0474181799,0.0311690933,0.0267466768,0.0406722239,0.0440452019,0.0289578851,False,True,,,,
149,0.0812143873,0.0506920244,0.059157531,0.0891471964,0.0851807919,0.0549247777,False,True,,,,
150,0.0672985138,0.0503988209,0.060049423,0.0927804522,0.080039483,0.0552241219,False,True,,,,
151,0.0617612505,0.0491906035,0.0571587963,0.0703810016,0.0660711261,0.0531746999,False,True,,,,
152,0.0763308837,0.0576700344,0.0523824723,0.089028013,0.0826794483,0.0550262533,False,True,,,,
153,0.0816079827,0.0846688883,0.0679158706,0.104200805,0.0929043939,0.0762923794,False,True,,,,
154,0.0637585416,0.0506562225,0.0550340543,0.0948352994,0.0792969205,0.0528451384,False,True,,,,
155,0.0956573792,0.0839801594,0.0827883199,0.1020616604,0.0988595198,0.0833842396,False,True,,,,
156,0.076651193,0.0621775339,0.0505919273,0.0728998376,0.0747755153,0.0563847306,False,True,,,,
157,0.1049128127,0.0741418985,0.0635071634,0.0875943426,0.0962535777,0.0688245309,False,True,,,,
158,0.1143743982,0.0729358573,0.0626826621,0.0878823235,0.1011283609,0.0678092597,False,True,,,,
159,0.0504330587,0.0390646375,0.0378911647,0.0649053113,0.057669185,0.0384779011,False,True,,,,
160,0.0387006507,0.0393640728,0.0359637797,0.04418979,0.0414452203,0.0376639262,False,True,,,,
161,0.1487675447,0.1084118483,0.1144730073,0.16781525,0.1582913973,0.1114424278,False,True,,,,
162,0.064867054,0.0478787149,0.0551244213,0.0581674971,0.0615172756,0.0515015681,False,True,,,,
163,0.1090234412,0.0662135447,0.0762561247,0.0683464705,0.0886849559,0.0712348347,False,True,,,,
164,0.0710273447,0.0773555801,0.0686568657,0.0634990292,0.067263187,0.0730062229,True,False,,,,
165,0.0652424295,0.0522110677,0.0512006402,0.0792197601,0.0722310948,0.051705854,False,True,,,,
166,0.1014925068,0.0658885537,0.0699046025,0.0940209157,0.0977567113,0.0678965781,False,True,,,,
167,0.088352748,0.0537224025,0.0467437388,0.0574845569,0.0729186525,0.0502330707,False,True,,,,
168,0.074437439,0.0601951704,0.0633490895,0.0596045138,0.0670209764,0.0617721299,False,True,,,,
169,0.1022541763,0.0567578783,0.0576536347,0.1017574287,0.1020058025,0.0572057565,False,True,,,,
170,0.0732775973,0.0852695008,0.0622370587,0.1265549002,0.0999162488,0.0737532798,False,True,,,,
171,0.0870878483,0.0559665687,0.0557936855,0.0987451082,0.0929164782,0.0558801271,False,True,,,,
172,0.0782515604,0.0480890471,0.0397026628,0.0703442762,0.0742979183,0.043895855,False,True,,,,
173,0.0452453463,0.0302903831,0.0364142166,0.0465104309,0.0458778886,0.0333522998,False,True,,,,
174,0.0431478598,0.0535257597,0.0530800017,0.0648373843,0.053992622,0.0533028807,False,True,,,,
175,0.0695201239,0.0296300507,0.0543398828,0.0564778563,0.0629989901,0.0419849668,False,True,,,,
176,0.066779725,0.0536497614,0.0577474535,0.0732748167,0.0700272709,0.0556986074,False,True,,,,
177,0.069456093,0.0534471869,0.0424069426,0.0730213143,0.0712387036,0.0479270647,False,True,,,,
178,0.0840484348,0.0533811292,0.0504699047,0.0658523809,0.0749504079,0.0519255169,False,True,,,,
179,0.047736274,0.0382673199,0.0423848185,0.0438802558,0.0458082649,0.0403260692,False,True,,,,
180,0.1335200157,0.1156447322,0.1010178171,0.1294938769,0.1315069463,0.1083312747,False,True,,,,
181,0.1086193656,0.0632878489,0.0628499346,0.1429172618,0.1257683137,0.0630688918,False,True,,,,
182,0.0722160556,0.0593927921,0.0579633685,0.0994883688,0.0858522122,0.0586780803,False,True,,,,
183,0.050119224,0.0541582072,0.0540412137,0.0620922974,0.0561057607,0.0540997105,False,True,,,,
184,0.0731937286,0.0547111927,0.0453870758,0.0640294333,0.068611581,0.0500491343,False,True,,,,
185,0.0896003114,0.0667038827,0.064722121,0.0754764728,0.0825383921,0.0657130018,False,True,,,,
186,0.0960194777,0.0587767699,0.0574229916,0.0938972611,0.0949583694,0.0580998808,False,True,,,,
187,0.0501504807,0.0340157526,0.0441759919,0.0389790767,0.0445647787,0.0390958722,False,True,,,,
188,0.0761116481,0.0847058842,0.093862894,0.1422098568,0.1091607524,0.0892843891,False,True,,,,
189,0.1498654079,0.1289059967,0.0908792614,0.1207995386,0.1353324732,0.109892629,False,True,,,,
190,0.0660803917,0.0372508881,0.0411336773,0.0465224019,0.0563013968,0.0391922827,False,True,,,,
191,0.0484721897,0.0389706303,0.0487578369,0.0526848765,0.0505785331,0.0438642336,False,True,,,,
192,0.0548343963,0.0457781689,0.0339197942,0.0630934194,0.0589639079,0.0398489815,False,True,,,,
193,0.0604781795,0.0637067987,0.0619174837,0.0656240781,0.0630511288,0.0628121412,False,True,,,,
194,0.0534761186,0.0448929744,0.0536173553,0.0539689711,0.0537225448,0.0492551648,False,True,,,,
195,0.047333009,0.0318384794,0.0360164125,0.0586195176,0.0529762633,0.0339274459,False,True,,,,
196,0.0373301344,0.0201315063,0.031636084,0.0351336734,0.0362319039,0.0258837952,False,True,,,,
197,0.0713247641,0.0683072999,0.0538595919,0.0746021388,0.0729634514,0.0610834459,False,True,,,,
198,0.0387185411,0.0308654458,0.0344063433,0.0515830902,0.0451508157,0.0326358945,False,True,,,,
199,0.0813700834,0.0562066016,0.0629266274,0.0941237791,0.0877469312,0.0595666145,False,True,,,,
200,0.0972541492,0.0571080011,0.0550410797,0.0946267165,0.0959404328,0.0560745404,False,True,,,,
201,0.1081944812,0.0525728402,0.0581416743,0.0468022445,0.0774983629,0.0553572572,False,True,,,,
202,0.0795043226,0.0540743257,0.0548945769,0.1237353987,0.1016198607,0.0544844513,False,True,,,,
203,0.0431021462,0.0355618351,0.040482649,0.0658621731,0.0544821596,0.038022242,False,True,,,,
204,0.0632072958,0.0468286102,0.0485029736,0.0734836169,0.0683454564,0.0476657919,False,True,,,,
205,0.0530455537,0.0452878624,0.0420477396,0.0686833927,0.0608644732,0.043667801,False,True,,,,
206,0.0684413725,0.0600138532,0.0548963176,0.0823733951,0.0754073838,0.0574550854,False,True,,,,
207,0.0632885151,0.0447445396,0.0362693379,0.0767075203,0.0699980177,0.0405069388,False,True,,,,
208,0.0980557711,0.05371965,0.0733449659,0.0858038122,0.0919297916,0.063532308,False,True,,,,
209,0.0438430469,0.0326005076,0.0270208325,0.0421759959,0.0430095214,0.0298106701,False,True,,,,
210,0.0971754545,0.0851059097,0.0940222969,0.1286513582,0.1129134063,0.0895641033,False,True,,,,
211,0.0687473234,0.0448731919,0.0514514163,0.057126165,0.0629367442,0.0481623041,False,True,,,,
212,0.1163231969,0.0870654688,0.0829300675,0.1007117994,0.1085174981,0.0849977681,False,True,,,,
213,0.1021912561,0.053251955,0.0719379786,0.1132620568,0.1077266565,0.0625949668,False,True,,,,
214,0.054740888,0.0523971605,0.0527318077,0.0849600251,0.0698504566,0.0525644841,False,True,,,,
215,0.0521729766,0.0442924296,0.0412576861,0.0604327501,0.0563028634,0.0427750579,False,True,,,,
216,0.0750140218,0.0666278673,0.059740358,0.0834227031,0.0792183624,0.0631841126,False,True,,,,
217,0.0558394739,0.0457571969,0.044055541,0.0500093052,0.0529243895,0.044906369,False,True,,,,
218,0.0406408786,0.0387032096,0.0294842417,0.0383153829,0.0394781307,0.0340937257,False,True,,,,
219,0.0831176398,0.0477538212,0.052266531,0.0621775908,0.0726476153,0.0500101761,False,True,,,,
220,0.0322003002,0.0372848919,0.028588155,0.0465202667,0.0393602835,0.0329365235,False,True,,,,
221,0.0814346458,0.0730824738,0.0663907126,0.104578089,0.0930063674,0.0697365932,False,True,,,,
222,0.071332849,0.0658070036,0.0684950615,0.0805472769,0.0759400629,0.0671510326,False,True,,,,
223,0.0557686677,0.0436756918,0.0398771426,0.0742673792,0.0650180234,0.0417764172,False,True,,,,
224,0.0806249962,0.0602576646,0.0561285832,0.0897994207,0.0852122084,0.0581931239,False,True,,,,
225,0.0896561586,0.079065142,0.077299292,0.0836381443,0.0866471514,0.078182217,False,True,,,,
226,0.0767590023,0.053624778,0.0530724381,0.0987688643,0.0877639333,0.0533486081,False,True,,,,
227,0.0373377671,0.0435714419,0.0369905659,0.038788332,0.0380630496,0.0402810039,True,False,,,,
228,0.0689961898,0.0715061615,0.0726457812,0.1014481908,0.0852221903,0.0720759713,False,True,,,,
229,0.0751884514,0.0511136255,0.0500960877,0.0659472195,0.0705678354,0.0506048566,False,True,,,,
230,0.1027088234,0.0889164158,0.0844257453,0.1072309048,0.1049698641,0.0866710806,False,True,,,,
231,0.0883328563,0.0858114322,0.0760599947,0.0829467459,0.0856398011,0.0809357134,False,True,,,,
232,0.1147098794,0.0704595334,0.062272232,0.0810206577,0.0978652686,0.0663658827,False,True,,,,
233,0.0809526374,0.0407911806,0.0454040735,0.0810518936,0.0810022655,0.0430976271,False,True,,,,
234,0.0568720688,0.0451957958,0.0403489643,0.0564119433,0.056642006,0.0427723801,False,True,,,,
235,0.0710007609,0.0694528795,0.0511887944,0.072020576,0.0715106685,0.060320837,False,True,,,,
236,0.1115773437,0.0630237732,0.0740362782,0.0947506326,0.1031639882,0.0685300257,False,True,,,,
237,0.0595334368,0.0683452283,0.0602517725,0.0701286568,0.0648310468,0.0642985004,False,True,,,,
238,0.0748658327,0.0778057984,0.0509717682,0.0800608705,0.0774633516,0.0643887833,False,True,,,,
239,0.0625095335,0.0372599784,0.0336295759,0.0586122623,0.0605608979,0.0354447771,False,True,,,,
240,0.0482111948,0.0384723645,0.0303204616,0.041340674,0.0447759344,0.034396413,False,True,,,,
241,0.0664562425,0.0508742092,0.0373112551,0.0837911055,0.075123674,0.0440927322,False,True,,,,
242,0.1240485955,0.0771809907,0.0982443131,0.0961480986,0.1100983471,0.0877126519,False,True,,,,
243,0.0514466415,0.0361701539,0.0423067716,0.0466998515,0.0490732465,0.0392384628,False,True,,,,
244,0.0564567506,0.033906642,0.0394026227,0.0464433569,0.0514500537,0.0366546324,False,True,,,,
245,0.0626486212,0.0451242412,0.0419437921,0.0788010006,0.0707248109,0.0435340166,False,True,,,,
246,0.073574964,0.0750418288,0.0903814056,0.0797494233,0.0766621936,0.0827116172,True,False,,,,
247,0.0965672304,0.0581827859,0.058096674,0.0894216508,0.0929944406,0.05813973,False,True,,,,
248,0.0423975694,0.0263912381,0.028844901,0.0455854854,0.0439915274,0.0276180695,False,True,,,,
249,0.0823019341,0.0631502964,0.0713966592,0.0893526439,0.085827289,0.0672734778,False,True,,,,
250,0.0599193682,0.0355188941,0.0442902312,0.0522417291,0.0560805487,0.0399045627,False,True,,,,
251,0.0526227491,0.0413303209,0.0548479229,0.0479810212,0.0503018851,0.0480891219,False,True,,,,
252,0.0584948098,0.0430765656,0.0433705623,0.0526144402,0.055554625,0.0432235639,False,True,,,,
253,0.1007064168,0.0696542743,0.0751493249,0.1131077291,0.1069070729,0.0724017996,False,True,,,,
254,0.0976891684,0.0738938634,0.0805832863,0.1095894702,0.1036393193,0.0772385748,False,True,,,,
255,0.0810180766,0.0851794905,0.1042998098,0.1166328205,0.0988254485,0.0947396502,False,True,,,,
256,0.0786313719,0.0595582229,0.0580757526,0.0782506398,0.0784410059,0.0588169877,False,True,,,,
257,0.0910893561,0.0875557869,0.073549309,0.0997986789,0.0954440175,0.080552548,False,True,,,,
258,0.1195539815,0.0929739975,0.0834589826,0.1293712845,0.124462633,0.0882164901,False,True,,,,
259,0.0958052549,0.0605769144,0.0668001939,0.1023182028,0.0990617288,0.0636885542,False,True,,,,
260,0.062176296,0.060684708,0.059470744,0.0773948539,0.0697855749,0.060077726,False,True,,,,
261,0.029650291,0.0171795624,0.021500917,0.0227834896,0.0262168903,0.0193402397,False,True,,,,
262,0.0873328534,0.0611635207,0.0651869617,0.0868665757,0.0870997146,0.0631752412,False,True,,,,
263,0.0970237485,0.0911036184,0.0822707082,0.0940001644,0.0955119565,0.0866871633,False,True,,,,
264,0.1170970014,0.0768407546,0.0831001192,0.1097103661,0.1134036838,0.0799704369,False,True,,,,
265,0.0659704941,0.0765966274,0.0603338129,0.0723327164,0.0691516052,0.0684652202,False,True,,,,
266,0.1143897008,0.0832180862,0.0740367798,0.1020891884,0.1082394446,0.078627433,False,True,,,,
267,0.1034829229,0.0541976978,0.0508525426,0.0929902621,0.0982365925,0.0525251202,False,True,,,,
