,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,
122,0.113634343,0.0969903158,0.1108681478,0.0943798053,0.1040070741,0.1039292318,False,True,,,,
123,0.0844510745,0.093302553,0.0912806614,0.0729944515,0.078722763,0.0922916072,True,False,,,,
124,0.048247066,0.0534558333,0.0605538638,0.0490488619,0.048647964,0.0570048485,True,False,,,,
125,0.1247198419,0.1430372081,0.146490725,0.1229879474,0.1238538947,0.1447639665,True,False,,,,
126,0.0643787172,0.0561913133,0.0920987519,0.0651032676,0.0647409924,0.0741450326,True,False,,,,
127,0.100744559,0.0963478339,0.1014695166,0.1153679265,0.1080562428,0.0989086753,False,True,,,,
128,0.1476690791,0.1731255019,0.1834804998,0.1197822349,0.133725657,0.1783030008,True,False,,,,
129,0.0994858949,0.1288113329,0.1129160987,0.1128524584,0.1061691767,0.1208637158,True,False,,,,
130,0.0734653519,0.1148208972,0.1028361998,0.0771173552,0.0752913536,0.1088285485,True,False,,,,
131,0.0784355432,0.0719559275,0.1053311243,0.0686786171,0.0735570801,0.0886435259,True,False,,,,
132,0.0507567059,0.0520322908,0.0955415671,0.0567542244,0.0537554652,0.073786929,True,False,,,,
133,0.0695882793,0.0830921371,0.0839324174,0.0941539444,0.0818711118,0.0835122772,True,False,,,,
134,0.1775406086,0.1339914899,0.1958492462,0.1688274215,0.173184015,0.164920368,False,True,,,,
135,0.0950081811,0.0846688858,0.1445354351,0.089765804,0.0923869926,0.1146021604,True,False,,,,
136,0.0529004554,0.0423505996,0.0359814453,0.0505043522,0.0517024038,0.0391660225,False,True,,,,
137,0.0603269969,0.0697194042,0.0590487898,0.0631862074,0.0617566021,0.064384097,True,False,,,,
138,0.0895347243,0.1225283898,0.1060897981,0.0874892622,0.0885119933,0.1143090939,True,False,,,,
139,0.0593955621,0.1005652604,0.0724998126,0.0746233929,0.0670094775,0.0865325365,True,False,,,,
140,0.1046915429,0.1382288465,0.1322288733,0.123688227,0.114189885,0.1352288599,True,False,,,,
141,0.0542100129,0.0817819848,0.0925221385,0.0935420202,0.0738760165,0.0871520616,True,False,,,,
142,0.0896933837,0.1070989118,0.1111831631,0.1114991568,0.1005962702,0.1091410374,True,False,,,,
143,0.0642205032,0.0878208286,0.0855635958,0.0762103008,0.070215402,0.0866922122,True,False,,,,
144,0.0712262881,0.0718749995,0.0728950757,0.0680116262,0.0696189571,0.0723850376,True,False,,,,
145,0.1229814396,0.1138896886,0.1039238808,0.1053962973,0.1141888684,0.1089067847,False,True,,,,
146,0.1095585556,0.157818976,0.1269487475,0.1238036748,0.1166811152,0.1423838618,True,False,,,,
147,0.0716540784,0.0740844027,0.0799845932,0.0610839434,0.0663690109,0.077034498,True,False,,,,
148,0.0567957623,0.0785654957,0.0608590471,0.058608406,0.0577020841,0.0697122714,True,False,,,,
149,0.1078320515,0.0957793241,0.146824095,0.1281453068,0.1179886792,0.1213017095,True,False,,,,
150,0.0899834829,0.1166542268,0.1372141602,0.1684755043,0.1292294936,0.1269341935,False,True,,,,
151,0.090013976,0.123925506,0.1238105425,0.124454897,0.1072344365,0.1238680243,True,False,,,,
152,0.1018936904,0.142837281,0.1104067351,0.1391796176,0.120536654,0.126622008,True,False,,,,
153,0.0662860009,0.0996646972,0.074738364,0.0705298803,0.0684079406,0.0872015306,True,False,,,,
154,0.0828837101,0.0925606006,0.1155144969,0.1254915323,0.1041876212,0.1040375488,False,True,,,,
155,0.1121998653,0.1134193742,0.1159337004,0.1186130505,0.1154064579,0.1146765373,False,True,,,,
156,0.1570083521,0.2080348115,0.16962561,0.1312601969,0.1441342745,0.1888302108,True,False,,,,
157,0.0903240962,0.0858405925,0.099156893,0.0978416799,0.094082888,0.0924987428,False,True,,,,
158,0.0956329782,0.1412668845,0.1100528706,0.0946839012,0.0951584397,0.1256598776,True,False,,,,
159,0.0531876702,0.0749249858,0.0645655346,0.0697075551,0.0614476127,0.0697452602,True,False,,,,
160,0.0527638042,0.0746796244,0.0699549404,0.0662739445,0.0595188744,0.0723172824,True,False,,,,
161,0.1582941761,0.177212009,0.1982735678,0.1897251552,0.1740096657,0.1877427884,True,False,,,,
162,0.0860243666,0.0731338609,0.0921492032,0.068073458,0.0770489123,0.0826415321,True,False,,,,
163,0.1274092905,0.0985871323,0.1319490925,0.0900586505,0.1087339705,0.1152681124,True,False,,,,
164,0.1220181813,0.2290093536,0.1531454191,0.114003112,0.1180106466,0.1910773864,True,False,,,,
165,0.0678542896,0.1389547924,0.1102597402,0.0879068539,0.0778805718,0.1246072663,True,False,,,,
166,0.1127175385,0.1014312083,0.1434270471,0.0938578499,0.1032876942,0.1224291277,True,False,,,,
167,0.1032875391,0.0784470497,0.0716642265,0.0829548941,0.0931212166,0.0750556381,False,True,,,,
168,0.1762944958,0.1487431247,0.1841456513,0.118759267,0.1475268814,0.166444388,True,False,,,,
169,0.1468606157,0.1162552952,0.1325985167,0.1438269914,0.1453438035,0.124426906,False,True,,,,
170,0.1038067365,0.2274455167,0.113585606,0.1408738556,0.1223402961,0.1705155613,True,False,,,,
171,0.0893622372,0.0806584971,0.0681247647,0.0794400802,0.0844011587,0.0743916309,False,True,,,,
172,0.1082003118,0.1197797971,0.0734295942,0.0871467359,0.0976735239,0.0966046957,False,True,,,,
173,0.0806674,0.0902592957,0.0924365135,0.0776170124,0.0791422062,0.0913479046,True,False,,,,
174,0.074213536,0.0984268152,0.0921453681,0.0830666651,0.0786401005,0.0952860917,True,False,,,,
175,0.0771700413,0.0700563604,0.1120891614,0.0680480658,0.0726090535,0.0910727609,True,False,,,,
176,0.097227457,0.0773923274,0.0984847202,0.0805346168,0.0888810369,0.0879385238,False,True,,,,
177,0.0632186796,0.0806314551,0.0655698097,0.0739746593,0.0685966694,0.0731006324,True,False,,,,
178,0.0888215979,0.0947368554,0.143861251,0.0915431252,0.0901823615,0.1192990532,True,False,,,,
179,0.0753730003,0.0998579827,0.1013851915,0.0638357357,0.069604368,0.1006215871,True,False,,,,
180,0.1163489951,0.0765285157,0.0966190278,0.101395267,0.1088721311,0.0865737718,False,True,,,,
181,0.1076838391,0.1281079699,0.1001823427,0.1272227535,0.1174532963,0.1141451563,False,True,,,,
182,0.1107968974,0.1347641869,0.1467203518,0.1305868617,0.1206918795,0.1407422693,True,False,,,,
183,0.070058665,0.0790094797,0.075376321,0.0773552611,0.073706963,0.0771929004,True,False,,,,
184,0.082508673,0.0947217175,0.1073732172,0.0842136355,0.0833611543,0.1010474673,True,False,,,,
185,0.09739268,0.1169761831,0.1168142818,0.0956882504,0.0965404652,0.1168952325,True,False,,,,
186,0.0739405926,0.0955759756,0.0739361162,0.0739741182,0.0739573554,0.0847560459,True,False,,,,
187,0.0469740883,0.052903848,0.0648402874,0.0501876186,0.0485808535,0.0588720677,True,False,,,,
188,0.0657528049,0.121728093,0.1130481656,0.1039380796,0.0848454422,0.1173881293,True,False,,,,
189,0.1517692058,0.197898637,0.1382283346,0.1324970104,0.1421331081,0.1680634858,True,False,,,,
190,0.0651516256,0.0705415047,0.0839868543,0.0612971612,0.0632243934,0.0772641795,True,False,,,,
191,0.0739068312,0.0859617304,0.1034115412,0.0882276574,0.0810672443,0.0946866358,True,False,,,,
192,0.0895477904,0.1378917293,0.0886333385,0.074792015,0.0821699027,0.1132625339,True,False,,,,
193,0.0791769268,0.1084363018,0.0976172964,0.0867562522,0.0829665895,0.1030267991,True,False,,,,
194,0.0794413345,0.0850225838,0.1162523296,0.0865927398,0.0830170372,0.1006374567,True,False,,,,
195,0.0783248648,0.0853009888,0.0873170179,0.0945102937,0.0864175792,0.0863090034,False,True,,,,
196,0.0601046801,0.0467816345,0.0734548985,0.0550748829,0.0575897815,0.0601182665,True,False,,,,
197,0.0957965903,0.1162801226,0.1045549604,0.0827417645,0.0892691774,0.1104175415,True,False,,,,
198,0.0473265044,0.0564553772,0.0550692905,0.0523195254,0.0498230149,0.0557623338,True,False,,,,
199,0.0691959222,0.0661720218,0.0640478491,0.0795411834,0.0743685528,0.0651099355,False,True,,,,
200,0.074523169,0.0894342998,0.0795138016,0.0721280074,0.0733255882,0.0844740507,True,False,,,,
201,0.122898458,0.1097067756,0.1127173189,0.0905746055,0.1067365317,0.1112120473,True,False,,,,
202,0.0998959504,0.1277337741,0.1262131696,0.1386520292,0.1192739898,0.1269734719,True,False,,,,
203,0.052414652,0.0851860116,0.0901544092,0.0661204115,0.0592675318,0.0876702104,True,False,,,,
204,0.0757344937,0.105752227,0.0955696199,0.1105637437,0.0931491187,0.1006609235,True,False,,,,
205,0.0703259455,0.090660205,0.0805625618,0.093212167,0.0817690563,0.0856113834,True,False,,,,
206,0.0702615094,0.1074724279,0.1463032245,0.092105355,0.0811834322,0.1268878262,True,False,,,,
207,0.0729320484,0.1112421136,0.0965226744,0.0945973006,0.0837646745,0.103882394,True,False,,,,
208,0.1073308587,0.13309325,0.1757184122,0.1212524012,0.1142916299,0.1544058311,True,False,,,,
209,0.0456518324,0.0436971096,0.0498693307,0.0542506798,0.0499512561,0.0467832202,False,True,,,,
210,0.137140486,0.1908614224,0.1985732673,0.1576941522,0.1474173191,0.1947173449,True,False,,,,
211,0.0779821323,0.0828208483,0.0827290384,0.070052952,0.0740175422,0.0827749434,True,False,,,,
212,0.0757451693,0.1071377467,0.1138414883,0.1156674054,0.0957062873,0.1104896175,True,False,,,,
213,0.1109011048,0.101542992,0.1055464449,0.0920413296,0.1014712172,0.1035447184,True,False,,,,
214,0.0627620689,0.0837920563,0.1021684863,0.0899991755,0.0763806222,0.0929802713,True,False,,,,
215,0.084397518,0.0854791546,0.0806876102,0.0810752401,0.082736379,0.0830833824,True,False,,,,
216,0.0543791084,0.0909071036,0.0905417382,0.0694106476,0.061894878,0.0907244209,True,False,,,,
217,0.0599393416,0.0626554223,0.0638113823,0.0621868345,0.061063088,0.0632334023,True,False,,,,
218,0.0661831943,0.0702782588,0.0502778995,0.0558837474,0.0610334708,0.0602780791,False,True,,,,
219,0.0721976735,0.0749325959,0.0945056289,0.0840408885,0.078119281,0.0847191124,True,False,,,,
220,0.0458992848,0.0472723781,0.0469961261,0.0461324987,0.0460158917,0.0471342521,True,False,,,,
221,0.0841418195,0.130051928,0.1248318423,0.1146421209,0.0993919702,0.1274418851,True,False,,,,
222,0.0708610656,0.0923545323,0.1019955817,0.0660975857,0.0684793256,0.097175057,True,False,,,,
223,0.0679630692,0.0719329959,0.0630108332,0.0902943704,0.0791287198,0.0674719146,False,True,,,,
224,0.0783060352,0.1212997858,0.0933547587,0.1074461876,0.0928761114,0.1073272723,True,False,,,,
225,0.0719783524,0.1223352569,0.0882189368,0.0757317631,0.0738550578,0.1052770969,True,False,,,,
226,0.100514888,0.1224734023,0.1519311377,0.1428377795,0.1216763337,0.13720227,True,False,,,,
227,0.0398727566,0.0607703185,0.0591310936,0.0498336504,0.0448532035,0.059950706,True,False,,,,
228,0.0444280697,0.0713146854,0.0537292918,0.0729716607,0.0586998652,0.0625219886,True,False,,,,
229,0.1035023514,0.1302665746,0.1103304093,0.1063739737,0.1049381626,0.1202984919,True,False,,,,
230,0.1061898097,0.149739783,0.137589477,0.1047642121,0.1054770109,0.14366463,True,False,,,,
231,0.0595272564,0.0979695754,0.0849071492,0.0829974851,0.0712623707,0.0914383623,True,False,,,,
232,0.0937736044,0.10069217,0.0986623011,0.0986243417,0.0961989731,0.0996772355,True,False,,,,
233,0.0540854788,0.0669930637,0.0856434774,0.0757868244,0.0649361516,0.0763182705,True,False,,,,
234,0.0895993538,0.0772990788,0.083437115,0.0897468206,0.0896730872,0.0803680969,False,True,,,,
235,0.0907061849,0.1165459499,0.1013023214,0.1025356069,0.0966208959,0.1089241357,True,False,,,,
236,0.1498903194,0.1220751835,0.1686198278,0.1596318663,0.1547610928,0.1453475056,False,True,,,,
237,0.1036409488,0.1529199123,0.1559867458,0.1141303119,0.1088856304,0.154453329,True,False,,,,
238,0.1150074202,0.1894569229,0.1239974566,0.1270927837,0.1210501019,0.1567271898,True,False,,,,
239,0.0925000883,0.1269593565,0.1027103166,0.1029470186,0.0977235535,0.1148348366,True,False,,,,
240,0.0955048082,0.131658452,0.0847387677,0.0796016812,0.0875532447,0.1081986099,True,False,,,,
241,0.0711660441,0.0746151355,0.0601753672,0.0816041521,0.0763850981,0.0673952513,False,True,,,,
242,0.1140198778,0.118322846,0.1463231504,0.0967752891,0.1053975835,0.1323229982,True,False,,,,
243,0.0537471263,0.0682808303,0.0808840499,0.0551539801,0.0544505532,0.0745824401,True,False,,,,
244,0.0808515824,0.0716183619,0.0773839868,0.0785725553,0.0797120688,0.0745011743,False,True,,,,
245,0.0843544302,0.1304376549,0.0865182578,0.0828500908,0.0836022605,0.1084779563,True,False,,,,
246,0.106025204,0.189866079,0.1697120731,0.103734507,0.1048798555,0.1797890761,True,False,,,,
247,0.0764206958,0.085246201,0.0724897109,0.0865435795,0.0814821377,0.0788679559,False,True,,,,
248,0.0574905073,0.0568215473,0.0489224334,0.0623605227,0.059925515,0.0528719903,False,True,,,,
249,0.1116928134,0.1311654727,0.1477976361,0.1274619937,0.1195774036,0.1394815544,True,False,,,,
250,0.0880729429,0.0874741499,0.1206953367,0.0676735648,0.0778732538,0.1040847433,True,False,,,,
251,0.0662059955,0.0748008696,0.0861116329,0.0620980181,0.0641520068,0.0804562513,True,False,,,,
252,0.0664269124,0.0656996985,0.0830345861,0.059962782,0.0631948472,0.0743671423,True,False,,,,
253,0.088011653,0.1069328298,0.1155617952,0.0837966589,0.085904156,0.1112473125,True,False,,,,
254,0.1062273886,0.1595103678,0.1431027986,0.1321528227,0.1191901056,0.1513065832,True,False,,,,
255,0.1177665789,0.1786498614,0.1842630122,0.1556386287,0.1367026038,0.1814564368,True,False,,,,
256,0.0732283109,0.0958204799,0.0931666486,0.0786879957,0.0759581533,0.0944935643,True,False,,,,
257,0.1133772651,0.1530199989,0.1298029899,0.1137274551,0.1135523601,0.1414114944,True,False,,,,
258,0.162639425,0.1831047493,0.1800037365,0.1373864789,0.1500129519,0.1815542429,True,False,,,,
259,0.1252031265,0.1466413567,0.1176328851,0.1030944638,0.1141487951,0.1321371209,True,False,,,,
260,0.0740329152,0.0726179424,0.1116808534,0.0817142489,0.077873582,0.0921493979,True,False,,,,
261,0.0356601978,0.0332387853,0.0332077785,0.0380122114,0.0368362046,0.0332232819,False,True,,,,
262,0.0867426331,0.1255254808,0.1074857003,0.0988441517,0.0927933924,0.1165055906,True,False,,,,
263,0.0979007594,0.105887374,0.1410937069,0.0868225705,0.0923616649,0.1234905404,True,False,,,,
264,0.1587879873,0.1742313862,0.1503328805,0.1803113907,0.169549689,0.1622821334,False,True,,,,
265,0.0776606512,0.1221388319,0.1088249428,0.0872166098,0.0824386305,0.1154818873,True,False,,,,
266,0.1085242822,0.1202168074,0.1111245039,0.0912278475,0.0998760649,0.1156706557,True,False,,,,
267,0.0958774189,0.1135009943,0.09607285,0.0998632496,0.0978703343,0.1047869221,True,False,,,,
