,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,,
33,0.0827482778,0.0792025597,0.0615639378,0.0794837703,0.081116024,0.0703832487,False,True,,,,
34,0.0698184954,0.0749694057,0.0447727754,0.0579729341,0.0638957148,0.0598710905,False,True,,,,
35,0.0511118851,0.0524634506,0.0465491627,0.0652585849,0.058185235,0.0495063066,False,True,,,,
36,0.0642582605,0.0662954464,0.0802014298,0.0940624637,0.0791603621,0.0732484381,False,True,,,,
37,0.1219061843,0.1168658197,0.0781027412,0.1193674363,0.1206368103,0.0974842804,False,True,,,,
38,0.0995625556,0.0872102192,0.0734956332,0.1143364116,0.1069494836,0.0803529262,False,True,,,,
39,0.0862481037,0.0715465421,0.0613051747,0.0703921512,0.0783201274,0.0664258584,False,True,,,,
40,0.0845488149,0.0440206923,0.0489444174,0.0631669858,0.0738579004,0.0464825549,False,True,,,,
41,0.1016328708,0.1034716683,0.069493645,0.0980381384,0.0998355046,0.0864826566,False,True,,,,
42,0.0490675307,0.0348352171,0.0390748043,0.0478713394,0.0484694351,0.0369550107,False,True,,,,
43,0.0765041896,0.0774929859,0.0620902179,0.1103153254,0.0934097575,0.0697916019,False,True,,,,
44,0.0880070317,0.0989878776,0.0768775967,0.1346409973,0.1113240145,0.0879327371,False,True,,,,
45,0.094992847,0.0752231514,0.0785732024,0.1026948596,0.0988438533,0.0768981769,False,True,,,,
46,0.0585350535,0.0525472956,0.0514043278,0.0669067086,0.0627208811,0.0519758117,False,True,,,,
47,0.0514587854,0.0318422996,0.0406849098,0.0520749789,0.0517668822,0.0362636047,False,True,,,,
48,0.0820260083,0.0755266804,0.0605333291,0.0630658452,0.0725459268,0.0680300047,False,True,,,,
49,0.0914848673,0.1003315099,0.1113450771,0.119737335,0.1056111012,0.1058382935,True,False,,,,
50,0.0705729114,0.0683330985,0.0718903049,0.0747037964,0.0726383539,0.0701117017,False,True,,,,
51,0.1594673345,0.0975215065,0.0718338783,0.1082786115,0.133872973,0.0846776924,False,True,,,,
52,0.1313199789,0.0862899373,0.1101703713,0.1189151701,0.1251175745,0.0982301543,False,True,,,,
