,car,glass,plate,truck,Vehicles,Dinnerware,closer to vehicles,closer to dinnerware,,,
1660,0.0034859734,0.0016326858,0.0027252011,0.0030821578,0.0032840656,0.0021789434,False,True,,,
1661,0.0041777439,0.0053170638,0.0043712758,0.0040537109,0.0041157274,0.0048441698,True,False,,,
1662,0.0045042313,0.0050169989,0.00572714,0.0049324672,0.0047183492,0.0053720694,True,False,,,
1663,0.0051630117,0.0042194013,0.0039466332,0.0031859498,0.0041744808,0.0040830172,False,True,,,
1664,0.0060599197,0.0083886372,0.0075927807,0.0053633587,0.0057116392,0.007990709,True,False,,,
1665,0.0067161693,0.0045430307,0.0070637645,0.0062394835,0.0064778264,0.0058033976,False,True,,,
1666,0.0049331339,0.0037879502,0.0042446022,0.0040391445,0.0044861392,0.0040162762,False,True,,,
1667,0.0067724351,0.0056934548,0.0046863158,0.0053036049,0.00603802,0.0051898853,False,True,,,
1668,0.0044866354,0.0041033181,0.0048033395,0.0049611452,0.0047238903,0.0044533288,False,True,,,
1669,0.0041160132,0.0048928308,0.0050475998,0.0047106726,0.0044133429,0.0049702153,True,False,,,
1670,0.006678288,0.0051404806,0.006690069,0.0068263332,0.0067523106,0.0059152748,False,True,,,
1671,0.003902722,0.005138154,0.0070204347,0.0037297361,0.0038162291,0.0060792944,True,False,,,
1672,0.0039811022,0.0045477009,0.0048171934,0.0043233093,0.0041522057,0.0046824471,True,False,,,
1673,0.0058835582,0.0050193821,0.0062475681,0.0062679062,0.0060757322,0.0056334751,False,True,,,
1674,0.0069013942,0.0039579112,0.004771796,0.0065791803,0.0067402873,0.0043648536,False,True,,,
1675,0.0027972741,0.0035894817,0.0034667448,0.0038715584,0.0033344163,0.0035281132,True,False,,,
1676,0.0067212903,0.0073833297,0.0068154782,0.0062411194,0.0064812048,0.007099404,True,False,,,
1677,0.0068141748,0.0059459294,0.0081257486,0.0076042388,0.0072092068,0.007035839,False,True,,,
1678,0.0067586435,0.0077593446,0.0073612616,0.0105432536,0.0086509485,0.0075603031,False,True,,,
1679,0.008272551,0.0061968979,0.0096707217,0.0088700696,0.0085713103,0.0079338098,False,True,,,
1680,0.0047459178,0.0055985837,0.0056452071,0.0058285825,0.0052872501,0.0056218954,True,False,,,
1681,0.0058407485,0.0053595026,0.0068835035,0.0050741319,0.0054574402,0.006121503,True,False,,,
1682,0.0068378409,0.0057486291,0.009084894,0.0084862742,0.0076620576,0.0074167615,False,True,,,
1683,0.003691366,0.0045229481,0.0035019191,0.0046734823,0.0041824241,0.0040124336,False,True,,,
1684,0.0044842129,0.0036035404,0.0046534393,0.0044093559,0.0044467844,0.0041284899,False,True,,,
1685,0.0043734701,0.0051,0.0051137381,0.0047876413,0.0045805557,0.0051068691,True,False,,,
1686,0.0038074376,0.006810008,0.0057222428,0.0056938169,0.0047506273,0.0062661254,True,False,,,
1687,0.0062746362,0.0049405352,0.0051322746,0.0060817447,0.0061781904,0.0050364049,False,True,,,
1688,0.0112685138,0.0085831003,0.0087900913,0.0084654436,0.0098669787,0.0086865958,False,True,,,
1689,0.0120121873,0.0066971733,0.0079110559,0.0094606526,0.01073642,0.0073041146,False,True,,,
1690,0.0056754877,0.006737758,0.0053220194,0.0069069521,0.0062912199,0.0060298887,False,True,,,
1691,0.0037390863,0.0027991333,0.0043651716,0.0040110796,0.003875083,0.0035821524,False,True,,,
1692,0.0069383838,0.0068724932,0.0063215859,0.0060177916,0.0064780877,0.0065970396,True,False,,,
1693,0.0050915988,0.0052808245,0.0046519812,0.0061579713,0.005624785,0.0049664028,False,True,,,
1694,0.0038205426,0.0036795452,0.0041128558,0.0037198582,0.0037702004,0.0038962005,True,False,,,
1695,0.0075207262,0.0083399965,0.0055167833,0.0086982412,0.0081094837,0.0069283899,False,True,,,
1696,0.0060909653,0.0060336601,0.0065037224,0.0042572353,0.0051741003,0.0062686913,True,False,,,
1697,0.0039819034,0.0041367868,0.0043952986,0.0051146498,0.0045482766,0.0042660427,False,True,,,
1698,0.0048729407,0.0045874805,0.0053958888,0.0045439137,0.0047084272,0.0049916846,True,False,,,
1699,0.0045886676,0.0039529569,0.0042159234,0.0066815016,0.0056350846,0.0040844402,False,True,,,
1700,0.0039907056,0.0052785636,0.0049161284,0.0055972095,0.0047939576,0.005097346,True,False,,,
1701,0.0049887607,0.0040034427,0.0043941312,0.004820176,0.0049044683,0.0041987869,False,True,,,
1702,0.008083441,0.0062854729,0.0066393407,0.0067180699,0.0074007555,0.0064624068,False,True,,,
1703,0.0048852706,0.0059752073,0.0066844413,0.0053810166,0.0051331436,0.0063298243,True,False,,,
1704,0.0065473004,0.0057026301,0.0073348488,0.0060669132,0.0063071068,0.0065187394,True,False,,,
1705,0.0028599568,0.0031043078,0.0025845188,0.0034724791,0.003166218,0.0028444133,False,True,,,
1706,0.0040871067,0.0052838383,0.0046752248,0.0056565027,0.0048718047,0.0049795316,True,False,,,
1707,0.0048889053,0.0068949277,0.0039118071,0.0056929739,0.0052909396,0.0054033674,True,False,,,
1708,0.0050556057,0.0035192183,0.0037491369,0.0062733179,0.0056644618,0.0036341776,False,True,,,
1709,0.0038702554,0.0049047056,0.004555677,0.0050067502,0.0044385028,0.0047301913,True,False,,,
1710,0.006957484,0.0089328722,0.00567569,0.0051351955,0.0060463397,0.0073042811,True,False,,,
1711,0.0053117715,0.004232291,0.0049016698,0.0042331722,0.0047724719,0.0045669804,False,True,,,
1712,0.0041512228,0.0033677327,0.0048257877,0.0030544283,0.0036028255,0.0040967602,True,False,,,
1713,0.0034606316,0.0037057923,0.0041517028,0.0028174208,0.0031390262,0.0039287476,True,False,,,
1714,0.0072246182,0.0043560264,0.0056137025,0.0079428033,0.0075837108,0.0049848644,False,True,,,
1715,0.0070694977,0.0054248357,0.0048664868,0.006373917,0.0067217073,0.0051456612,False,True,,,
1716,0.0049390762,0.0063283384,0.004574963,0.0047342537,0.004836665,0.0054516507,True,False,,,
1717,0.0031527841,0.0033080828,0.0042352085,0.0034779703,0.0033153772,0.0037716457,True,False,,,
1718,0.0095170026,0.010501387,0.0076751428,0.0093545204,0.0094357615,0.0090882649,False,True,,,
1719,0.0041322264,0.0046672642,0.0062628002,0.0039044596,0.004018343,0.0054650322,True,False,,,
1720,0.002784094,0.0026261984,0.0021699497,0.0028707485,0.0028274212,0.0023980741,False,True,,,
1721,0.0040076195,0.0044493014,0.0043073556,0.0029709241,0.0034892718,0.0043783285,True,False,,,
1722,0.0104690126,0.0116831773,0.0139014195,0.0067001327,0.0085845727,0.0127922984,True,False,,,
1723,0.0050665383,0.0052450725,0.0045466254,0.0059905046,0.0055285214,0.0048958489,False,True,,,
1724,0.0048921581,0.0052278949,0.0044818174,0.0046278899,0.004760024,0.0048548562,True,False,,,
1725,0.0067674697,0.0062342372,0.0059355374,0.0059907863,0.006379128,0.0060848873,False,True,,,
1726,0.0054381368,0.0054093969,0.0058381654,0.0070027569,0.0062204468,0.0056237811,False,True,,,
1727,0.0067666676,0.0064980624,0.0061631621,0.009478733,0.0081227003,0.0063306122,False,True,,,
1728,0.004164959,0.0038224753,0.0061841555,0.0036725751,0.003918767,0.0050033154,True,False,,,
1729,0.0087195114,0.0064121245,0.0066150066,0.0100768386,0.009398175,0.0065135656,False,True,,,
1730,0.0047437493,0.0053141911,0.0049946918,0.005451885,0.0050978172,0.0051544414,True,False,,,
1731,0.0037506898,0.0060074777,0.0047033128,0.0058832266,0.0048169582,0.0053553953,True,False,,,
1732,0.0053866399,0.0043087769,0.0046916527,0.007847955,0.0066172975,0.0045002148,False,True,,,
1733,0.0041223624,0.0035779603,0.0034267246,0.0034460056,0.003784184,0.0035023425,False,True,,,
1734,0.0046669363,0.0053757273,0.0064934618,0.0032005217,0.003933729,0.0059345946,True,False,,,
1735,0.0039814431,0.0029203513,0.0030305777,0.0040992181,0.0040403306,0.0029754645,False,True,,,
1736,0.0065267136,0.0056480144,0.0073565983,0.0089158698,0.0077212917,0.0065023063,False,True,,,
1737,0.0054829663,0.0073821772,0.0057500254,0.0060820492,0.0057825077,0.0065661013,True,False,,,
1738,0.0049225724,0.0059604491,0.0053629081,0.0062102036,0.005566388,0.0056616786,True,False,,,
1739,0.0056107166,0.0066038037,0.0064225678,0.007081271,0.0063459938,0.0065131857,True,False,,,
1740,0.0052913568,0.0054931061,0.0071987813,0.0072047452,0.006248051,0.0063459437,True,False,,,
1741,0.005004347,0.0042004586,0.004032992,0.0068578581,0.0059311026,0.0041167253,False,True,,,
1742,0.0066653504,0.0063347122,0.0064113502,0.0073150257,0.006990188,0.0063730312,False,True,,,
1743,0.0043136913,0.0046226827,0.0040349923,0.0059397877,0.0051267395,0.0043288375,False,True,,,
1744,0.0067490431,0.0086731616,0.0054161114,0.0070305745,0.0068898088,0.0070446365,True,False,,,
1745,0.0041520831,0.0048062734,0.0037549293,0.0042661004,0.0042090918,0.0042806013,True,False,,,
1746,0.0047412049,0.0056919929,0.0057143646,0.0063467929,0.0055439989,0.0057031787,True,False,,,
1747,0.0039264514,0.0046062316,0.0044263462,0.0033893455,0.0036578984,0.0045162889,True,False,,,
1748,0.0054148787,0.0064847561,0.0042260941,0.0036919974,0.004553438,0.0053554251,True,False,,,
1749,0.0047070873,0.0050066918,0.0050523941,0.00440009,0.0045535886,0.005029543,True,False,,,
1750,0.0055088831,0.0050963785,0.0048158393,0.0044732236,0.0049910533,0.0049561089,False,True,,,
1751,0.0037192874,0.0045967511,0.0046063284,0.0053365063,0.0045278969,0.0046015398,True,False,,,
1752,0.0049032096,0.0048639836,0.0062705571,0.0036158267,0.0042595181,0.0055672703,True,False,,,
1753,0.0036413676,0.0037501513,0.0031058086,0.0034732407,0.0035573041,0.0034279799,False,True,,,
1754,0.0048804461,0.0074478915,0.0055052242,0.0047902734,0.0048353598,0.0064765579,True,False,,,
1755,0.0020645194,0.0039305499,0.0056463573,0.0033986791,0.0027315993,0.0047884536,True,False,,,
1756,0.0087235953,0.0119197115,0.0123927866,0.0110111637,0.0098673795,0.012156249,True,False,,,
1757,0.0057944315,0.0062028632,0.0067600785,0.0047824716,0.0052884515,0.0064814708,True,False,,,
1758,0.0035676224,0.0038302786,0.0038348572,0.0056176731,0.0045926477,0.0038325679,False,True,,,
1759,0.0045718878,0.0048697247,0.003836818,0.00340875,0.0039903189,0.0043532713,True,False,,,
1760,0.0063145292,0.0067310017,0.0062795473,0.0087356432,0.0075250862,0.0065052745,False,True,,,
1761,0.0065188095,0.0045281197,0.0069980245,0.0043879869,0.0054533982,0.0057630721,True,False,,,
1762,0.0070057729,0.0083978156,0.0078816469,0.006733453,0.0068696129,0.0081397313,True,False,,,
1763,0.0065245624,0.0060813077,0.0051858943,0.008273701,0.0073991317,0.005633601,False,True,,,
1764,0.0065909661,0.0052051434,0.0045547636,0.0061470695,0.0063690178,0.0048799535,False,True,,,
1765,0.0050520895,0.0037309816,0.003321028,0.0030827196,0.0040674046,0.0035260048,False,True,,,
1766,0.0030502185,0.0039961573,0.0028079848,0.0030601602,0.0030551894,0.003402071,True,False,,,
1767,0.0045361416,0.0046193484,0.0047326381,0.005270627,0.0049033843,0.0046759933,False,True,,,
1768,0.0039023772,0.0053522325,0.005169918,0.0042303776,0.0040663774,0.0052610753,True,False,,,
1769,0.0070059963,0.0067152334,0.006763731,0.0070323947,0.0070191955,0.0067394822,False,True,,,
1770,0.0041182753,0.0036864445,0.0036707992,0.0053237849,0.0047210301,0.0036786219,False,True,,,
1771,0.0078363655,0.0091938358,0.0098540263,0.0097716882,0.0088040269,0.009523931,True,False,,,
1772,0.0061200975,0.0054381235,0.0056436886,0.0036602547,0.0048901761,0.005540906,True,False,,,
1773,0.0053056585,0.0068411477,0.0076003364,0.0056271903,0.0054664244,0.007220742,True,False,,,
1774,0.0045791284,0.0043151067,0.00439899,0.0045283549,0.0045537416,0.0043570484,False,True,,,
1775,0.0048338101,0.0040155445,0.0045246438,0.0050605498,0.0049471799,0.0042700942,False,True,,,
1776,0.0072004373,0.0081146856,0.0088993094,0.0059996725,0.0066000549,0.0085069975,True,False,,,
1777,0.0045854857,0.0031836765,0.003,0.0041327719,0.0043591288,0.0030918382,False,True,,,
1778,0.0027823901,0.0039577657,0.0048336648,0.0024322072,0.0026072986,0.0043957153,True,False,,,
1779,0.0048656646,0.0040488652,0.0052215443,0.0056948698,0.0052802672,0.0046352048,False,True,,,
1780,0.0079457889,0.0056251162,0.005477651,0.0076727393,0.0078092641,0.0055513836,False,True,,,
1781,0.0049827463,0.0049462225,0.0042322426,0.004096697,0.0045397216,0.0045892326,True,False,,,
1782,0.0076296924,0.0043245272,0.0062640188,0.0054793391,0.0065545158,0.005294273,False,True,,,
1783,0.0034290803,0.0043857197,0.0047643554,0.0037855145,0.0036072974,0.0045750375,True,False,,,
1784,0.0063114072,0.0041158329,0.005251537,0.004233572,0.0052724896,0.004683685,False,True,,,
1785,0.0053290804,0.0049037141,0.0060860743,0.0060646997,0.0056968901,0.0054948942,False,True,,,
1786,0.0067653686,0.0055347375,0.0065691883,0.0072209812,0.0069931749,0.0060519629,False,True,,,
1787,0.0066616535,0.0081461091,0.0072145879,0.0078837177,0.0072726856,0.0076803485,True,False,,,
1788,0.0058512836,0.005744236,0.0033243691,0.0053298993,0.0055905915,0.0045343026,False,True,,,
1789,0.0050057362,0.0051203383,0.0051932266,0.0048414714,0.0049236038,0.0051567824,True,False,,,
1790,0.0057380727,0.0064173225,0.0049511918,0.0046012104,0.0051696416,0.0056842572,True,False,,,
1791,0.0042480669,0.0036648527,0.0043444833,0.005000466,0.0046242665,0.004004668,False,True,,,
1792,0.0057549902,0.0058517628,0.0044664231,0.0055001401,0.0056275652,0.005159093,False,True,,,
1793,0.0068676192,0.008060625,0.0091261883,0.0110290186,0.0089483189,0.0085934066,False,True,,,
1794,0.0043541126,0.0056368361,0.0057148556,0.0039467548,0.0041504337,0.0056758459,True,False,,,
1795,0.0063149383,0.0067786837,0.0070784223,0.0066178997,0.006466419,0.006928553,True,False,,,
1796,0.0082490427,0.0065916141,0.0070583095,0.0063144372,0.0072817399,0.0068249618,False,True,,,
1797,0.0079495936,0.0066908824,0.0060660293,0.0076097628,0.0077796782,0.0063784558,False,True,,,
1798,0.0039283089,0.0037870633,0.0029234711,0.0036296062,0.0037789575,0.0033552672,False,True,,,
1799,0.0033608395,0.0030828795,0.0027017507,0.0044917471,0.0039262933,0.0028923151,False,True,,,
1800,0.0039874021,0.0055158779,0.0053278274,0.0044942548,0.0042408284,0.0054218527,True,False,,,
1801,0.0058725178,0.0081303801,0.0093107493,0.0066373275,0.0062549227,0.0087205647,True,False,,,
1802,0.0065681004,0.007431741,0.0076315605,0.008401049,0.0074845747,0.0075316507,True,False,,,
1803,0.0051105986,0.0039182959,0.0033941431,0.0030604192,0.0040855089,0.0036562195,False,True,,,
1804,0.0071113652,0.0081646764,0.0079819613,0.0057756522,0.0064435087,0.0080733188,True,False,,,
1805,0.006173996,0.0079094129,0.0083410703,0.005326702,0.005750349,0.0081252416,True,False,,,
1806,0.00433324,0.0054107889,0.0045435651,0.0034230964,0.0038781682,0.004977177,True,False,,,
1807,0.0115988411,0.0087663163,0.0086892702,0.0137657526,0.0126822968,0.0087277932,False,True,,,
1808,0.0037397065,0.0076817427,0.004597423,0.0047638452,0.0042517758,0.0061395829,True,False,,,
1809,0.0062212319,0.0062147838,0.0036373682,0.004667422,0.005444327,0.004926076,False,True,,,
1810,0.0056976106,0.0065386371,0.0067315254,0.0057802484,0.0057389295,0.0066350813,True,False,,,
1811,0.0062635911,0.0059230436,0.0060862716,0.0051685123,0.0057160517,0.0060046576,True,False,,,
1812,0.0112643639,0.0105389363,0.0106828729,0.0091123587,0.0101883613,0.0106109046,True,False,,,
1813,0.0038701504,0.0044538287,0.0042680324,0.0040352404,0.0039526954,0.0043609305,True,False,,,
1814,0.0061553915,0.0096218603,0.0066727261,0.0059962736,0.0060758325,0.0081472932,True,False,,,
1815,0.0155934259,0.0177447733,0.0162141298,0.0174004986,0.0164969622,0.0169794515,True,False,,,
1816,0.0030941088,0.0027035206,0.0034092276,0.0025686775,0.0028313931,0.0030563741,True,False,,,
1817,0.002750562,0.0030411847,0.00329232,0.0031399176,0.0029452398,0.0031667524,True,False,,,
1818,0.0051438607,0.004041527,0.0047091653,0.006672305,0.0059080829,0.0043753461,False,True,,,
1819,0.0068749456,0.0081693047,0.0082154501,0.0093238276,0.0080993866,0.0081923774,True,False,,,
1820,0.0030104634,0.0031686588,0.0042347965,0.0039384077,0.0034744355,0.0037017277,True,False,,,
1821,0.0035989083,0.0044729229,0.0027303582,0.0035386918,0.0035688,0.0036016405,True,False,,,
1822,0.0041880151,0.0066630681,0.0068367397,0.0056468329,0.004917424,0.0067499039,True,False,,,
1823,0.0054391581,0.0056921725,0.0065962699,0.004526416,0.004982787,0.0061442212,True,False,,,
1824,0.004737831,0.004360623,0.0045618128,0.0041238444,0.0044308377,0.0044612179,True,False,,,
1825,0.0075309523,0.0072721357,0.0058513633,0.0074032979,0.0074671251,0.0065617495,False,True,,,
1826,0.0065445862,0.005195326,0.0077691507,0.0046776486,0.0056111174,0.0064822384,True,False,,,
1827,0.0042167359,0.0035484461,0.0045575413,0.0065613233,0.0053890296,0.0040529937,False,True,,,
1828,0.0041111986,0.0050729211,0.004463754,0.0041818368,0.0041465177,0.0047683376,True,False,,,
1829,0.0042243027,0.0054119205,0.002913969,0.0035091219,0.0038667123,0.0041629448,True,False,,,
1830,0.0071822809,0.0069006578,0.0068520733,0.0074840688,0.0073331749,0.0068763656,False,True,,,
1831,0.0040269394,0.0035470878,0.0040061323,0.0046370314,0.0043319854,0.0037766101,False,True,,,
1832,0.0082230325,0.0067673297,0.0055279307,0.0081009475,0.00816199,0.0061476302,False,True,,,
1833,0.0078094846,0.0092575916,0.008471865,0.0081823114,0.007995898,0.0088647283,True,False,,,
1834,0.004672653,0.0078827632,0.0049497994,0.0064340197,0.0055533364,0.0064162813,True,False,,,
1835,0.0073284493,0.0056950034,0.0061245403,0.0046730891,0.0060007692,0.0059097718,False,True,,,
1836,0.0042934181,0.00503994,0.005979438,0.0060428241,0.0051681211,0.005509689,True,False,,,
1837,0.0052711279,0.0040582169,0.0043774473,0.0045397579,0.0049054429,0.0042178321,False,True,,,
1838,0.0042477536,0.0059414837,0.0070921601,0.006123426,0.0051855898,0.0065168219,True,False,,,
1839,0.0041615681,0.0058231591,0.0059048699,0.0054617631,0.0048116656,0.0058640145,True,False,,,
1840,0.0089951521,0.008775695,0.0067326926,0.007461565,0.0082283586,0.0077541938,False,True,,,
1841,0.0071518994,0.0060504374,0.0052827885,0.0044426394,0.0057972694,0.0056666129,False,True,,,
1842,0.0073224699,0.009246518,0.0089369681,0.0108340168,0.0090782433,0.009091743,True,False,,,
1843,0.0069600623,0.0059229411,0.0058379344,0.0045231131,0.0057415877,0.0058804378,True,False,,,
1844,0.0044085246,0.0046878768,0.0048368555,0.0050369996,0.0047227621,0.0047623662,True,False,,,
1845,0.008440409,0.0075080055,0.0070955047,0.0058456311,0.0071430201,0.0073017551,True,False,,,
1846,0.0083763538,0.0068437074,0.0086021931,0.0061720373,0.0072741955,0.0077229503,True,False,,,
1847,0.00386668,0.003541456,0.0032066976,0.003736424,0.003801552,0.0033740768,False,True,,,
1848,0.0036797148,0.0041596072,0.0030483784,0.0047884361,0.0042340755,0.0036039928,False,True,,,
1849,0.0083621373,0.007243087,0.0097109149,0.0085021758,0.0084321566,0.008477001,True,False,,,
1850,0.0031242573,0.0029645002,0.0037632997,0.0042847186,0.0037044879,0.0033638999,False,True,,,
1851,0.0036966682,0.0047062543,0.0047841302,0.0040959173,0.0038962928,0.0047451923,True,False,,,
1852,0.0047433003,0.0058942385,0.0071818241,0.0064886613,0.0056159808,0.0065380313,True,False,,,
1853,0.0044596676,0.0040472855,0.0043251929,0.0044616698,0.0044606687,0.0041862392,False,True,,,
1854,0.0053984192,0.0052583748,0.0051610746,0.0073735039,0.0063859615,0.0052097247,False,True,,,
1855,0.0054632721,0.00496513,0.0055575355,0.0060940696,0.0057786709,0.0052613328,False,True,,,
1856,0.0057596455,0.0095164899,0.0058780027,0.0053335398,0.0055465927,0.0076972463,True,False,,,
1857,0.0044024346,0.0062304329,0.0049956377,0.0051867844,0.0047946095,0.0056130353,True,False,,,
1858,0.0067479604,0.0044392378,0.0056779845,0.0076853406,0.0072166505,0.0050586111,False,True,,,
1859,0.0056827249,0.0041039321,0.0045723994,0.0056154633,0.0056490941,0.0043381658,False,True,,,
1860,0.0064862677,0.0073371927,0.0053986419,0.005635574,0.0060609208,0.0063679173,True,False,,,
1861,0.0052335877,0.0038004724,0.0039420204,0.0036170929,0.0044253403,0.0038712464,False,True,,,
1862,0.0063841527,0.0067041365,0.0057631241,0.0056172525,0.0060007026,0.0062336303,True,False,,,
1863,0.0054227496,0.006027606,0.0063270994,0.006216644,0.0058196968,0.0061773527,True,False,,,
1864,0.003804173,0.006568841,0.0040928198,0.0043430144,0.0040735937,0.0053308304,True,False,,,
1865,0.0069451431,0.0054983304,0.0061818501,0.0066376075,0.0067913753,0.0058400902,False,True,,,
1866,0.0032853217,0.0029011008,0.0042112985,0.0033638951,0.0033246084,0.0035561997,True,False,,,
1867,0.0085676747,0.0037112372,0.0060196115,0.0065806145,0.0075741446,0.0048654244,False,True,,,
1868,0.0052028865,0.0044926412,0.0051404637,0.0061436305,0.0056732585,0.0048165524,False,True,,,
1869,0.0051727322,0.0061418251,0.0067846405,0.0074794499,0.006326091,0.0064632328,True,False,,,
1870,0.0053128721,0.0051264847,0.004940584,0.0050293086,0.0051710904,0.0050335343,False,True,,,
1871,0.0063024824,0.0070217187,0.006071218,0.0061552536,0.006228868,0.0065464683,True,False,,,
1872,0.0079893977,0.0058059166,0.0054289043,0.0050930547,0.0065412262,0.0056174104,False,True,,,
1873,0.0026820493,0.0029403777,0.0028285784,0.0036018495,0.0031419494,0.002884478,False,True,,,
1874,0.0064012654,0.0042733608,0.0044042149,0.0069036045,0.006652435,0.0043387878,False,True,,,
1875,0.0047751082,0.0037861765,0.0055154818,0.0043115384,0.0045433233,0.0046508292,True,False,,,
1876,0.0043226262,0.0041592695,0.0040856192,0.0029610692,0.0036418477,0.0041224443,True,False,,,
1877,0.006560734,0.0049845145,0.004488142,0.0075397995,0.0070502668,0.0047363282,False,True,,,
1878,0.0048187089,0.0049838944,0.0056210781,0.0046840819,0.0047513954,0.0053024863,True,False,,,
1879,0.0034004289,0.0040587499,0.002598619,0.0041418374,0.0037711332,0.0033286845,False,True,,,
1880,0.0069744046,0.0082971063,0.0074566084,0.0066155392,0.0067949719,0.0078768574,True,False,,,
1881,0.0050477183,0.0039139468,0.0053068875,0.0038293965,0.0044385574,0.0046104171,True,False,,,
1882,0.0098561556,0.0087042726,0.0082851413,0.0070590449,0.0084576003,0.0084947069,True,False,,,
1883,0.0072996591,0.0051376202,0.0054707197,0.0070361257,0.0071678924,0.0053041699,False,True,,,
1884,0.0103043859,0.0118935958,0.0138308314,0.0122924818,0.0112984338,0.0128622136,True,False,,,
1885,0.0042075536,0.0041522408,0.0034609287,0.0049544642,0.0045810089,0.0038065847,False,True,,,
1886,0.0062194705,0.0085480956,0.0087253387,0.0049394426,0.0055794566,0.0086367172,True,False,,,
1887,0.0102872752,0.0092388709,0.0112259333,0.0080002567,0.0091437659,0.0102324021,True,False,,,
1888,0.0068655543,0.0076247474,0.0058657803,0.0071595946,0.0070125745,0.0067452639,False,True,,,
1889,0.0047825283,0.0042609409,0.0046732829,0.0048397682,0.0048111483,0.0044671119,False,True,,,
1890,0.0030167773,0.0045262786,0.0043234764,0.0040835147,0.003550146,0.0044248775,True,False,,,
1891,0.0091477079,0.0089561639,0.0069265848,0.0091211734,0.0091344407,0.0079413743,False,True,,,
1892,0.0033993052,0.0034980465,0.0029193082,0.0026585904,0.0030289478,0.0032086773,True,False,,,
1893,0.0042081663,0.0046426031,0.004735952,0.0053252689,0.0047667176,0.0046892776,False,True,,,
1894,0.0041683628,0.0042472332,0.0049387529,0.0049003088,0.0045343358,0.0045929931,True,False,,,
1895,0.0051180777,0.0051689544,0.0043133705,0.0043182845,0.0047181811,0.0047411624,True,False,,,
1896,0.0050945859,0.0061807708,0.0051444773,0.0046520295,0.0048733077,0.005662624,True,False,,,
1897,0.0048286401,0.0046824961,0.005154137,0.0070435028,0.0059360714,0.0049183165,False,True,,,
1898,0.0049584985,0.0056448385,0.0047684742,0.0057072256,0.0053328621,0.0052066564,False,True,,,
1899,0.0065252966,0.0076378174,0.0072545551,0.0074311632,0.0069782299,0.0074461862,True,False,,,
1900,0.0051911423,0.0038908475,0.0055350495,0.0065065234,0.0058488328,0.0047129485,False,True,,,
1901,0.0045645578,0.0068873334,0.0059693676,0.0045902803,0.0045774191,0.0064283505,True,False,,,
1902,0.007197945,0.0036622389,0.0052738631,0.0046701097,0.0059340274,0.004468051,False,True,,,
1903,0.0059337198,0.0050720495,0.0075637645,0.0052637081,0.005598714,0.006317907,True,False,,,
1904,0.0047351106,0.0052656021,0.0063988646,0.0063177349,0.0055264227,0.0058322333,True,False,,,
1905,0.0037613753,0.0036248962,0.0030414047,0.0033088544,0.0035351148,0.0033331505,False,True,,,
1906,0.0094170005,0.0069663231,0.0069660001,0.0068411433,0.0081290719,0.0069661616,False,True,,,
1907,0.0081017151,0.0077539223,0.0116116572,0.0090868474,0.0085942812,0.0096827898,True,False,,,
1908,0.0078933942,0.0078363658,0.0073060833,0.008898922,0.0083961581,0.0075712245,False,True,,,
1909,0.0056929594,0.0063531731,0.0059114204,0.0060421729,0.0058675662,0.0061322967,True,False,,,
1910,0.0033506578,0.0031959866,0.0032558248,0.0020561698,0.0027034138,0.0032259057,True,False,,,
1911,0.0060616223,0.0055807889,0.0064568705,0.003721452,0.0048915371,0.0060188297,True,False,,,
1912,0.0109923978,0.0136771101,0.0086208726,0.0108237829,0.0109080903,0.0111489913,True,False,,,
1913,0.0062103104,0.0077695009,0.0080144068,0.0065518601,0.0063810852,0.0078919539,True,False,,,
1914,0.0044792023,0.0057428801,0.0050023968,0.0045898931,0.0045345477,0.0053726384,True,False,,,
1915,0.0059047219,0.005715993,0.004545851,0.0051653745,0.0055350482,0.005130922,False,True,,,
1916,0.0037152725,0.0037010065,0.004155659,0.0035718335,0.003643553,0.0039283327,True,False,,,
1917,0.0045303097,0.0037722055,0.0042317332,0.0030458921,0.0037881009,0.0040019693,True,False,,,
1918,0.0041949696,0.003368984,0.0034013809,0.0032852059,0.0037400878,0.0033851825,False,True,,,
1919,0.0074403866,0.0074246579,0.0067868336,0.0052363457,0.0063383662,0.0071057458,True,False,,,
1920,0.0047818243,0.0042731122,0.0040017964,0.0031880375,0.0039849309,0.0041374543,True,False,,,
1921,0.0036752187,0.005276321,0.0036886069,0.0044842739,0.0040797463,0.004482464,True,False,,,
1922,0.006649437,0.0055263008,0.0054224903,0.0064465571,0.006547997,0.0054743956,False,True,,,
1923,0.0064277751,0.0040689876,0.0044413452,0.0037008037,0.0050642894,0.0042551664,False,True,,,
1924,0.0043534397,0.0066437171,0.0051047048,0.0044928281,0.0044231339,0.0058742109,True,False,,,
1925,0.0039981847,0.0037738573,0.0052757711,0.0033507337,0.0036744592,0.0045248142,True,False,,,
1926,0.0061637926,0.0059563383,0.0049658868,0.0053005135,0.0057321531,0.0054611126,False,True,,,
1927,0.006260099,0.005572297,0.0053575296,0.0048086486,0.0055343738,0.0054649133,False,True,,,
1928,0.0051283362,0.0058372476,0.005898509,0.0054854439,0.0053068901,0.0058678783,True,False,,,
1929,0.0061221832,0.004583345,0.0068819677,0.0063074262,0.0062148047,0.0057326563,False,True,,,
1930,0.0070965652,0.004465155,0.0064196432,0.0060537996,0.0065751824,0.0054423991,False,True,,,
