,random_100,industrialarts_science_100,science_industrialarts_100,random_200,industrialarts_science_200,science_industrialarts_200,random_300,industrialarts_science_300,science_industrialarts_300
0,0.242236024845,0.315789473684,0.398601398601,0.0752688172043,0.0989010989011,0.0810810810811,0.0810810810811,0.104972375691,0.0582010582011
1,0.26582278481,0.369863013699,0.369863013699,0.0928961748634,0.104972375691,0.156069364162,0.063829787234,0.0810810810811,0.0928961748634
2,0.351351351351,0.324503311258,0.273885350318,0.129943502825,0.0989010989011,0.0869565217391,0.0989010989011,0.0526315789474,0.063829787234
3,0.290322580645,0.388888888889,0.388888888889,0.111111111111,0.0928961748634,0.111111111111,0.0810810810811,0.0752688172043,0.0752688172043
4,0.333333333333,0.307189542484,0.315789473684,0.0989010989011,0.0869565217391,0.0928961748634,0.0526315789474,0.0695187165775,0.0752688172043
5,0.333333333333,0.333333333333,0.388888888889,0.0928961748634,0.0928961748634,0.123595505618,0.0471204188482,0.0582010582011,0.0695187165775
6,0.333333333333,0.360544217687,0.298701298701,0.111111111111,0.123595505618,0.0989010989011,0.0582010582011,0.0695187165775,0.063829787234
7,0.298701298701,0.388888888889,0.282051282051,0.0810810810811,0.149425287356,0.104972375691,0.0752688172043,0.0695187165775,0.0752688172043
8,0.351351351351,0.307189542484,0.360544217687,0.129943502825,0.0989010989011,0.123595505618,0.117318435754,0.0695187165775,0.0810810810811
9,0.333333333333,0.324503311258,0.449275362319,0.111111111111,0.123595505618,0.111111111111,0.0582010582011,0.063829787234,0.0928961748634
10,0.388888888889,0.379310344828,0.351351351351,0.136363636364,0.117318435754,0.104972375691,0.0695187165775,0.0526315789474,0.063829787234
11,0.342281879195,0.428571428571,0.351351351351,0.0989010989011,0.123595505618,0.104972375691,0.104972375691,0.0869565217391,0.0810810810811
12,0.333333333333,0.315789473684,0.324503311258,0.0810810810811,0.0752688172043,0.123595505618,0.0526315789474,0.0582010582011,0.0752688172043
13,0.315789473684,0.333333333333,0.333333333333,0.117318435754,0.123595505618,0.0989010989011,0.0928961748634,0.104972375691,0.0695187165775
14,0.351351351351,0.333333333333,0.398601398601,0.0752688172043,0.0928961748634,0.111111111111,0.063829787234,0.0695187165775,0.0752688172043
15,0.273885350318,0.360544217687,0.408450704225,0.063829787234,0.0869565217391,0.0989010989011,0.0582010582011,0.0695187165775,0.0869565217391
16,0.342281879195,0.342281879195,0.298701298701,0.123595505618,0.104972375691,0.0869565217391,0.104972375691,0.0526315789474,0.0582010582011
17,0.315789473684,0.351351351351,0.351351351351,0.0582010582011,0.0695187165775,0.0989010989011,0.0928961748634,0.063829787234,0.0928961748634
18,0.379310344828,0.342281879195,0.379310344828,0.0989010989011,0.0810810810811,0.063829787234,0.0582010582011,0.0752688172043,0.0416666666667
19,0.315789473684,0.307189542484,0.388888888889,0.0928961748634,0.129943502825,0.142857142857,0.0582010582011,0.0810810810811,0.0695187165775
20,0.290322580645,0.307189542484,0.351351351351,0.063829787234,0.063829787234,0.0989010989011,0.0526315789474,0.0204081632653,0.063829787234
21,0.379310344828,0.379310344828,0.369863013699,0.117318435754,0.104972375691,0.129943502825,0.0582010582011,0.0695187165775,0.117318435754
22,0.379310344828,0.369863013699,0.369863013699,0.111111111111,0.0810810810811,0.142857142857,0.0869565217391,0.0582010582011,0.0695187165775
23,0.351351351351,0.351351351351,0.379310344828,0.104972375691,0.0928961748634,0.104972375691,0.063829787234,0.0752688172043,0.0526315789474
24,0.379310344828,0.379310344828,0.342281879195,0.0810810810811,0.111111111111,0.149425287356,0.0810810810811,0.123595505618,0.104972375691
25,0.298701298701,0.342281879195,0.388888888889,0.0928961748634,0.0989010989011,0.0928961748634,0.0582010582011,0.063829787234,0.0869565217391
26,0.290322580645,0.388888888889,0.315789473684,0.0752688172043,0.123595505618,0.0928961748634,0.0810810810811,0.0928961748634,0.0752688172043
27,0.360544217687,0.360544217687,0.315789473684,0.0695187165775,0.0928961748634,0.104972375691,0.0526315789474,0.0752688172043,0.0752688172043
28,0.360544217687,0.333333333333,0.369863013699,0.117318435754,0.0928961748634,0.129943502825,0.0471204188482,0.0362694300518,0.0582010582011
29,0.273885350318,0.379310344828,0.333333333333,0.0869565217391,0.129943502825,0.149425287356,0.0695187165775,0.0752688172043,0.0582010582011
30,0.360544217687,0.333333333333,0.369863013699,0.0928961748634,0.0582010582011,0.104972375691,0.0869565217391,0.0695187165775,0.0989010989011
31,0.273885350318,0.342281879195,0.298701298701,0.123595505618,0.0928961748634,0.0752688172043,0.0752688172043,0.0582010582011,0.0695187165775
32,0.342281879195,0.351351351351,0.398601398601,0.063829787234,0.142857142857,0.123595505618,0.0869565217391,0.0752688172043,0.063829787234
33,0.242236024845,0.342281879195,0.351351351351,0.0989010989011,0.0989010989011,0.0928961748634,0.0471204188482,0.063829787234,0.0989010989011
34,0.369863013699,0.360544217687,0.333333333333,0.111111111111,0.0989010989011,0.111111111111,0.0989010989011,0.0582010582011,0.0695187165775
35,0.360544217687,0.379310344828,0.398601398601,0.0989010989011,0.0869565217391,0.123595505618,0.0582010582011,0.0989010989011,0.0989010989011
36,0.369863013699,0.388888888889,0.315789473684,0.063829787234,0.117318435754,0.0752688172043,0.063829787234,0.104972375691,0.0471204188482
37,0.298701298701,0.379310344828,0.369863013699,0.0810810810811,0.0928961748634,0.0810810810811,0.0989010989011,0.0471204188482,0.063829787234
38,0.342281879195,0.398601398601,0.333333333333,0.0989010989011,0.0989010989011,0.0928961748634,0.0582010582011,0.0362694300518,0.0810810810811
39,0.398601398601,0.324503311258,0.298701298701,0.104972375691,0.117318435754,0.0989010989011,0.063829787234,0.0752688172043,0.0582010582011
40,0.282051282051,0.360544217687,0.379310344828,0.104972375691,0.0695187165775,0.104972375691,0.0695187165775,0.0752688172043,0.063829787234
41,0.290322580645,0.351351351351,0.351351351351,0.063829787234,0.123595505618,0.0928961748634,0.0526315789474,0.0810810810811,0.0989010989011
42,0.342281879195,0.408450704225,0.379310344828,0.0869565217391,0.129943502825,0.142857142857,0.0869565217391,0.063829787234,0.0810810810811
43,0.324503311258,0.290322580645,0.324503311258,0.0695187165775,0.0869565217391,0.129943502825,0.063829787234,0.0810810810811,0.0695187165775
44,0.342281879195,0.351351351351,0.398601398601,0.111111111111,0.123595505618,0.0810810810811,0.0810810810811,0.111111111111,0.0752688172043
45,0.360544217687,0.315789473684,0.360544217687,0.0752688172043,0.0989010989011,0.0752688172043,0.0582010582011,0.063829787234,0.0695187165775
46,0.360544217687,0.388888888889,0.333333333333,0.063829787234,0.117318435754,0.0989010989011,0.104972375691,0.0989010989011,0.0752688172043
47,0.369863013699,0.351351351351,0.360544217687,0.0695187165775,0.0989010989011,0.123595505618,0.0752688172043,0.0471204188482,0.111111111111
48,0.360544217687,0.342281879195,0.351351351351,0.0869565217391,0.0869565217391,0.117318435754,0.0928961748634,0.063829787234,0.0752688172043
49,0.282051282051,0.369863013699,0.298701298701,0.0989010989011,0.117318435754,0.0869565217391,0.0810810810811,0.0752688172043,0.0582010582011
