,random_100,business_languagearts_100,languagearts_business_100,random_200,business_languagearts_200,languagearts_business_200,random_300,business_languagearts_300,languagearts_business_300
0,0.503759398496,0.379310344828,0.459854014599,0.556420233463,0.476014760148,0.550387596899,0.574803149606,0.5,0.511335012594
1,0.515151515152,0.408450704225,0.459854014599,0.532567049808,0.538461538462,0.509433962264,0.587301587302,0.542416452442,0.518987341772
2,0.492537313433,0.369863013699,0.408450704225,0.581027667984,0.476014760148,0.503759398496,0.595744680851,0.485148514851,0.518987341772
3,0.438848920863,0.418439716312,0.418439716312,0.574803149606,0.492537313433,0.476014760148,0.5625,0.507537688442,0.53452685422
4,0.492537313433,0.360544217687,0.408450704225,0.550387596899,0.465201465201,0.503759398496,0.608579088472,0.518987341772,0.5
5,0.503759398496,0.360544217687,0.408450704225,0.593625498008,0.515151515152,0.481481481481,0.626016260163,0.526717557252,0.5
6,0.492537313433,0.418439716312,0.438848920863,0.56862745098,0.538461538462,0.492537313433,0.587301587302,0.496259351621,0.466992665037
7,0.459854014599,0.342281879195,0.459854014599,0.593625498008,0.503759398496,0.515151515152,0.595744680851,0.492537313433,0.526717557252
8,0.470588235294,0.398601398601,0.428571428571,0.5625,0.459854014599,0.470588235294,0.566579634465,0.492537313433,0.459854014599
9,0.438848920863,0.360544217687,0.379310344828,0.574803149606,0.486988847584,0.520912547529,0.595744680851,0.515151515152,0.538461538462
10,0.470588235294,0.360544217687,0.470588235294,0.56862745098,0.481481481481,0.526717557252,0.566579634465,0.470588235294,0.542416452442
11,0.526717557252,0.379310344828,0.388888888889,0.593625498008,0.476014760148,0.520912547529,0.583113456464,0.481481481481,0.542416452442
12,0.470588235294,0.369863013699,0.369863013699,0.550387596899,0.492537313433,0.492537313433,0.5625,0.496259351621,0.507537688442
13,0.492537313433,0.388888888889,0.369863013699,0.515151515152,0.470588235294,0.492537313433,0.6,0.477832512315,0.507537688442
14,0.503759398496,0.369863013699,0.438848920863,0.5625,0.544401544402,0.520912547529,0.578947368421,0.542416452442,0.518987341772
15,0.492537313433,0.360544217687,0.428571428571,0.5625,0.503759398496,0.544401544402,0.574803149606,0.511335012594,0.522842639594
16,0.526717557252,0.438848920863,0.398601398601,0.581027667984,0.498127340824,0.544401544402,0.566579634465,0.511335012594,0.526717557252
17,0.470588235294,0.408450704225,0.388888888889,0.56862745098,0.509433962264,0.498127340824,0.595744680851,0.522842639594,0.503759398496
18,0.492537313433,0.379310344828,0.408450704225,0.532567049808,0.498127340824,0.486988847584,0.617250673854,0.515151515152,0.477832512315
19,0.418439716312,0.388888888889,0.418439716312,0.6,0.486988847584,0.526717557252,0.558441558442,0.507537688442,0.526717557252
20,0.538461538462,0.428571428571,0.449275362319,0.538461538462,0.550387596899,0.503759398496,0.574803149606,0.5,0.518987341772
21,0.459854014599,0.398601398601,0.428571428571,0.593625498008,0.459854014599,0.544401544402,0.608579088472,0.5,0.538461538462
22,0.5625,0.388888888889,0.438848920863,0.581027667984,0.492537313433,0.503759398496,0.595744680851,0.507537688442,0.526717557252
23,0.438848920863,0.438848920863,0.418439716312,0.556420233463,0.503759398496,0.520912547529,0.570680628272,0.507537688442,0.550387596899
24,0.503759398496,0.369863013699,0.408450704225,0.626016260163,0.503759398496,0.538461538462,0.59151193634,0.507537688442,0.522842639594
25,0.503759398496,0.408450704225,0.428571428571,0.515151515152,0.509433962264,0.544401544402,0.554404145078,0.5,0.503759398496
26,0.449275362319,0.379310344828,0.398601398601,0.550387596899,0.481481481481,0.509433962264,0.587301587302,0.515151515152,0.507537688442
27,0.449275362319,0.379310344828,0.398601398601,0.587301587302,0.486988847584,0.509433962264,0.570680628272,0.511335012594,0.503759398496
28,0.515151515152,0.388888888889,0.388888888889,0.544401544402,0.476014760148,0.476014760148,0.587301587302,0.481481481481,0.515151515152
29,0.428571428571,0.398601398601,0.408450704225,0.5625,0.503759398496,0.476014760148,0.595744680851,0.522842639594,0.53452685422
30,0.526717557252,0.369863013699,0.438848920863,0.56862745098,0.465201465201,0.515151515152,0.59151193634,0.488833746898,0.518987341772
31,0.526717557252,0.388888888889,0.369863013699,0.574803149606,0.544401544402,0.470588235294,0.558441558442,0.542416452442,0.477832512315
32,0.574803149606,0.360544217687,0.428571428571,0.593625498008,0.465201465201,0.503759398496,0.6,0.496259351621,0.496259351621
33,0.449275362319,0.388888888889,0.351351351351,0.532567049808,0.481481481481,0.509433962264,0.608579088472,0.518987341772,0.507537688442
34,0.492537313433,0.388888888889,0.428571428571,0.5625,0.492537313433,0.526717557252,0.595744680851,0.503759398496,0.530612244898
35,0.503759398496,0.369863013699,0.408450704225,0.593625498008,0.520912547529,0.520912547529,0.604278074866,0.488833746898,0.542416452442
36,0.481481481481,0.342281879195,0.470588235294,0.587301587302,0.476014760148,0.581027667984,0.59151193634,0.477832512315,0.538461538462
