,random_100,socialstudies_languagearts_100,languagearts_socialstudies_100,random_200,socialstudies_languagearts_200,languagearts_socialstudies_200,random_300,socialstudies_languagearts_300,languagearts_socialstudies_300
0,0.212121212121,0.242236024845,0.234567901235,0.269841269841,0.298701298701,0.282051282051,0.336302895323,0.295896328294,0.307189542484
1,0.212121212121,0.212121212121,0.212121212121,0.269841269841,0.25,0.230769230769,0.295896328294,0.26582278481,0.255230125523
2,0.219512195122,0.282051282051,0.197604790419,0.253918495298,0.307189542484,0.269841269841,0.284796573876,0.354401805869,0.263157894737
3,0.169590643275,0.204819277108,0.183431952663,0.176470588235,0.230769230769,0.238390092879,0.242236024845,0.25260960334,0.25786163522
4,0.162790697674,0.242236024845,0.219512195122,0.194029850746,0.273885350318,0.298701298701,0.247401247401,0.333333333333,0.310043668122
5,0.149425287356,0.117318435754,0.242236024845,0.234567901235,0.186943620178,0.282051282051,0.282051282051,0.212121212121,0.315789473684
6,0.234567901235,0.197604790419,0.204819277108,0.333333333333,0.238390092879,0.261829652997,0.321585903084,0.25,0.263157894737
7,0.176470588235,0.219512195122,0.234567901235,0.234567901235,0.26582278481,0.25786163522,0.271186440678,0.327433628319,0.293103448276
8,0.142857142857,0.290322580645,0.183431952663,0.176470588235,0.320132013201,0.223241590214,0.229508196721,0.351351351351,0.237113402062
9,0.204819277108,0.298701298701,0.212121212121,0.246105919003,0.298701298701,0.230769230769,0.301518438178,0.348314606742,0.25786163522
10,0.183431952663,0.176470588235,0.183431952663,0.238390092879,0.253918495298,0.238390092879,0.276595744681,0.290322580645,0.293103448276
11,0.234567901235,0.226993865031,0.226993865031,0.298701298701,0.25,0.282051282051,0.315789473684,0.304347826087,0.295896328294
12,0.176470588235,0.234567901235,0.197604790419,0.212121212121,0.261829652997,0.253918495298,0.25786163522,0.321585903084,0.284796573876
13,0.212121212121,0.26582278481,0.242236024845,0.234567901235,0.294498381877,0.290322580645,0.279317697228,0.324503311258,0.293103448276
14,0.176470588235,0.25,0.226993865031,0.246105919003,0.269841269841,0.246105919003,0.26582278481,0.287553648069,0.276595744681
15,0.204819277108,0.156069364162,0.242236024845,0.238390092879,0.215805471125,0.25,0.276595744681,0.237113402062,0.282051282051
16,0.156069364162,0.273885350318,0.176470588235,0.194029850746,0.315789473684,0.197604790419,0.25,0.360544217687,0.217038539554
17,0.234567901235,0.204819277108,0.197604790419,0.294498381877,0.26582278481,0.230769230769,0.327433628319,0.321585903084,0.25
18,0.204819277108,0.315789473684,0.226993865031,0.234567901235,0.298701298701,0.269841269841,0.268498942918,0.310043668122,0.295896328294
19,0.176470588235,0.212121212121,0.162790697674,0.17994100295,0.282051282051,0.277955271565,0.232032854209,0.312910284464,0.295896328294
20,0.176470588235,0.212121212121,0.183431952663,0.234567901235,0.253918495298,0.269841269841,0.255230125523,0.273885350318,0.298701298701
21,0.234567901235,0.190476190476,0.169590643275,0.226993865031,0.201201201201,0.246105919003,0.273885350318,0.237113402062,0.25786163522
22,0.226993865031,0.197604790419,0.190476190476,0.234567901235,0.273885350318,0.234567901235,0.287553648069,0.295896328294,0.287553648069
23,0.169590643275,0.26582278481,0.204819277108,0.194029850746,0.302931596091,0.25786163522,0.22199592668,0.327433628319,0.301518438178
24,0.226993865031,0.226993865031,0.149425287356,0.282051282051,0.238390092879,0.223241590214,0.307189542484,0.273885350318,0.25
25,0.162790697674,0.183431952663,0.212121212121,0.25,0.223241590214,0.273885350318,0.298701298701,0.263157894737,0.330376940133
26,0.183431952663,0.226993865031,0.226993865031,0.215805471125,0.25786163522,0.223241590214,0.276595744681,0.298701298701,0.263157894737
27,0.169590643275,0.197604790419,0.26582278481,0.169590643275,0.253918495298,0.269841269841,0.209677419355,0.268498942918,0.287553648069
