,random_100,industrialarts_socialstudies_100,socialstudies_industrialarts_100,random_200,industrialarts_socialstudies_200,socialstudies_industrialarts_200,random_300,industrialarts_socialstudies_300,socialstudies_industrialarts_300
62,0.459854014599,0.459854014599,0.459854014599,0.481481481481,0.532567049808,0.476014760148,0.481481481481,0.546391752577,0.463414634146
63,0.449275362319,0.550387596899,0.492537313433,0.4440433213,0.538461538462,0.515151515152,0.477832512315,0.511335012594,0.522842639594
64,0.492537313433,0.459854014599,0.408450704225,0.532567049808,0.515151515152,0.544401544402,0.503759398496,0.503759398496,0.507537688442
65,0.503759398496,0.438848920863,0.459854014599,0.5625,0.454545454545,0.515151515152,0.518987341772,0.459854014599,0.507537688442
66,0.428571428571,0.492537313433,0.449275362319,0.492537313433,0.544401544402,0.486988847584,0.503759398496,0.526717557252,0.526717557252
67,0.503759398496,0.459854014599,0.492537313433,0.486988847584,0.532567049808,0.515151515152,0.515151515152,0.492537313433,0.485148514851
68,0.449275362319,0.438848920863,0.481481481481,0.532567049808,0.492537313433,0.509433962264,0.5,0.511335012594,0.485148514851
69,0.459854014599,0.492537313433,0.428571428571,0.492537313433,0.492537313433,0.492537313433,0.492537313433,0.515151515152,0.488833746898
70,0.449275362319,0.351351351351,0.459854014599,0.465201465201,0.498127340824,0.526717557252,0.492537313433,0.5,0.53452685422
71,0.449275362319,0.408450704225,0.438848920863,0.520912547529,0.492537313433,0.526717557252,0.503759398496,0.477832512315,0.538461538462
72,0.470588235294,0.449275362319,0.481481481481,0.481481481481,0.526717557252,0.538461538462,0.492537313433,0.503759398496,0.511335012594
73,0.481481481481,0.481481481481,0.481481481481,0.509433962264,0.476014760148,0.503759398496,0.530612244898,0.496259351621,0.542416452442
74,0.459854014599,0.492537313433,0.492537313433,0.498127340824,0.509433962264,0.538461538462,0.485148514851,0.546391752577,0.53452685422
75,0.526717557252,0.428571428571,0.503759398496,0.476014760148,0.544401544402,0.556420233463,0.474201474201,0.496259351621,0.507537688442
76,0.408450704225,0.470588235294,0.470588235294,0.481481481481,0.526717557252,0.515151515152,0.507537688442,0.485148514851,0.511335012594
77,0.459854014599,0.438848920863,0.492537313433,0.526717557252,0.538461538462,0.520912547529,0.550387596899,0.522842639594,0.511335012594
78,0.492537313433,0.470588235294,0.492537313433,0.492537313433,0.492537313433,0.520912547529,0.503759398496,0.5,0.5
79,0.526717557252,0.526717557252,0.459854014599,0.538461538462,0.581027667984,0.515151515152,0.526717557252,0.53452685422,0.492537313433
80,0.526717557252,0.428571428571,0.550387596899,0.532567049808,0.520912547529,0.5625,0.496259351621,0.511335012594,0.522842639594
81,0.438848920863,0.438848920863,0.470588235294,0.532567049808,0.509433962264,0.459854014599,0.530612244898,0.481481481481,0.477832512315
82,0.492537313433,0.449275362319,0.388888888889,0.492537313433,0.550387596899,0.492537313433,0.515151515152,0.511335012594,0.477832512315
83,0.470588235294,0.503759398496,0.459854014599,0.520912547529,0.498127340824,0.556420233463,0.530612244898,0.485148514851,0.515151515152
84,0.470588235294,0.438848920863,0.481481481481,0.520912547529,0.498127340824,0.503759398496,0.507537688442,0.503759398496,0.526717557252
85,0.526717557252,0.449275362319,0.492537313433,0.476014760148,0.498127340824,0.515151515152,0.463414634146,0.477832512315,0.538461538462
86,0.418439716312,0.470588235294,0.459854014599,0.481481481481,0.538461538462,0.532567049808,0.538461538462,0.496259351621,0.518987341772
87,0.481481481481,0.418439716312,0.470588235294,0.574803149606,0.486988847584,0.509433962264,0.550387596899,0.5,0.485148514851
88,0.438848920863,0.459854014599,0.398601398601,0.481481481481,0.481481481481,0.515151515152,0.5,0.511335012594,0.503759398496
89,0.470588235294,0.428571428571,0.515151515152,0.538461538462,0.481481481481,0.538461538462,0.542416452442,0.477832512315,0.515151515152
90,0.459854014599,0.470588235294,0.408450704225,0.532567049808,0.544401544402,0.498127340824,0.546391752577,0.5,0.503759398496
91,0.438848920863,0.408450704225,0.481481481481,0.492537313433,0.515151515152,0.509433962264,0.503759398496,0.488833746898,0.5
92,0.526717557252,0.515151515152,0.449275362319,0.538461538462,0.56862745098,0.509433962264,0.53452685422,0.518987341772,0.485148514851
93,0.503759398496,0.449275362319,0.459854014599,0.503759398496,0.498127340824,0.503759398496,0.515151515152,0.488833746898,0.507537688442
94,0.438848920863,0.418439716312,0.449275362319,0.492537313433,0.498127340824,0.492537313433,0.507537688442,0.488833746898,0.5
95,0.515151515152,0.470588235294,0.526717557252,0.449275362319,0.481481481481,0.509433962264,0.515151515152,0.511335012594,0.492537313433
96,0.449275362319,0.449275362319,0.459854014599,0.520912547529,0.509433962264,0.470588235294,0.522842639594,0.53452685422,0.477832512315
97,0.449275362319,0.418439716312,0.449275362319,0.520912547529,0.538461538462,0.526717557252,0.507537688442,0.526717557252,0.507537688442
98,0.481481481481,0.459854014599,0.470588235294,0.544401544402,0.503759398496,0.481481481481,0.503759398496,0.470588235294,0.511335012594
99,0.449275362319,0.492537313433,0.438848920863,0.509433962264,0.526717557252,0.454545454545,0.518987341772,0.522842639594,0.466992665037
