,random_100,health_business_100,business_health_100,random_200,health_business_200,business_health_200,random_300,health_business_300,business_health_300
0,0.351351351351,0.169590643275,0.298701298701,0.117318435754,0.0471204188482,0.0810810810811,0.0869565217391,0.0416666666667,0.063829787234
1,0.26582278481,0.123595505618,0.226993865031,0.0752688172043,0.0416666666667,0.0582010582011,0.0471204188482,0.0204081632653,0.0416666666667
2,0.351351351351,0.176470588235,0.26582278481,0.111111111111,0.0526315789474,0.123595505618,0.0471204188482,0.0204081632653,0.0526315789474
3,0.290322580645,0.169590643275,0.290322580645,0.117318435754,0.0362694300518,0.0989010989011,0.0989010989011,0.0152284263959,0.0471204188482
4,0.428571428571,0.176470588235,0.25,0.136363636364,0.0526315789474,0.0526315789474,0.0989010989011,0.0416666666667,0.063829787234
5,0.307189542484,0.156069364162,0.25786163522,0.0869565217391,0.0362694300518,0.0471204188482,0.063829787234,0.0416666666667,0.0471204188482
6,0.418439716312,0.142857142857,0.234567901235,0.111111111111,0.0309278350515,0.0752688172043,0.0928961748634,0.0152284263959,0.0695187165775
7,0.351351351351,0.156069364162,0.242236024845,0.0810810810811,0.0526315789474,0.0810810810811,0.0582010582011,0.0526315789474,0.063829787234
8,0.298701298701,0.156069364162,0.273885350318,0.0869565217391,0.0204081632653,0.0928961748634,0.0471204188482,0.025641025641,0.0471204188482
9,0.388888888889,0.156069364162,0.242236024845,0.0989010989011,0.0526315789474,0.0695187165775,0.0752688172043,0.0204081632653,0.0362694300518
10,0.298701298701,0.142857142857,0.26582278481,0.0810810810811,0.0362694300518,0.0695187165775,0.117318435754,0.025641025641,0.0810810810811
11,0.307189542484,0.123595505618,0.25,0.0810810810811,0.0309278350515,0.0928961748634,0.0582010582011,0.0204081632653,0.0752688172043
12,0.360544217687,0.149425287356,0.298701298701,0.129943502825,0.025641025641,0.117318435754,0.0695187165775,0.025641025641,0.0526315789474
13,0.324503311258,0.156069364162,0.242236024845,0.111111111111,0.010101010101,0.0869565217391,0.0752688172043,0.0152284263959,0.0752688172043
14,0.418439716312,0.190476190476,0.290322580645,0.104972375691,0.0362694300518,0.0869565217391,0.0810810810811,0.0362694300518,0.0416666666667
15,0.379310344828,0.204819277108,0.298701298701,0.117318435754,0.0928961748634,0.129943502825,0.0810810810811,0.0362694300518,0.0869565217391
16,0.351351351351,0.149425287356,0.282051282051,0.0989010989011,0.0309278350515,0.0752688172043,0.063829787234,0.0471204188482,0.0309278350515
17,0.360544217687,0.123595505618,0.242236024845,0.0869565217391,0.0582010582011,0.063829787234,0.0752688172043,0.0204081632653,0.0471204188482
18,0.388888888889,0.204819277108,0.298701298701,0.123595505618,0.0526315789474,0.0810810810811,0.0695187165775,0.025641025641,0.0526315789474
19,0.333333333333,0.156069364162,0.226993865031,0.117318435754,0.0471204188482,0.104972375691,0.0928961748634,0.063829787234,0.0810810810811
20,0.369863013699,0.176470588235,0.290322580645,0.0928961748634,0.0582010582011,0.0928961748634,0.0695187165775,0.0152284263959,0.0695187165775
21,0.333333333333,0.176470588235,0.26582278481,0.0869565217391,0.0362694300518,0.0869565217391,0.0869565217391,0.0526315789474,0.0416666666667
22,0.379310344828,0.183431952663,0.333333333333,0.149425287356,0.0416666666667,0.0752688172043,0.0752688172043,0.0471204188482,0.0582010582011
23,0.351351351351,0.169590643275,0.290322580645,0.0928961748634,0.0416666666667,0.0695187165775,0.063829787234,0.0416666666667,0.0471204188482
24,0.351351351351,0.117318435754,0.242236024845,0.104972375691,0.0362694300518,0.063829787234,0.0582010582011,0.0362694300518,0.0526315789474
25,0.438848920863,0.162790697674,0.324503311258,0.0989010989011,0.0582010582011,0.104972375691,0.0869565217391,0.0752688172043,0.0582010582011
26,0.333333333333,0.183431952663,0.290322580645,0.111111111111,0.0309278350515,0.0810810810811,0.0582010582011,0.010101010101,0.063829787234
27,0.418439716312,0.169590643275,0.242236024845,0.0989010989011,0.0416666666667,0.0928961748634,0.063829787234,0.010101010101,0.0582010582011
28,0.398601398601,0.162790697674,0.282051282051,0.117318435754,0.0526315789474,0.0989010989011,0.0869565217391,0.0526315789474,0.0582010582011
29,0.351351351351,0.176470588235,0.212121212121,0.117318435754,0.0362694300518,0.0810810810811,0.0752688172043,0.025641025641,0.0526315789474
30,0.307189542484,0.129943502825,0.25,0.0928961748634,0.025641025641,0.0526315789474,0.0810810810811,0.0362694300518,0.0416666666667
31,0.324503311258,0.190476190476,0.324503311258,0.104972375691,0.0471204188482,0.0928961748634,0.0869565217391,0.025641025641,0.063829787234
32,0.360544217687,0.212121212121,0.25786163522,0.149425287356,0.0362694300518,0.0362694300518,0.0928961748634,0.0362694300518,0.0526315789474
33,0.315789473684,0.162790697674,0.290322580645,0.0869565217391,0.0416666666667,0.111111111111,0.0471204188482,0.0204081632653,0.0582010582011
34,0.379310344828,0.136363636364,0.333333333333,0.111111111111,0.0204081632653,0.111111111111,0.0752688172043,0.010101010101,0.0416666666667
35,0.324503311258,0.129943502825,0.25,0.104972375691,0.0582010582011,0.0928961748634,0.0526315789474,0.0362694300518,0.063829787234
36,0.26582278481,0.117318435754,0.219512195122,0.0526315789474,0.0309278350515,0.0928961748634,0.0695187165775,0.025641025641,0.0416666666667
37,0.360544217687,0.149425287356,0.273885350318,0.111111111111,0.0526315789474,0.0928961748634,0.104972375691,0.025641025641,0.063829787234
38,0.369863013699,0.176470588235,0.282051282051,0.117318435754,0.0416666666667,0.0869565217391,0.0869565217391,0.0471204188482,0.0471204188482
39,0.351351351351,0.104972375691,0.26582278481,0.0869565217391,0.0362694300518,0.0752688172043,0.0695187165775,0.025641025641,0.0582010582011
