,random_100,business_languagearts_100,languagearts_business_100,random_200,business_languagearts_200,languagearts_business_200,random_300,business_languagearts_300,languagearts_business_300
0,0.418439716312,0.652892561983,0.587301587302,0.520912547529,0.581027667984,0.606425702811,0.503759398496,0.608579088472,0.587301587302
1,0.449275362319,0.6,0.550387596899,0.526717557252,0.587301587302,0.5625,0.488833746898,0.595744680851,0.583113456464
2,0.449275362319,0.587301587302,0.6,0.498127340824,0.612903225806,0.581027667984,0.507537688442,0.621621621622,0.546391752577
3,0.459854014599,0.5625,0.550387596899,0.526717557252,0.550387596899,0.587301587302,0.488833746898,0.612903225806,0.5625
4,0.428571428571,0.587301587302,0.587301587302,0.492537313433,0.626016260163,0.574803149606,0.463414634146,0.630434782609,0.546391752577
5,0.438848920863,0.587301587302,0.550387596899,0.503759398496,0.632653061224,0.56862745098,0.481481481481,0.626016260163,0.566579634465
6,0.492537313433,0.6,0.6,0.503759398496,0.606425702811,0.574803149606,0.488833746898,0.617250673854,0.5625
7,0.492537313433,0.5625,0.526717557252,0.526717557252,0.56862745098,0.56862745098,0.511335012594,0.617250673854,0.570680628272
8,0.438848920863,0.639344262295,0.574803149606,0.498127340824,0.619433198381,0.581027667984,0.503759398496,0.608579088472,0.546391752577
9,0.408450704225,0.626016260163,0.6,0.509433962264,0.626016260163,0.606425702811,0.503759398496,0.6,0.583113456464
10,0.388888888889,0.626016260163,0.574803149606,0.486988847584,0.5625,0.56862745098,0.474201474201,0.612903225806,0.5625
11,0.398601398601,0.574803149606,0.526717557252,0.520912547529,0.5625,0.606425702811,0.492537313433,0.583113456464,0.574803149606
12,0.428571428571,0.666666666667,0.459854014599,0.538461538462,0.632653061224,0.544401544402,0.503759398496,0.6,0.550387596899
13,0.459854014599,0.639344262295,0.612903225806,0.498127340824,0.639344262295,0.56862745098,0.474201474201,0.608579088472,0.526717557252
14,0.459854014599,0.6,0.526717557252,0.503759398496,0.593625498008,0.5625,0.507537688442,0.608579088472,0.550387596899
15,0.438848920863,0.5625,0.574803149606,0.481481481481,0.544401544402,0.574803149606,0.5,0.595744680851,0.546391752577
16,0.398601398601,0.652892561983,0.626016260163,0.481481481481,0.606425702811,0.581027667984,0.5,0.612903225806,0.59151193634
17,0.418439716312,0.626016260163,0.550387596899,0.509433962264,0.593625498008,0.587301587302,0.503759398496,0.634877384196,0.5625
18,0.388888888889,0.666666666667,0.574803149606,0.515151515152,0.659751037344,0.581027667984,0.515151515152,0.639344262295,0.5625
19,0.459854014599,0.652892561983,0.587301587302,0.476014760148,0.587301587302,0.593625498008,0.481481481481,0.626016260163,0.5625
20,0.418439716312,0.652892561983,0.574803149606,0.503759398496,0.574803149606,0.587301587302,0.492537313433,0.639344262295,0.570680628272
21,0.379310344828,0.626016260163,0.5625,0.515151515152,0.606425702811,0.574803149606,0.481481481481,0.608579088472,0.59151193634
22,0.408450704225,0.652892561983,0.6,0.476014760148,0.606425702811,0.6,0.477832512315,0.608579088472,0.578947368421
23,0.379310344828,0.652892561983,0.526717557252,0.465201465201,0.639344262295,0.574803149606,0.470588235294,0.617250673854,0.554404145078
24,0.408450704225,0.639344262295,0.550387596899,0.465201465201,0.612903225806,0.5625,0.477832512315,0.566579634465,0.5625
25,0.408450704225,0.574803149606,0.526717557252,0.515151515152,0.587301587302,0.544401544402,0.503759398496,0.608579088472,0.566579634465
26,0.481481481481,0.574803149606,0.574803149606,0.538461538462,0.612903225806,0.612903225806,0.470588235294,0.639344262295,0.574803149606
27,0.438848920863,0.574803149606,0.5625,0.544401544402,0.6,0.550387596899,0.526717557252,0.612903225806,0.5625
28,0.398601398601,0.587301587302,0.587301587302,0.503759398496,0.626016260163,0.606425702811,0.503759398496,0.608579088472,0.546391752577
29,0.428571428571,0.5625,0.574803149606,0.544401544402,0.619433198381,0.619433198381,0.503759398496,0.639344262295,0.538461538462
30,0.438848920863,0.639344262295,0.526717557252,0.520912547529,0.593625498008,0.556420233463,0.492537313433,0.621621621622,0.526717557252
31,0.428571428571,0.626016260163,0.550387596899,0.509433962264,0.593625498008,0.538461538462,0.503759398496,0.59151193634,0.546391752577
32,0.459854014599,0.526717557252,0.503759398496,0.538461538462,0.626016260163,0.581027667984,0.515151515152,0.621621621622,0.522842639594
33,0.428571428571,0.612903225806,0.526717557252,0.532567049808,0.606425702811,0.515151515152,0.503759398496,0.634877384196,0.511335012594
34,0.398601398601,0.587301587302,0.550387596899,0.532567049808,0.587301587302,0.5625,0.507537688442,0.634877384196,0.546391752577
35,0.449275362319,0.6,0.5625,0.532567049808,0.632653061224,0.581027667984,0.515151515152,0.639344262295,0.530612244898
36,0.388888888889,0.639344262295,0.5625,0.550387596899,0.612903225806,0.581027667984,0.507537688442,0.604278074866,0.566579634465
37,0.418439716312,0.5625,0.5625,0.520912547529,0.587301587302,0.574803149606,0.503759398496,0.626016260163,0.542416452442
38,0.408450704225,0.652892561983,0.550387596899,0.498127340824,0.612903225806,0.5625,0.503759398496,0.6,0.554404145078
39,0.351351351351,0.6,0.574803149606,0.498127340824,0.574803149606,0.56862745098,0.456310679612,0.566579634465,0.546391752577
40,0.398601398601,0.612903225806,0.5625,0.509433962264,0.5625,0.593625498008,0.515151515152,0.595744680851,0.574803149606
41,0.418439716312,0.526717557252,0.515151515152,0.492537313433,0.581027667984,0.574803149606,0.452784503632,0.608579088472,0.546391752577
42,0.470588235294,0.538461538462,0.526717557252,0.515151515152,0.587301587302,0.544401544402,0.526717557252,0.587301587302,0.542416452442
43,0.418439716312,0.6,0.612903225806,0.538461538462,0.581027667984,0.593625498008,0.503759398496,0.608579088472,0.587301587302
44,0.459854014599,0.574803149606,0.587301587302,0.503759398496,0.593625498008,0.587301587302,0.485148514851,0.604278074866,0.538461538462
45,0.408450704225,0.626016260163,0.5625,0.492537313433,0.593625498008,0.556420233463,0.496259351621,0.621621621622,0.550387596899
46,0.388888888889,0.587301587302,0.574803149606,0.503759398496,0.6,0.556420233463,0.507537688442,0.621621621622,0.587301587302
47,0.459854014599,0.626016260163,0.587301587302,0.509433962264,0.659751037344,0.587301587302,0.5,0.604278074866,0.546391752577
48,0.418439716312,0.612903225806,0.6,0.532567049808,0.619433198381,0.581027667984,0.496259351621,0.604278074866,0.566579634465
49,0.449275362319,0.5625,0.6,0.515151515152,0.587301587302,0.574803149606,0.470588235294,0.6,0.574803149606
