,random_100,socialstudies_languagearts_100,languagearts_socialstudies_100,random_200,socialstudies_languagearts_200,languagearts_socialstudies_200,random_300,socialstudies_languagearts_300,languagearts_socialstudies_300
0,0.197604790419,0.26582278481,0.242236024845,0.226993865031,0.320132013201,0.298701298701,0.25260960334,0.345291479821,0.318681318681
1,0.26582278481,0.242236024845,0.307189542484,0.253918495298,0.25786163522,0.269841269841,0.276595744681,0.293103448276,0.333333333333
2,0.282051282051,0.282051282051,0.307189542484,0.26582278481,0.33779264214,0.298701298701,0.282051282051,0.330376940133,0.318681318681
3,0.298701298701,0.298701298701,0.273885350318,0.261829652997,0.286173633441,0.286173633441,0.312910284464,0.304347826087,0.290322580645
4,0.290322580645,0.273885350318,0.307189542484,0.286173633441,0.273885350318,0.269841269841,0.298701298701,0.295896328294,0.282051282051
5,0.234567901235,0.315789473684,0.290322580645,0.273885350318,0.25786163522,0.273885350318,0.273885350318,0.290322580645,0.310043668122
6,0.273885350318,0.282051282051,0.273885350318,0.25,0.282051282051,0.324503311258,0.273885350318,0.301518438178,0.351351351351
7,0.25786163522,0.333333333333,0.360544217687,0.25786163522,0.315789473684,0.324503311258,0.290322580645,0.348314606742,0.333333333333
8,0.25786163522,0.290322580645,0.25786163522,0.25,0.273885350318,0.290322580645,0.268498942918,0.327433628319,0.324503311258
9,0.25786163522,0.273885350318,0.242236024845,0.230769230769,0.25786163522,0.282051282051,0.244813278008,0.298701298701,0.279317697228
10,0.242236024845,0.315789473684,0.290322580645,0.242236024845,0.290322580645,0.26582278481,0.298701298701,0.315789473684,0.310043668122
11,0.273885350318,0.282051282051,0.273885350318,0.253918495298,0.315789473684,0.282051282051,0.276595744681,0.354401805869,0.348314606742
12,0.183431952663,0.298701298701,0.315789473684,0.204819277108,0.26582278481,0.324503311258,0.242236024845,0.312910284464,0.345291479821
13,0.204819277108,0.333333333333,0.290322580645,0.204819277108,0.294498381877,0.294498381877,0.26582278481,0.321585903084,0.339285714286
14,0.282051282051,0.342281879195,0.282051282051,0.25786163522,0.311475409836,0.273885350318,0.268498942918,0.339285714286,0.287553648069
15,0.212121212121,0.26582278481,0.26582278481,0.226993865031,0.277955271565,0.298701298701,0.260504201681,0.330376940133,0.310043668122
16,0.242236024845,0.290322580645,0.351351351351,0.246105919003,0.315789473684,0.286173633441,0.273885350318,0.312910284464,0.310043668122
17,0.242236024845,0.333333333333,0.226993865031,0.242236024845,0.360544217687,0.286173633441,0.321585903084,0.382488479263,0.273885350318
18,0.282051282051,0.290322580645,0.26582278481,0.230769230769,0.261829652997,0.277955271565,0.232032854209,0.268498942918,0.324503311258
19,0.234567901235,0.242236024845,0.25786163522,0.230769230769,0.230769230769,0.302931596091,0.263157894737,0.268498942918,0.315789473684
20,0.26582278481,0.290322580645,0.307189542484,0.253918495298,0.302931596091,0.253918495298,0.282051282051,0.315789473684,0.295896328294
21,0.290322580645,0.25,0.242236024845,0.25786163522,0.298701298701,0.261829652997,0.287553648069,0.333333333333,0.290322580645
22,0.282051282051,0.298701298701,0.26582278481,0.238390092879,0.277955271565,0.246105919003,0.282051282051,0.327433628319,0.284796573876
23,0.234567901235,0.234567901235,0.242236024845,0.186943620178,0.261829652997,0.298701298701,0.247401247401,0.284796573876,0.321585903084
24,0.25,0.307189542484,0.226993865031,0.25,0.311475409836,0.25,0.287553648069,0.342281879195,0.298701298701
25,0.183431952663,0.351351351351,0.273885350318,0.234567901235,0.290322580645,0.253918495298,0.260504201681,0.321585903084,0.307189542484
26,0.183431952663,0.282051282051,0.226993865031,0.197604790419,0.320132013201,0.238390092879,0.229508196721,0.333333333333,0.287553648069
27,0.25,0.273885350318,0.290322580645,0.25,0.261829652997,0.302931596091,0.276595744681,0.312910284464,0.312910284464
28,0.197604790419,0.25786163522,0.307189542484,0.230769230769,0.269841269841,0.290322580645,0.247401247401,0.310043668122,0.324503311258
29,0.25,0.219512195122,0.342281879195,0.238390092879,0.25786163522,0.286173633441,0.247401247401,0.293103448276,0.321585903084
30,0.242236024845,0.290322580645,0.298701298701,0.26582278481,0.277955271565,0.277955271565,0.282051282051,0.321585903084,0.295896328294
31,0.204819277108,0.333333333333,0.290322580645,0.223241590214,0.311475409836,0.26582278481,0.255230125523,0.339285714286,0.290322580645
32,0.273885350318,0.298701298701,0.212121212121,0.234567901235,0.294498381877,0.26582278481,0.271186440678,0.315789473684,0.295896328294
33,0.242236024845,0.273885350318,0.282051282051,0.25786163522,0.277955271565,0.26582278481,0.282051282051,0.301518438178,0.342281879195
34,0.212121212121,0.324503311258,0.282051282051,0.223241590214,0.298701298701,0.26582278481,0.263157894737,0.310043668122,0.301518438178
35,0.212121212121,0.25786163522,0.273885350318,0.26582278481,0.242236024845,0.286173633441,0.279317697228,0.287553648069,0.304347826087
36,0.25,0.307189542484,0.290322580645,0.26582278481,0.294498381877,0.273885350318,0.315789473684,0.293103448276,0.293103448276
37,0.183431952663,0.234567901235,0.25,0.201201201201,0.273885350318,0.269841269841,0.239669421488,0.315789473684,0.318681318681
38,0.25786163522,0.273885350318,0.26582278481,0.226993865031,0.246105919003,0.290322580645,0.260504201681,0.287553648069,0.284796573876
39,0.212121212121,0.290322580645,0.242236024845,0.223241590214,0.294498381877,0.26582278481,0.273885350318,0.345291479821,0.304347826087
40,0.197604790419,0.273885350318,0.26582278481,0.238390092879,0.261829652997,0.277955271565,0.273885350318,0.298701298701,0.301518438178
41,0.26582278481,0.360544217687,0.333333333333,0.261829652997,0.328903654485,0.269841269841,0.290322580645,0.366742596811,0.310043668122
42,0.234567901235,0.307189542484,0.242236024845,0.230769230769,0.298701298701,0.26582278481,0.263157894737,0.324503311258,0.318681318681
43,0.298701298701,0.25786163522,0.307189542484,0.290322580645,0.246105919003,0.324503311258,0.284796573876,0.26582278481,0.342281879195
44,0.298701298701,0.273885350318,0.26582278481,0.269841269841,0.26582278481,0.253918495298,0.293103448276,0.315789473684,0.268498942918
45,0.226993865031,0.282051282051,0.25,0.238390092879,0.294498381877,0.253918495298,0.290322580645,0.295896328294,0.276595744681
46,0.307189542484,0.273885350318,0.290322580645,0.311475409836,0.294498381877,0.26582278481,0.301518438178,0.304347826087,0.315789473684
47,0.234567901235,0.315789473684,0.26582278481,0.226993865031,0.261829652997,0.269841269841,0.25260960334,0.298701298701,0.315789473684
48,0.234567901235,0.333333333333,0.242236024845,0.238390092879,0.290322580645,0.269841269841,0.26582278481,0.330376940133,0.321585903084
49,0.212121212121,0.273885350318,0.273885350318,0.204819277108,0.328903654485,0.282051282051,0.217038539554,0.333333333333,0.298701298701
