,random_100,socialstudies_languagearts_100,languagearts_socialstudies_100,random_200,socialstudies_languagearts_200,languagearts_socialstudies_200,random_300,socialstudies_languagearts_300,languagearts_socialstudies_300
0,0.136363636364,0.111111111111,0.0989010989011,0.0582010582011,0.0752688172043,0.0582010582011,0.025641025641,0.0309278350515,0.0471204188482
1,0.0989010989011,0.149425287356,0.129943502825,0.0582010582011,0.063829787234,0.0928961748634,0.0152284263959,0.0362694300518,0.0362694300518
2,0.162790697674,0.123595505618,0.129943502825,0.0810810810811,0.0582010582011,0.0989010989011,0.0362694300518,0.025641025641,0.0362694300518
3,0.197604790419,0.136363636364,0.117318435754,0.0752688172043,0.063829787234,0.0810810810811,0.0582010582011,0.0309278350515,0.0582010582011
4,0.142857142857,0.104972375691,0.156069364162,0.0582010582011,0.063829787234,0.0362694300518,0.0362694300518,0.0362694300518,0.0416666666667
5,0.156069364162,0.162790697674,0.142857142857,0.063829787234,0.0752688172043,0.063829787234,0.0416666666667,0.0582010582011,0.0309278350515
6,0.104972375691,0.183431952663,0.0989010989011,0.0695187165775,0.0810810810811,0.063829787234,0.0416666666667,0.0309278350515,0.0526315789474
7,0.0989010989011,0.190476190476,0.226993865031,0.0752688172043,0.0928961748634,0.063829787234,0.0416666666667,0.0869565217391,0.0309278350515
8,0.0928961748634,0.136363636364,0.142857142857,0.0526315789474,0.063829787234,0.063829787234,0.00502512562814,0.0752688172043,0.0309278350515
9,0.104972375691,0.0869565217391,0.117318435754,0.0752688172043,0.0582010582011,0.0362694300518,0.0416666666667,0.0362694300518,0.0309278350515
10,0.117318435754,0.123595505618,0.197604790419,0.0810810810811,0.0416666666667,0.0695187165775,0.0362694300518,0.0362694300518,0.0526315789474
11,0.0989010989011,0.162790697674,0.129943502825,0.0526315789474,0.0416666666667,0.0362694300518,0.0309278350515,0.0362694300518,0.0416666666667
12,0.0989010989011,0.190476190476,0.129943502825,0.0582010582011,0.0362694300518,0.0582010582011,0.0204081632653,0.0416666666667,0.0362694300518
13,0.117318435754,0.156069364162,0.104972375691,0.0582010582011,0.025641025641,0.0416666666667,0.0416666666667,0.063829787234,0.0152284263959
14,0.0869565217391,0.162790697674,0.190476190476,0.0752688172043,0.0362694300518,0.0928961748634,0.0204081632653,0.0526315789474,0.0471204188482
15,0.149425287356,0.197604790419,0.156069364162,0.0582010582011,0.063829787234,0.0582010582011,0.0362694300518,0.0309278350515,0.0416666666667
16,0.136363636364,0.0869565217391,0.117318435754,0.0526315789474,0.0362694300518,0.0416666666667,0.0416666666667,0.0362694300518,0.0362694300518
17,0.104972375691,0.129943502825,0.183431952663,0.0526315789474,0.0362694300518,0.0582010582011,0.0362694300518,0.0362694300518,0.0416666666667
18,0.104972375691,0.0989010989011,0.156069364162,0.063829787234,0.0582010582011,0.0695187165775,0.0309278350515,0.0362694300518,0.0204081632653
19,0.111111111111,0.142857142857,0.0989010989011,0.0582010582011,0.0416666666667,0.0416666666667,0.0204081632653,0.0416666666667,0.0471204188482
20,0.0928961748634,0.129943502825,0.111111111111,0.0695187165775,0.0526315789474,0.0695187165775,0.0416666666667,0.0471204188482,0.0695187165775
21,0.142857142857,0.149425287356,0.111111111111,0.0582010582011,0.0526315789474,0.0582010582011,0.0204081632653,0.0309278350515,0.0752688172043
22,0.0582010582011,0.142857142857,0.123595505618,0.0416666666667,0.0582010582011,0.0471204188482,0.025641025641,0.0471204188482,0.0309278350515
23,0.0752688172043,0.117318435754,0.136363636364,0.0362694300518,0.0582010582011,0.025641025641,0.0309278350515,0.0526315789474,0.0416666666667
24,0.136363636364,0.104972375691,0.156069364162,0.0695187165775,0.0416666666667,0.0416666666667,0.025641025641,0.0416666666667,0.0309278350515
25,0.111111111111,0.142857142857,0.162790697674,0.0526315789474,0.0526315789474,0.0695187165775,0.063829787234,0.0526315789474,0.0416666666667
26,0.142857142857,0.176470588235,0.219512195122,0.0989010989011,0.0928961748634,0.0695187165775,0.0416666666667,0.0471204188482,0.0471204188482
27,0.0869565217391,0.0928961748634,0.162790697674,0.0582010582011,0.0416666666667,0.0869565217391,0.0309278350515,0.0362694300518,0.0471204188482
28,0.123595505618,0.197604790419,0.104972375691,0.063829787234,0.063829787234,0.0752688172043,0.0309278350515,0.0362694300518,0.025641025641
29,0.123595505618,0.162790697674,0.156069364162,0.0752688172043,0.0471204188482,0.0582010582011,0.0695187165775,0.0309278350515,0.0204081632653
30,0.162790697674,0.142857142857,0.162790697674,0.0810810810811,0.0362694300518,0.0695187165775,0.0752688172043,0.0309278350515,0.0309278350515
31,0.142857142857,0.117318435754,0.190476190476,0.0928961748634,0.0695187165775,0.0810810810811,0.0416666666667,0.0362694300518,0.0416666666667
32,0.197604790419,0.142857142857,0.176470588235,0.0582010582011,0.0526315789474,0.0582010582011,0.0582010582011,0.0416666666667,0.0582010582011
33,0.129943502825,0.104972375691,0.156069364162,0.063829787234,0.0582010582011,0.0471204188482,0.0362694300518,0.0309278350515,0.0362694300518
34,0.176470588235,0.169590643275,0.183431952663,0.0752688172043,0.0471204188482,0.104972375691,0.0471204188482,0.0471204188482,0.0526315789474
35,0.136363636364,0.136363636364,0.149425287356,0.0309278350515,0.0752688172043,0.0752688172043,0.0152284263959,0.0204081632653,0.0471204188482
36,0.149425287356,0.117318435754,0.183431952663,0.0416666666667,0.0695187165775,0.0810810810811,0.0416666666667,0.0152284263959,0.0416666666667
37,0.123595505618,0.123595505618,0.149425287356,0.0695187165775,0.0416666666667,0.0752688172043,0.0362694300518,0.0526315789474,0.0309278350515
38,0.0869565217391,0.197604790419,0.104972375691,0.0416666666667,0.0810810810811,0.063829787234,0.0309278350515,0.0309278350515,0.0695187165775
39,0.0928961748634,0.111111111111,0.0989010989011,0.0695187165775,0.0309278350515,0.0309278350515,0.0204081632653,0.010101010101,0.063829787234
40,0.0989010989011,0.190476190476,0.156069364162,0.025641025641,0.063829787234,0.063829787234,0.0204081632653,0.063829787234,0.0416666666667
41,0.123595505618,0.149425287356,0.169590643275,0.0752688172043,0.0752688172043,0.0695187165775,0.0416666666667,0.0362694300518,0.0362694300518
