,random_100,industrialarts_science_100,science_industrialarts_100,random_200,industrialarts_science_200,science_industrialarts_200,random_300,industrialarts_science_300,science_industrialarts_300
0,0.307189542484,0.342281879195,0.315789473684,0.328903654485,0.360544217687,0.351351351351,0.379310344828,0.405152224824,0.418439716312
1,0.290322580645,0.388888888889,0.360544217687,0.342281879195,0.428571428571,0.388888888889,0.382488479263,0.405152224824,0.388888888889
2,0.324503311258,0.398601398601,0.398601398601,0.388888888889,0.465201465201,0.40350877193,0.425178147268,0.438848920863,0.456310679612
3,0.315789473684,0.360544217687,0.351351351351,0.379310344828,0.374570446735,0.438848920863,0.395348837209,0.415094339623,0.452784503632
4,0.342281879195,0.360544217687,0.398601398601,0.374570446735,0.351351351351,0.398601398601,0.39211136891,0.395348837209,0.438848920863
5,0.25786163522,0.351351351351,0.369863013699,0.393728222997,0.423487544484,0.384083044983,0.442307692308,0.435406698565,0.39211136891
6,0.290322580645,0.379310344828,0.342281879195,0.328903654485,0.408450704225,0.351351351351,0.339285714286,0.44578313253,0.408450704225
7,0.333333333333,0.360544217687,0.379310344828,0.360544217687,0.365187713311,0.433691756272,0.395348837209,0.418439716312,0.470588235294
8,0.351351351351,0.342281879195,0.290322580645,0.393728222997,0.369863013699,0.307189542484,0.421800947867,0.408450704225,0.363636363636
9,0.379310344828,0.333333333333,0.315789473684,0.398601398601,0.333333333333,0.365187713311,0.421800947867,0.382488479263,0.388888888889
10,0.379310344828,0.360544217687,0.282051282051,0.369863013699,0.398601398601,0.342281879195,0.385681293303,0.408450704225,0.385681293303
11,0.369863013699,0.360544217687,0.388888888889,0.365187713311,0.384083044983,0.393728222997,0.369863013699,0.428571428571,0.438848920863
12,0.324503311258,0.342281879195,0.324503311258,0.374570446735,0.393728222997,0.346801346801,0.401869158879,0.418439716312,0.388888888889
13,0.26582278481,0.398601398601,0.282051282051,0.360544217687,0.388888888889,0.320132013201,0.398601398601,0.405152224824,0.369863013699
14,0.307189542484,0.360544217687,0.351351351351,0.315789473684,0.40350877193,0.342281879195,0.339285714286,0.421800947867,0.395348837209
15,0.333333333333,0.379310344828,0.342281879195,0.369863013699,0.374570446735,0.369863013699,0.398601398601,0.418439716312,0.421800947867
16,0.379310344828,0.369863013699,0.333333333333,0.388888888889,0.384083044983,0.33779264214,0.385681293303,0.405152224824,0.37299771167
17,0.333333333333,0.324503311258,0.351351351351,0.35593220339,0.384083044983,0.40350877193,0.385681293303,0.408450704225,0.449275362319
18,0.351351351351,0.342281879195,0.342281879195,0.351351351351,0.351351351351,0.369863013699,0.398601398601,0.369863013699,0.401869158879
19,0.342281879195,0.369863013699,0.360544217687,0.379310344828,0.388888888889,0.408450704225,0.369863013699,0.405152224824,0.438848920863
20,0.298701298701,0.369863013699,0.342281879195,0.35593220339,0.40350877193,0.384083044983,0.385681293303,0.395348837209,0.408450704225
21,0.307189542484,0.398601398601,0.342281879195,0.379310344828,0.428571428571,0.40350877193,0.395348837209,0.435406698565,0.449275362319
22,0.282051282051,0.307189542484,0.290322580645,0.351351351351,0.388888888889,0.33779264214,0.37299771167,0.379310344828,0.382488479263
