,random_100,industrialarts_science_100,science_industrialarts_100,random_200,industrialarts_science_200,science_industrialarts_200,random_300,industrialarts_science_300,science_industrialarts_300
17,0.315789473684,0.351351351351,0.351351351351,0.311475409836,0.346801346801,0.328903654485,0.363636363636,0.357466063348,0.379310344828
18,0.379310344828,0.342281879195,0.379310344828,0.388888888889,0.351351351351,0.360544217687,0.421800947867,0.385681293303,0.411764705882
19,0.315789473684,0.307189542484,0.388888888889,0.328903654485,0.360544217687,0.428571428571,0.366742596811,0.379310344828,0.431980906921
20,0.290322580645,0.307189542484,0.351351351351,0.302931596091,0.307189542484,0.398601398601,0.363636363636,0.39211136891,0.435406698565
21,0.379310344828,0.379310344828,0.369863013699,0.388888888889,0.398601398601,0.398601398601,0.39211136891,0.431980906921,0.435406698565
22,0.379310344828,0.369863013699,0.369863013699,0.369863013699,0.369863013699,0.40350877193,0.405152224824,0.411764705882,0.405152224824
23,0.351351351351,0.351351351351,0.379310344828,0.365187713311,0.388888888889,0.374570446735,0.415094339623,0.415094339623,0.39211136891
24,0.379310344828,0.379310344828,0.342281879195,0.35593220339,0.379310344828,0.393728222997,0.369863013699,0.425178147268,0.449275362319
25,0.298701298701,0.342281879195,0.388888888889,0.351351351351,0.423487544484,0.342281879195,0.348314606742,0.418439716312,0.388888888889
26,0.290322580645,0.388888888889,0.315789473684,0.351351351351,0.428571428571,0.369863013699,0.398601398601,0.463414634146,0.408450704225
27,0.360544217687,0.360544217687,0.315789473684,0.342281879195,0.379310344828,0.360544217687,0.360544217687,0.425178147268,0.405152224824
28,0.360544217687,0.333333333333,0.369863013699,0.413427561837,0.346801346801,0.393728222997,0.401869158879,0.401869158879,0.435406698565
29,0.273885350318,0.379310344828,0.333333333333,0.328903654485,0.388888888889,0.40350877193,0.339285714286,0.415094339623,0.438848920863
30,0.360544217687,0.333333333333,0.369863013699,0.423487544484,0.365187713311,0.351351351351,0.428571428571,0.388888888889,0.408450704225
31,0.273885350318,0.342281879195,0.298701298701,0.342281879195,0.33779264214,0.346801346801,0.348314606742,0.421800947867,0.354401805869
32,0.342281879195,0.351351351351,0.398601398601,0.328903654485,0.418439716312,0.413427561837,0.351351351351,0.388888888889,0.418439716312
33,0.242236024845,0.342281879195,0.351351351351,0.302931596091,0.346801346801,0.388888888889,0.321585903084,0.418439716312,0.411764705882
34,0.369863013699,0.360544217687,0.333333333333,0.388888888889,0.365187713311,0.351351351351,0.428571428571,0.428571428571,0.376146788991
35,0.360544217687,0.379310344828,0.398601398601,0.365187713311,0.360544217687,0.40350877193,0.388888888889,0.442307692308,0.431980906921
36,0.369863013699,0.388888888889,0.315789473684,0.346801346801,0.398601398601,0.33779264214,0.39211136891,0.431980906921,0.408450704225
37,0.298701298701,0.379310344828,0.369863013699,0.33779264214,0.369863013699,0.388888888889,0.342281879195,0.425178147268,0.379310344828
38,0.342281879195,0.398601398601,0.333333333333,0.374570446735,0.388888888889,0.360544217687,0.398601398601,0.401869158879,0.401869158879
39,0.398601398601,0.324503311258,0.298701298701,0.365187713311,0.360544217687,0.408450704225,0.348314606742,0.366742596811,0.421800947867
40,0.282051282051,0.360544217687,0.379310344828,0.418439716312,0.384083044983,0.360544217687,0.395348837209,0.415094339623,0.418439716312
41,0.290322580645,0.351351351351,0.351351351351,0.302931596091,0.369863013699,0.35593220339,0.327433628319,0.360544217687,0.415094339623
42,0.342281879195,0.408450704225,0.379310344828,0.365187713311,0.413427561837,0.408450704225,0.401869158879,0.421800947867,0.431980906921
43,0.324503311258,0.290322580645,0.324503311258,0.369863013699,0.33779264214,0.374570446735,0.369863013699,0.39211136891,0.395348837209
44,0.342281879195,0.351351351351,0.398601398601,0.374570446735,0.379310344828,0.388888888889,0.388888888889,0.418439716312,0.438848920863
45,0.360544217687,0.315789473684,0.360544217687,0.346801346801,0.384083044983,0.365187713311,0.37299771167,0.385681293303,0.405152224824
46,0.360544217687,0.388888888889,0.333333333333,0.369863013699,0.40350877193,0.333333333333,0.385681293303,0.425178147268,0.385681293303
47,0.369863013699,0.351351351351,0.360544217687,0.388888888889,0.374570446735,0.423487544484,0.449275362319,0.388888888889,0.435406698565
48,0.360544217687,0.342281879195,0.351351351351,0.365187713311,0.35593220339,0.388888888889,0.408450704225,0.405152224824,0.405152224824
49,0.282051282051,0.369863013699,0.298701298701,0.384083044983,0.40350877193,0.351351351351,0.428571428571,0.452784503632,0.369863013699
