,random_100,socialstudies_health_100,health_socialstudies_100,random_200,socialstudies_health_200,health_socialstudies_200,random_300,socialstudies_health_300,health_socialstudies_300
23,0.315789473684,0.342281879195,0.212121212121,0.365187713311,0.433691756272,0.311475409836,0.37299771167,0.39211136891,0.290322580645
24,0.226993865031,0.26582278481,0.226993865031,0.298701298701,0.302931596091,0.302931596091,0.310043668122,0.293103448276,0.304347826087
25,0.298701298701,0.234567901235,0.298701298701,0.365187713311,0.277955271565,0.302931596091,0.379310344828,0.290322580645,0.376146788991
26,0.26582278481,0.307189542484,0.324503311258,0.307189542484,0.433691756272,0.320132013201,0.310043668122,0.398601398601,0.327433628319
27,0.369863013699,0.290322580645,0.290322580645,0.384083044983,0.324503311258,0.294498381877,0.408450704225,0.354401805869,0.336302895323
28,0.282051282051,0.197604790419,0.25,0.294498381877,0.261829652997,0.282051282051,0.354401805869,0.279317697228,0.271186440678
29,0.307189542484,0.25786163522,0.342281879195,0.360544217687,0.298701298701,0.40350877193,0.388888888889,0.342281879195,0.388888888889
30,0.273885350318,0.333333333333,0.176470588235,0.360544217687,0.346801346801,0.204819277108,0.388888888889,0.408450704225,0.239669421488
31,0.298701298701,0.298701298701,0.333333333333,0.374570446735,0.346801346801,0.365187713311,0.376146788991,0.357466063348,0.369863013699
32,0.333333333333,0.315789473684,0.290322580645,0.398601398601,0.351351351351,0.333333333333,0.411764705882,0.401869158879,0.336302895323
33,0.342281879195,0.273885350318,0.219512195122,0.346801346801,0.342281879195,0.26582278481,0.366742596811,0.360544217687,0.273885350318
34,0.226993865031,0.25,0.25,0.273885350318,0.342281879195,0.333333333333,0.318681318681,0.388888888889,0.345291479821
35,0.298701298701,0.307189542484,0.282051282051,0.320132013201,0.379310344828,0.315789473684,0.354401805869,0.425178147268,0.342281879195
36,0.324503311258,0.26582278481,0.226993865031,0.374570446735,0.346801346801,0.277955271565,0.388888888889,0.379310344828,0.287553648069
37,0.290322580645,0.342281879195,0.26582278481,0.35593220339,0.360544217687,0.328903654485,0.363636363636,0.379310344828,0.354401805869
38,0.342281879195,0.307189542484,0.25,0.33779264214,0.40350877193,0.273885350318,0.376146788991,0.415094339623,0.312910284464
39,0.351351351351,0.342281879195,0.369863013699,0.388888888889,0.346801346801,0.351351351351,0.415094339623,0.408450704225,0.382488479263
40,0.290322580645,0.324503311258,0.226993865031,0.351351351351,0.342281879195,0.269841269841,0.348314606742,0.363636363636,0.327433628319
41,0.282051282051,0.282051282051,0.25,0.388888888889,0.307189542484,0.25,0.369863013699,0.354401805869,0.276595744681
42,0.25786163522,0.298701298701,0.324503311258,0.315789473684,0.342281879195,0.333333333333,0.339285714286,0.360544217687,0.324503311258
43,0.25786163522,0.333333333333,0.234567901235,0.320132013201,0.346801346801,0.328903654485,0.342281879195,0.401869158879,0.324503311258
44,0.25,0.315789473684,0.242236024845,0.311475409836,0.360544217687,0.307189542484,0.351351351351,0.395348837209,0.324503311258
45,0.408450704225,0.333333333333,0.290322580645,0.413427561837,0.342281879195,0.328903654485,0.405152224824,0.382488479263,0.369863013699
46,0.290322580645,0.342281879195,0.234567901235,0.351351351351,0.351351351351,0.269841269841,0.395348837209,0.37299771167,0.295896328294
47,0.290322580645,0.333333333333,0.25786163522,0.40350877193,0.351351351351,0.282051282051,0.39211136891,0.382488479263,0.282051282051
48,0.219512195122,0.333333333333,0.342281879195,0.230769230769,0.35593220339,0.388888888889,0.25786163522,0.401869158879,0.376146788991
49,0.25,0.298701298701,0.25,0.277955271565,0.33779264214,0.286173633441,0.315789473684,0.385681293303,0.282051282051
