,random_100,science_languagearts_100,languagearts_science_100,random_200,science_languagearts_200,languagearts_science_200,random_300,science_languagearts_300,languagearts_science_300
0,0.273885350318,0.360544217687,0.333333333333,0.0471204188482,0.0989010989011,0.0869565217391,0.0582010582011,0.0752688172043,0.0526315789474
1,0.290322580645,0.342281879195,0.369863013699,0.0810810810811,0.063829787234,0.117318435754,0.0526315789474,0.0695187165775,0.0362694300518
2,0.273885350318,0.408450704225,0.342281879195,0.0752688172043,0.129943502825,0.0752688172043,0.0309278350515,0.0416666666667,0.0309278350515
3,0.290322580645,0.369863013699,0.360544217687,0.0582010582011,0.0989010989011,0.0928961748634,0.0471204188482,0.117318435754,0.063829787234
4,0.273885350318,0.351351351351,0.315789473684,0.063829787234,0.123595505618,0.0989010989011,0.0471204188482,0.0582010582011,0.0526315789474
5,0.25786163522,0.438848920863,0.324503311258,0.0582010582011,0.136363636364,0.0582010582011,0.0204081632653,0.0989010989011,0.0471204188482
6,0.298701298701,0.360544217687,0.315789473684,0.0526315789474,0.111111111111,0.129943502825,0.0362694300518,0.0582010582011,0.0582010582011
7,0.25,0.333333333333,0.307189542484,0.0416666666667,0.149425287356,0.0810810810811,0.0362694300518,0.0526315789474,0.0582010582011
8,0.273885350318,0.342281879195,0.25786163522,0.0752688172043,0.0989010989011,0.0416666666667,0.0362694300518,0.0695187165775,0.0526315789474
9,0.25786163522,0.379310344828,0.298701298701,0.0695187165775,0.129943502825,0.0752688172043,0.0362694300518,0.111111111111,0.063829787234
10,0.307189542484,0.342281879195,0.315789473684,0.0752688172043,0.142857142857,0.0695187165775,0.0362694300518,0.0526315789474,0.0526315789474
11,0.25,0.388888888889,0.351351351351,0.0526315789474,0.111111111111,0.129943502825,0.0695187165775,0.0869565217391,0.0695187165775
12,0.290322580645,0.360544217687,0.282051282051,0.0695187165775,0.0810810810811,0.0471204188482,0.0309278350515,0.0471204188482,0.0582010582011
13,0.315789473684,0.369863013699,0.324503311258,0.0695187165775,0.111111111111,0.0928961748634,0.0309278350515,0.0928961748634,0.063829787234
14,0.282051282051,0.351351351351,0.26582278481,0.0582010582011,0.129943502825,0.0526315789474,0.0309278350515,0.0989010989011,0.0416666666667
15,0.26582278481,0.388888888889,0.324503311258,0.063829787234,0.142857142857,0.0695187165775,0.0362694300518,0.0526315789474,0.0810810810811
16,0.25,0.360544217687,0.315789473684,0.0869565217391,0.104972375691,0.0989010989011,0.0471204188482,0.0810810810811,0.0582010582011
17,0.25786163522,0.307189542484,0.307189542484,0.0810810810811,0.104972375691,0.0928961748634,0.0416666666667,0.0309278350515,0.0416666666667
