,random_100,business_science_100,science_business_100,random_200,business_science_200,science_business_200,random_300,business_science_300,science_business_300
36,0.459854014599,0.307189542484,0.226993865031,0.470588235294,0.388888888889,0.269841269841,0.485148514851,0.421800947867,0.293103448276
37,0.418439716312,0.307189542484,0.282051282051,0.4440433213,0.398601398601,0.33779264214,0.442307692308,0.405152224824,0.348314606742
38,0.388888888889,0.324503311258,0.25,0.454545454545,0.379310344828,0.315789473684,0.481481481481,0.401869158879,0.330376940133
39,0.398601398601,0.25786163522,0.333333333333,0.486988847584,0.324503311258,0.408450704225,0.507537688442,0.376146788991,0.428571428571
40,0.398601398601,0.351351351351,0.226993865031,0.470588235294,0.398601398601,0.342281879195,0.503759398496,0.408450704225,0.369863013699
41,0.360544217687,0.333333333333,0.351351351351,0.433691756272,0.379310344828,0.369863013699,0.435406698565,0.408450704225,0.379310344828
42,0.333333333333,0.282051282051,0.25,0.40350877193,0.379310344828,0.246105919003,0.411764705882,0.428571428571,0.279317697228
43,0.360544217687,0.282051282051,0.307189542484,0.470588235294,0.328903654485,0.351351351351,0.481481481481,0.37299771167,0.388888888889
44,0.408450704225,0.298701298701,0.360544217687,0.454545454545,0.384083044983,0.433691756272,0.485148514851,0.388888888889,0.405152224824
45,0.428571428571,0.25,0.298701298701,0.470588235294,0.33779264214,0.360544217687,0.488833746898,0.366742596811,0.366742596811
46,0.369863013699,0.315789473684,0.307189542484,0.470588235294,0.388888888889,0.369863013699,0.466992665037,0.408450704225,0.398601398601
47,0.418439716312,0.324503311258,0.25786163522,0.476014760148,0.374570446735,0.328903654485,0.466992665037,0.385681293303,0.345291479821
48,0.408450704225,0.282051282051,0.298701298701,0.476014760148,0.342281879195,0.351351351351,0.492537313433,0.369863013699,0.366742596811
49,0.379310344828,0.242236024845,0.360544217687,0.449275362319,0.342281879195,0.428571428571,0.459854014599,0.376146788991,0.418439716312
