,random_100,socialstudies_health_100,health_socialstudies_100,random_200,socialstudies_health_200,health_socialstudies_200,random_300,socialstudies_health_300,health_socialstudies_300
0,0.324503311258,0.298701298701,0.226993865031,0.0989010989011,0.104972375691,0.0471204188482,0.0869565217391,0.063829787234,0.0471204188482
1,0.183431952663,0.282051282051,0.25,0.063829787234,0.0810810810811,0.0526315789474,0.010101010101,0.0695187165775,0.0582010582011
2,0.26582278481,0.315789473684,0.282051282051,0.0989010989011,0.0928961748634,0.0928961748634,0.0582010582011,0.0582010582011,0.0695187165775
3,0.290322580645,0.369863013699,0.273885350318,0.0752688172043,0.0989010989011,0.0526315789474,0.0928961748634,0.0989010989011,0.0362694300518
4,0.290322580645,0.315789473684,0.290322580645,0.0695187165775,0.117318435754,0.0928961748634,0.0695187165775,0.0362694300518,0.0416666666667
5,0.273885350318,0.307189542484,0.25,0.104972375691,0.123595505618,0.0752688172043,0.0752688172043,0.0695187165775,0.0869565217391
6,0.290322580645,0.25786163522,0.234567901235,0.142857142857,0.0810810810811,0.0989010989011,0.0526315789474,0.0526315789474,0.0526315789474
7,0.226993865031,0.307189542484,0.315789473684,0.0695187165775,0.0989010989011,0.0869565217391,0.0416666666667,0.0526315789474,0.063829787234
8,0.25786163522,0.25786163522,0.26582278481,0.0695187165775,0.0695187165775,0.0695187165775,0.0695187165775,0.0526315789474,0.0695187165775
9,0.273885350318,0.307189542484,0.226993865031,0.129943502825,0.0810810810811,0.0695187165775,0.0752688172043,0.063829787234,0.063829787234
10,0.324503311258,0.398601398601,0.26582278481,0.136363636364,0.123595505618,0.0526315789474,0.0471204188482,0.0695187165775,0.0526315789474
11,0.242236024845,0.324503311258,0.212121212121,0.0752688172043,0.0810810810811,0.0869565217391,0.0526315789474,0.0416666666667,0.0416666666667
12,0.290322580645,0.351351351351,0.25,0.0928961748634,0.0869565217391,0.0695187165775,0.025641025641,0.0752688172043,0.0810810810811
13,0.25786163522,0.282051282051,0.315789473684,0.0752688172043,0.0362694300518,0.117318435754,0.0695187165775,0.025641025641,0.0752688172043
14,0.298701298701,0.307189542484,0.25786163522,0.0928961748634,0.0989010989011,0.0526315789474,0.0810810810811,0.0869565217391,0.0362694300518
15,0.273885350318,0.333333333333,0.298701298701,0.0989010989011,0.0928961748634,0.0695187165775,0.0526315789474,0.0989010989011,0.0309278350515
16,0.351351351351,0.351351351351,0.324503311258,0.123595505618,0.117318435754,0.0989010989011,0.0582010582011,0.0928961748634,0.0869565217391
17,0.273885350318,0.351351351351,0.234567901235,0.0810810810811,0.117318435754,0.0869565217391,0.0309278350515,0.0362694300518,0.0582010582011
18,0.315789473684,0.369863013699,0.315789473684,0.0989010989011,0.142857142857,0.0695187165775,0.0582010582011,0.111111111111,0.0810810810811
19,0.26582278481,0.333333333333,0.234567901235,0.136363636364,0.0989010989011,0.0810810810811,0.0810810810811,0.0695187165775,0.0869565217391
20,0.298701298701,0.315789473684,0.25786163522,0.0752688172043,0.104972375691,0.0695187165775,0.0752688172043,0.0752688172043,0.0526315789474
21,0.190476190476,0.333333333333,0.190476190476,0.0869565217391,0.0928961748634,0.063829787234,0.0471204188482,0.063829787234,0.0204081632653
22,0.25,0.234567901235,0.26582278481,0.063829787234,0.0582010582011,0.0989010989011,0.0471204188482,0.0526315789474,0.063829787234
23,0.315789473684,0.342281879195,0.212121212121,0.0989010989011,0.136363636364,0.123595505618,0.0810810810811,0.0362694300518,0.0471204188482
24,0.226993865031,0.26582278481,0.226993865031,0.0471204188482,0.0869565217391,0.0810810810811,0.0362694300518,0.0582010582011,0.0471204188482
25,0.298701298701,0.234567901235,0.298701298701,0.123595505618,0.0526315789474,0.063829787234,0.0695187165775,0.0416666666667,0.0416666666667
26,0.26582278481,0.307189542484,0.324503311258,0.0869565217391,0.0989010989011,0.0695187165775,0.0752688172043,0.063829787234,0.0471204188482
27,0.369863013699,0.290322580645,0.290322580645,0.0928961748634,0.0526315789474,0.0416666666667,0.0695187165775,0.0695187165775,0.0752688172043
28,0.282051282051,0.197604790419,0.25,0.0989010989011,0.0928961748634,0.0869565217391,0.0869565217391,0.0362694300518,0.0582010582011
29,0.307189542484,0.25786163522,0.342281879195,0.0989010989011,0.0869565217391,0.0989010989011,0.0695187165775,0.0416666666667,0.0416666666667
30,0.273885350318,0.333333333333,0.176470588235,0.104972375691,0.0869565217391,0.0416666666667,0.0416666666667,0.063829787234,0.0204081632653
31,0.298701298701,0.298701298701,0.333333333333,0.0869565217391,0.104972375691,0.123595505618,0.063829787234,0.0582010582011,0.063829787234
32,0.333333333333,0.315789473684,0.290322580645,0.0869565217391,0.063829787234,0.0869565217391,0.0989010989011,0.0582010582011,0.0416666666667
33,0.342281879195,0.273885350318,0.219512195122,0.0989010989011,0.117318435754,0.063829787234,0.0471204188482,0.0869565217391,0.0471204188482
34,0.226993865031,0.25,0.25,0.0928961748634,0.0989010989011,0.0752688172043,0.0416666666667,0.0582010582011,0.0582010582011
35,0.298701298701,0.307189542484,0.282051282051,0.0695187165775,0.104972375691,0.0810810810811,0.0752688172043,0.0928961748634,0.0526315789474
36,0.324503311258,0.26582278481,0.226993865031,0.0989010989011,0.0989010989011,0.0928961748634,0.0526315789474,0.063829787234,0.0695187165775
37,0.290322580645,0.342281879195,0.26582278481,0.0989010989011,0.117318435754,0.0582010582011,0.0752688172043,0.0752688172043,0.0810810810811
38,0.342281879195,0.307189542484,0.25,0.0869565217391,0.129943502825,0.0695187165775,0.0695187165775,0.0695187165775,0.0582010582011
39,0.351351351351,0.342281879195,0.369863013699,0.123595505618,0.104972375691,0.0928961748634,0.0810810810811,0.0928961748634,0.0869565217391
40,0.290322580645,0.324503311258,0.226993865031,0.0810810810811,0.104972375691,0.0810810810811,0.0695187165775,0.0582010582011,0.063829787234
41,0.282051282051,0.282051282051,0.25,0.123595505618,0.0869565217391,0.0416666666667,0.0582010582011,0.0695187165775,0.0752688172043
42,0.25786163522,0.298701298701,0.324503311258,0.0869565217391,0.0695187165775,0.0695187165775,0.0526315789474,0.0471204188482,0.0471204188482
43,0.25786163522,0.333333333333,0.234567901235,0.0928961748634,0.117318435754,0.0869565217391,0.0526315789474,0.0695187165775,0.0362694300518
44,0.25,0.315789473684,0.242236024845,0.0582010582011,0.0752688172043,0.0869565217391,0.0695187165775,0.0752688172043,0.0471204188482
