,random_100,science_languagearts_100,languagearts_science_100,random_200,science_languagearts_200,languagearts_science_200,random_300,science_languagearts_300,languagearts_science_300
0,0.470588235294,0.408450704225,0.388888888889,0.136363636364,0.176470588235,0.142857142857,0.063829787234,0.117318435754,0.0810810810811
1,0.515151515152,0.388888888889,0.388888888889,0.169590643275,0.117318435754,0.129943502825,0.0928961748634,0.0928961748634,0.0810810810811
2,0.481481481481,0.408450704225,0.449275362319,0.142857142857,0.136363636364,0.169590643275,0.0752688172043,0.0928961748634,0.0752688172043
3,0.503759398496,0.369863013699,0.449275362319,0.149425287356,0.123595505618,0.149425287356,0.063829787234,0.0989010989011,0.104972375691
4,0.492537313433,0.408450704225,0.398601398601,0.176470588235,0.123595505618,0.0928961748634,0.0928961748634,0.0869565217391,0.117318435754
5,0.538461538462,0.418439716312,0.351351351351,0.183431952663,0.183431952663,0.162790697674,0.0869565217391,0.117318435754,0.0869565217391
6,0.459854014599,0.379310344828,0.428571428571,0.117318435754,0.104972375691,0.111111111111,0.111111111111,0.0869565217391,0.0695187165775
7,0.428571428571,0.398601398601,0.369863013699,0.162790697674,0.129943502825,0.0810810810811,0.104972375691,0.0526315789474,0.0695187165775
8,0.503759398496,0.418439716312,0.369863013699,0.226993865031,0.162790697674,0.0810810810811,0.117318435754,0.0695187165775,0.136363636364
9,0.503759398496,0.449275362319,0.428571428571,0.183431952663,0.149425287356,0.123595505618,0.0695187165775,0.0810810810811,0.0810810810811
10,0.449275362319,0.369863013699,0.438848920863,0.176470588235,0.169590643275,0.123595505618,0.111111111111,0.0695187165775,0.0810810810811
11,0.550387596899,0.360544217687,0.449275362319,0.176470588235,0.142857142857,0.129943502825,0.136363636364,0.111111111111,0.0810810810811
12,0.481481481481,0.408450704225,0.459854014599,0.149425287356,0.123595505618,0.136363636364,0.0989010989011,0.0928961748634,0.0869565217391
13,0.503759398496,0.418439716312,0.470588235294,0.176470588235,0.117318435754,0.142857142857,0.0989010989011,0.0810810810811,0.104972375691
14,0.526717557252,0.418439716312,0.418439716312,0.176470588235,0.156069364162,0.136363636364,0.123595505618,0.111111111111,0.0582010582011
15,0.492537313433,0.369863013699,0.438848920863,0.190476190476,0.156069364162,0.156069364162,0.0928961748634,0.063829787234,0.136363636364
16,0.449275362319,0.418439716312,0.398601398601,0.142857142857,0.123595505618,0.123595505618,0.0869565217391,0.0989010989011,0.0869565217391
17,0.470588235294,0.369863013699,0.428571428571,0.169590643275,0.162790697674,0.111111111111,0.123595505618,0.0695187165775,0.0989010989011
18,0.428571428571,0.459854014599,0.470588235294,0.176470588235,0.149425287356,0.204819277108,0.0810810810811,0.0695187165775,0.104972375691
19,0.503759398496,0.408450704225,0.379310344828,0.176470588235,0.0928961748634,0.136363636364,0.0989010989011,0.0989010989011,0.0989010989011
