,random_100,socialstudies_languagearts_100,languagearts_socialstudies_100,random_200,socialstudies_languagearts_200,languagearts_socialstudies_200,random_300,socialstudies_languagearts_300,languagearts_socialstudies_300
0,0.212121212121,0.204819277108,0.149425287356,0.0695187165775,0.0810810810811,0.0752688172043,0.0526315789474,0.0752688172043,0.0416666666667
1,0.197604790419,0.142857142857,0.169590643275,0.0810810810811,0.0869565217391,0.0526315789474,0.063829787234,0.0416666666667,0.0582010582011
2,0.25,0.162790697674,0.204819277108,0.0810810810811,0.063829787234,0.0526315789474,0.0526315789474,0.0810810810811,0.0695187165775
3,0.176470588235,0.204819277108,0.156069364162,0.0471204188482,0.0752688172043,0.0810810810811,0.0526315789474,0.0582010582011,0.0362694300518
4,0.176470588235,0.204819277108,0.183431952663,0.063829787234,0.0989010989011,0.0752688172043,0.0471204188482,0.0309278350515,0.0471204188482
5,0.129943502825,0.169590643275,0.149425287356,0.0362694300518,0.0362694300518,0.0752688172043,0.0471204188482,0.0582010582011,0.0416666666667
6,0.136363636364,0.183431952663,0.234567901235,0.0752688172043,0.0928961748634,0.0989010989011,0.0471204188482,0.0582010582011,0.0309278350515
7,0.190476190476,0.176470588235,0.156069364162,0.0810810810811,0.111111111111,0.0695187165775,0.0362694300518,0.0695187165775,0.0309278350515
8,0.129943502825,0.169590643275,0.136363636364,0.0752688172043,0.0582010582011,0.063829787234,0.0471204188482,0.0810810810811,0.0582010582011
9,0.169590643275,0.136363636364,0.162790697674,0.063829787234,0.0526315789474,0.104972375691,0.0471204188482,0.025641025641,0.0416666666667
10,0.156069364162,0.162790697674,0.204819277108,0.0152284263959,0.063829787234,0.063829787234,0.0362694300518,0.0582010582011,0.0810810810811
11,0.149425287356,0.183431952663,0.176470588235,0.0582010582011,0.0582010582011,0.0695187165775,0.063829787234,0.0416666666667,0.0416666666667
12,0.149425287356,0.142857142857,0.212121212121,0.0695187165775,0.063829787234,0.063829787234,0.025641025641,0.0471204188482,0.025641025641
