,random_100,socialstudies_health_100,health_socialstudies_100,random_200,socialstudies_health_200,health_socialstudies_200,random_300,socialstudies_health_300,health_socialstudies_300
0,0.290322580645,0.273885350318,0.379310344828,0.0526315789474,0.063829787234,0.104972375691,0.0309278350515,0.0471204188482,0.0752688172043
1,0.298701298701,0.315789473684,0.333333333333,0.0471204188482,0.063829787234,0.129943502825,0.0695187165775,0.0695187165775,0.0695187165775
2,0.25786163522,0.290322580645,0.315789473684,0.0869565217391,0.0989010989011,0.104972375691,0.0362694300518,0.0695187165775,0.0810810810811
3,0.242236024845,0.315789473684,0.379310344828,0.0810810810811,0.0869565217391,0.0928961748634,0.0416666666667,0.0526315789474,0.0810810810811
4,0.242236024845,0.315789473684,0.242236024845,0.0582010582011,0.0928961748634,0.0582010582011,0.0309278350515,0.0810810810811,0.0362694300518
5,0.342281879195,0.333333333333,0.315789473684,0.063829787234,0.0810810810811,0.104972375691,0.0582010582011,0.0695187165775,0.063829787234
6,0.290322580645,0.324503311258,0.307189542484,0.0752688172043,0.0928961748634,0.0810810810811,0.0471204188482,0.0869565217391,0.063829787234
7,0.307189542484,0.25,0.342281879195,0.0928961748634,0.0989010989011,0.063829787234,0.0752688172043,0.0526315789474,0.0362694300518
8,0.307189542484,0.315789473684,0.333333333333,0.111111111111,0.0695187165775,0.0989010989011,0.0810810810811,0.0695187165775,0.0582010582011
9,0.25,0.369863013699,0.333333333333,0.0471204188482,0.111111111111,0.136363636364,0.063829787234,0.0869565217391,0.0810810810811
10,0.26582278481,0.273885350318,0.290322580645,0.0471204188482,0.136363636364,0.0869565217391,0.0582010582011,0.0582010582011,0.0752688172043
11,0.290322580645,0.298701298701,0.290322580645,0.0752688172043,0.104972375691,0.104972375691,0.0582010582011,0.0695187165775,0.0695187165775
12,0.324503311258,0.273885350318,0.369863013699,0.0989010989011,0.0471204188482,0.117318435754,0.0526315789474,0.0416666666667,0.0526315789474
13,0.242236024845,0.298701298701,0.307189542484,0.0582010582011,0.063829787234,0.104972375691,0.0362694300518,0.0582010582011,0.0695187165775
14,0.307189542484,0.197604790419,0.324503311258,0.104972375691,0.0582010582011,0.063829787234,0.063829787234,0.025641025641,0.0362694300518
15,0.298701298701,0.315789473684,0.369863013699,0.0928961748634,0.0989010989011,0.0810810810811,0.025641025641,0.0695187165775,0.0416666666667
16,0.26582278481,0.360544217687,0.379310344828,0.0869565217391,0.063829787234,0.129943502825,0.0695187165775,0.0810810810811,0.0362694300518
17,0.25786163522,0.324503311258,0.351351351351,0.0869565217391,0.0989010989011,0.0526315789474,0.063829787234,0.0526315789474,0.0695187165775
18,0.282051282051,0.315789473684,0.333333333333,0.0695187165775,0.0471204188482,0.0989010989011,0.0582010582011,0.0869565217391,0.063829787234
19,0.25786163522,0.342281879195,0.242236024845,0.0695187165775,0.0810810810811,0.0928961748634,0.0810810810811,0.0810810810811,0.025641025641
20,0.290322580645,0.324503311258,0.290322580645,0.0752688172043,0.0695187165775,0.063829787234,0.0526315789474,0.0526315789474,0.0869565217391
21,0.298701298701,0.282051282051,0.342281879195,0.0928961748634,0.0582010582011,0.0810810810811,0.0471204188482,0.0416666666667,0.0526315789474
22,0.290322580645,0.290322580645,0.351351351351,0.104972375691,0.0362694300518,0.0810810810811,0.0752688172043,0.0989010989011,0.0526315789474
23,0.290322580645,0.26582278481,0.351351351351,0.104972375691,0.0869565217391,0.0810810810811,0.0416666666667,0.0695187165775,0.0869565217391
24,0.234567901235,0.282051282051,0.290322580645,0.0582010582011,0.0810810810811,0.0695187165775,0.063829787234,0.0204081632653,0.063829787234
25,0.307189542484,0.282051282051,0.342281879195,0.0989010989011,0.0695187165775,0.0810810810811,0.0526315789474,0.0471204188482,0.0471204188482
26,0.26582278481,0.315789473684,0.398601398601,0.0695187165775,0.063829787234,0.129943502825,0.0362694300518,0.0309278350515,0.063829787234
27,0.282051282051,0.342281879195,0.290322580645,0.0526315789474,0.0928961748634,0.0695187165775,0.0526315789474,0.0752688172043,0.0416666666667
28,0.282051282051,0.315789473684,0.290322580645,0.0869565217391,0.0869565217391,0.0869565217391,0.0309278350515,0.0752688172043,0.0471204188482
29,0.26582278481,0.369863013699,0.290322580645,0.104972375691,0.0695187165775,0.0752688172043,0.0526315789474,0.063829787234,0.0416666666667
30,0.290322580645,0.315789473684,0.273885350318,0.0752688172043,0.063829787234,0.0526315789474,0.0362694300518,0.0416666666667,0.0695187165775
31,0.273885350318,0.333333333333,0.360544217687,0.0928961748634,0.0810810810811,0.0752688172043,0.0752688172043,0.0416666666667,0.0416666666667
32,0.26582278481,0.25,0.351351351351,0.0989010989011,0.063829787234,0.0989010989011,0.0526315789474,0.025641025641,0.0695187165775
33,0.242236024845,0.324503311258,0.282051282051,0.0471204188482,0.0695187165775,0.0810810810811,0.0695187165775,0.0752688172043,0.0695187165775
34,0.290322580645,0.273885350318,0.282051282051,0.0362694300518,0.111111111111,0.0695187165775,0.0989010989011,0.0695187165775,0.0695187165775
35,0.242236024845,0.398601398601,0.324503311258,0.0416666666667,0.104972375691,0.0695187165775,0.0526315789474,0.0582010582011,0.0752688172043
36,0.26582278481,0.290322580645,0.360544217687,0.0695187165775,0.0362694300518,0.0582010582011,0.0416666666667,0.0471204188482,0.0471204188482
37,0.25786163522,0.290322580645,0.307189542484,0.0810810810811,0.0869565217391,0.0928961748634,0.0695187165775,0.0526315789474,0.0582010582011
38,0.282051282051,0.342281879195,0.307189542484,0.0695187165775,0.0989010989011,0.0989010989011,0.0471204188482,0.0752688172043,0.0928961748634
39,0.273885350318,0.369863013699,0.351351351351,0.0869565217391,0.0582010582011,0.0582010582011,0.0810810810811,0.063829787234,0.0869565217391
40,0.324503311258,0.234567901235,0.25,0.0869565217391,0.0471204188482,0.0928961748634,0.063829787234,0.0752688172043,0.0582010582011
41,0.282051282051,0.25786163522,0.298701298701,0.0526315789474,0.0869565217391,0.117318435754,0.0471204188482,0.0362694300518,0.0695187165775
42,0.25786163522,0.333333333333,0.315789473684,0.0752688172043,0.104972375691,0.111111111111,0.0810810810811,0.0869565217391,0.063829787234
43,0.226993865031,0.298701298701,0.315789473684,0.0752688172043,0.0471204188482,0.0928961748634,0.0752688172043,0.0309278350515,0.0869565217391
44,0.333333333333,0.307189542484,0.282051282051,0.0928961748634,0.111111111111,0.0582010582011,0.0471204188482,0.0582010582011,0.0471204188482
45,0.25786163522,0.333333333333,0.273885350318,0.063829787234,0.0989010989011,0.0989010989011,0.0309278350515,0.0810810810811,0.0695187165775
46,0.25,0.298701298701,0.342281879195,0.0526315789474,0.0810810810811,0.0582010582011,0.0752688172043,0.063829787234,0.0869565217391
47,0.25,0.290322580645,0.282051282051,0.0752688172043,0.0526315789474,0.0928961748634,0.0582010582011,0.0471204188482,0.0471204188482
48,0.26582278481,0.315789473684,0.315789473684,0.0928961748634,0.063829787234,0.0989010989011,0.0416666666667,0.0526315789474,0.0526315789474
49,0.282051282051,0.219512195122,0.333333333333,0.111111111111,0.0309278350515,0.0810810810811,0.0526315789474,0.0752688172043,0.0695187165775
