,random_100,business_languagearts_100,languagearts_business_100,random_200,business_languagearts_200,languagearts_business_200,random_300,business_languagearts_300,languagearts_business_300
0,0.492537313433,0.492537313433,0.6,0.212121212121,0.219512195122,0.282051282051,0.136363636364,0.136363636364,0.156069364162
1,0.449275362319,0.5625,0.515151515152,0.142857142857,0.234567901235,0.242236024845,0.0752688172043,0.190476190476,0.169590643275
2,0.449275362319,0.538461538462,0.492537313433,0.183431952663,0.25786163522,0.212121212121,0.0928961748634,0.136363636364,0.129943502825
3,0.503759398496,0.470588235294,0.526717557252,0.162790697674,0.204819277108,0.197604790419,0.0582010582011,0.129943502825,0.111111111111
4,0.470588235294,0.526717557252,0.574803149606,0.190476190476,0.204819277108,0.282051282051,0.0752688172043,0.117318435754,0.142857142857
5,0.459854014599,0.492537313433,0.6,0.176470588235,0.219512195122,0.242236024845,0.117318435754,0.136363636364,0.169590643275
6,0.481481481481,0.438848920863,0.538461538462,0.136363636364,0.282051282051,0.204819277108,0.0526315789474,0.176470588235,0.149425287356
7,0.449275362319,0.538461538462,0.574803149606,0.176470588235,0.226993865031,0.234567901235,0.0869565217391,0.129943502825,0.136363636364
8,0.503759398496,0.515151515152,0.587301587302,0.197604790419,0.242236024845,0.25786163522,0.0989010989011,0.149425287356,0.136363636364
9,0.449275362319,0.503759398496,0.470588235294,0.212121212121,0.197604790419,0.162790697674,0.0869565217391,0.104972375691,0.149425287356
10,0.481481481481,0.481481481481,0.538461538462,0.156069364162,0.219512195122,0.212121212121,0.0695187165775,0.136363636364,0.111111111111
11,0.459854014599,0.526717557252,0.538461538462,0.149425287356,0.204819277108,0.242236024845,0.0869565217391,0.162790697674,0.212121212121
12,0.481481481481,0.515151515152,0.574803149606,0.162790697674,0.197604790419,0.25786163522,0.063829787234,0.123595505618,0.149425287356
13,0.449275362319,0.492537313433,0.538461538462,0.129943502825,0.204819277108,0.25786163522,0.0989010989011,0.123595505618,0.149425287356
14,0.449275362319,0.574803149606,0.538461538462,0.176470588235,0.25,0.212121212121,0.0989010989011,0.117318435754,0.0869565217391
15,0.459854014599,0.481481481481,0.5625,0.149425287356,0.190476190476,0.226993865031,0.0526315789474,0.162790697674,0.149425287356
16,0.438848920863,0.481481481481,0.550387596899,0.149425287356,0.234567901235,0.234567901235,0.0582010582011,0.111111111111,0.156069364162
17,0.418439716312,0.538461538462,0.574803149606,0.149425287356,0.25786163522,0.219512195122,0.0752688172043,0.169590643275,0.117318435754
18,0.481481481481,0.459854014599,0.550387596899,0.197604790419,0.136363636364,0.212121212121,0.0695187165775,0.104972375691,0.149425287356
19,0.459854014599,0.515151515152,0.515151515152,0.117318435754,0.197604790419,0.176470588235,0.0810810810811,0.123595505618,0.123595505618
20,0.428571428571,0.503759398496,0.5625,0.162790697674,0.219512195122,0.226993865031,0.0869565217391,0.176470588235,0.117318435754
21,0.408450704225,0.492537313433,0.574803149606,0.117318435754,0.197604790419,0.219512195122,0.0928961748634,0.129943502825,0.142857142857
22,0.438848920863,0.492537313433,0.538461538462,0.162790697674,0.197604790419,0.234567901235,0.0810810810811,0.111111111111,0.111111111111
23,0.503759398496,0.550387596899,0.6,0.190476190476,0.234567901235,0.25786163522,0.0471204188482,0.149425287356,0.111111111111
24,0.459854014599,0.574803149606,0.503759398496,0.204819277108,0.219512195122,0.212121212121,0.0989010989011,0.156069364162,0.104972375691
25,0.449275362319,0.538461538462,0.612903225806,0.149425287356,0.25786163522,0.298701298701,0.136363636364,0.117318435754,0.129943502825
26,0.470588235294,0.515151515152,0.550387596899,0.162790697674,0.169590643275,0.226993865031,0.063829787234,0.117318435754,0.117318435754
27,0.398601398601,0.481481481481,0.526717557252,0.169590643275,0.226993865031,0.212121212121,0.0810810810811,0.129943502825,0.162790697674
28,0.418439716312,0.503759398496,0.5625,0.183431952663,0.197604790419,0.26582278481,0.0928961748634,0.129943502825,0.117318435754
29,0.492537313433,0.503759398496,0.5625,0.197604790419,0.219512195122,0.234567901235,0.123595505618,0.149425287356,0.142857142857
30,0.449275362319,0.550387596899,0.550387596899,0.169590643275,0.25786163522,0.197604790419,0.0526315789474,0.0695187165775,0.149425287356
31,0.503759398496,0.515151515152,0.526717557252,0.176470588235,0.190476190476,0.169590643275,0.0695187165775,0.142857142857,0.111111111111
32,0.408450704225,0.503759398496,0.574803149606,0.142857142857,0.204819277108,0.234567901235,0.104972375691,0.104972375691,0.183431952663
33,0.459854014599,0.470588235294,0.503759398496,0.129943502825,0.204819277108,0.219512195122,0.063829787234,0.117318435754,0.123595505618
34,0.470588235294,0.515151515152,0.526717557252,0.176470588235,0.204819277108,0.234567901235,0.0810810810811,0.123595505618,0.142857142857
35,0.398601398601,0.538461538462,0.574803149606,0.156069364162,0.204819277108,0.190476190476,0.0471204188482,0.117318435754,0.123595505618
36,0.438848920863,0.550387596899,0.515151515152,0.156069364162,0.234567901235,0.26582278481,0.111111111111,0.169590643275,0.149425287356
37,0.481481481481,0.526717557252,0.574803149606,0.183431952663,0.226993865031,0.197604790419,0.063829787234,0.129943502825,0.129943502825
38,0.449275362319,0.550387596899,0.492537313433,0.156069364162,0.25786163522,0.183431952663,0.0869565217391,0.156069364162,0.129943502825
39,0.515151515152,0.515151515152,0.5625,0.190476190476,0.219512195122,0.212121212121,0.063829787234,0.136363636364,0.169590643275
40,0.438848920863,0.526717557252,0.5625,0.136363636364,0.204819277108,0.183431952663,0.129943502825,0.123595505618,0.142857142857
41,0.459854014599,0.503759398496,0.503759398496,0.176470588235,0.25,0.242236024845,0.129943502825,0.129943502825,0.197604790419
42,0.503759398496,0.492537313433,0.550387596899,0.176470588235,0.242236024845,0.190476190476,0.063829787234,0.123595505618,0.142857142857
43,0.418439716312,0.538461538462,0.538461538462,0.142857142857,0.234567901235,0.212121212121,0.0695187165775,0.142857142857,0.129943502825
44,0.438848920863,0.550387596899,0.481481481481,0.162790697674,0.234567901235,0.212121212121,0.0695187165775,0.142857142857,0.129943502825
45,0.408450704225,0.449275362319,0.550387596899,0.129943502825,0.169590643275,0.219512195122,0.0869565217391,0.111111111111,0.197604790419
46,0.449275362319,0.515151515152,0.5625,0.149425287356,0.242236024845,0.242236024845,0.0752688172043,0.0989010989011,0.117318435754
47,0.418439716312,0.538461538462,0.503759398496,0.162790697674,0.234567901235,0.25,0.0810810810811,0.111111111111,0.169590643275
48,0.481481481481,0.503759398496,0.538461538462,0.149425287356,0.234567901235,0.25786163522,0.063829787234,0.0928961748634,0.156069364162
49,0.428571428571,0.526717557252,0.503759398496,0.169590643275,0.212121212121,0.204819277108,0.0752688172043,0.117318435754,0.156069364162
