,random_100,industrialarts_science_100,science_industrialarts_100,random_200,industrialarts_science_200,science_industrialarts_200,random_300,industrialarts_science_300,science_industrialarts_300
0,0.307189542484,0.342281879195,0.315789473684,0.0928961748634,0.0989010989011,0.0989010989011,0.0695187165775,0.063829787234,0.0869565217391
1,0.290322580645,0.388888888889,0.360544217687,0.129943502825,0.142857142857,0.117318435754,0.063829787234,0.063829787234,0.0526315789474
2,0.324503311258,0.398601398601,0.398601398601,0.0989010989011,0.142857142857,0.0989010989011,0.0752688172043,0.0810810810811,0.117318435754
3,0.315789473684,0.360544217687,0.351351351351,0.0989010989011,0.0989010989011,0.162790697674,0.0869565217391,0.0526315789474,0.0752688172043
4,0.342281879195,0.360544217687,0.398601398601,0.0810810810811,0.0989010989011,0.129943502825,0.0989010989011,0.063829787234,0.0695187165775
5,0.25786163522,0.351351351351,0.369863013699,0.0810810810811,0.111111111111,0.117318435754,0.0869565217391,0.0752688172043,0.0582010582011
6,0.290322580645,0.379310344828,0.342281879195,0.0810810810811,0.0928961748634,0.0695187165775,0.0526315789474,0.0869565217391,0.0416666666667
7,0.333333333333,0.360544217687,0.379310344828,0.0810810810811,0.0695187165775,0.117318435754,0.063829787234,0.0752688172043,0.0752688172043
8,0.351351351351,0.342281879195,0.290322580645,0.123595505618,0.0869565217391,0.063829787234,0.111111111111,0.0810810810811,0.0810810810811
9,0.379310344828,0.333333333333,0.315789473684,0.111111111111,0.063829787234,0.111111111111,0.0752688172043,0.0810810810811,0.0752688172043
10,0.379310344828,0.360544217687,0.282051282051,0.0869565217391,0.0928961748634,0.129943502825,0.0752688172043,0.0928961748634,0.0526315789474
11,0.369863013699,0.360544217687,0.388888888889,0.0928961748634,0.117318435754,0.104972375691,0.0752688172043,0.0695187165775,0.0752688172043
12,0.324503311258,0.342281879195,0.324503311258,0.111111111111,0.0810810810811,0.0989010989011,0.0695187165775,0.0928961748634,0.0416666666667
13,0.26582278481,0.398601398601,0.282051282051,0.0989010989011,0.129943502825,0.0989010989011,0.0695187165775,0.063829787234,0.0989010989011
14,0.307189542484,0.360544217687,0.351351351351,0.0582010582011,0.111111111111,0.0869565217391,0.0471204188482,0.0810810810811,0.0989010989011
15,0.333333333333,0.379310344828,0.342281879195,0.0752688172043,0.136363636364,0.136363636364,0.0810810810811,0.0471204188482,0.0582010582011
16,0.379310344828,0.369863013699,0.333333333333,0.0752688172043,0.0928961748634,0.0810810810811,0.0810810810811,0.0869565217391,0.0526315789474
17,0.333333333333,0.324503311258,0.351351351351,0.0869565217391,0.117318435754,0.104972375691,0.0362694300518,0.0695187165775,0.0869565217391
18,0.351351351351,0.342281879195,0.342281879195,0.0989010989011,0.0810810810811,0.111111111111,0.063829787234,0.0810810810811,0.0526315789474
19,0.342281879195,0.369863013699,0.360544217687,0.162790697674,0.117318435754,0.136363636364,0.0582010582011,0.063829787234,0.0928961748634
20,0.298701298701,0.369863013699,0.342281879195,0.0869565217391,0.149425287356,0.117318435754,0.0526315789474,0.0989010989011,0.0471204188482
21,0.307189542484,0.398601398601,0.342281879195,0.111111111111,0.117318435754,0.0928961748634,0.0526315789474,0.0928961748634,0.0810810810811
22,0.282051282051,0.307189542484,0.290322580645,0.063829787234,0.0989010989011,0.0810810810811,0.0928961748634,0.063829787234,0.0362694300518
23,0.369863013699,0.398601398601,0.379310344828,0.0810810810811,0.0810810810811,0.117318435754,0.0695187165775,0.0810810810811,0.0582010582011
24,0.333333333333,0.324503311258,0.351351351351,0.0869565217391,0.104972375691,0.0810810810811,0.0752688172043,0.0526315789474,0.0471204188482
25,0.333333333333,0.342281879195,0.351351351351,0.104972375691,0.0869565217391,0.149425287356,0.063829787234,0.0582010582011,0.0869565217391
26,0.388888888889,0.290322580645,0.333333333333,0.0989010989011,0.0989010989011,0.0989010989011,0.0869565217391,0.0810810810811,0.0362694300518
27,0.324503311258,0.379310344828,0.307189542484,0.123595505618,0.0989010989011,0.117318435754,0.063829787234,0.0810810810811,0.0869565217391
28,0.342281879195,0.408450704225,0.342281879195,0.136363636364,0.0695187165775,0.169590643275,0.0810810810811,0.063829787234,0.063829787234
29,0.379310344828,0.333333333333,0.333333333333,0.0810810810811,0.104972375691,0.0928961748634,0.0752688172043,0.0416666666667,0.0752688172043
30,0.342281879195,0.351351351351,0.351351351351,0.0695187165775,0.0810810810811,0.0810810810811,0.0752688172043,0.0989010989011,0.104972375691
31,0.333333333333,0.25786163522,0.388888888889,0.0989010989011,0.0928961748634,0.104972375691,0.0869565217391,0.0526315789474,0.0869565217391
