,random_100,socialstudies_science_100,science_socialstudies_100,random_200,socialstudies_science_200,science_socialstudies_200,random_300,socialstudies_science_300,science_socialstudies_300
0,0.282051282051,0.290322580645,0.351351351351,0.0582010582011,0.0869565217391,0.063829787234,0.0695187165775,0.0309278350515,0.0582010582011
1,0.282051282051,0.307189542484,0.351351351351,0.0810810810811,0.111111111111,0.0582010582011,0.0752688172043,0.0582010582011,0.0416666666667
2,0.333333333333,0.282051282051,0.307189542484,0.0810810810811,0.0928961748634,0.0869565217391,0.0471204188482,0.0526315789474,0.0695187165775
3,0.25786163522,0.290322580645,0.351351351351,0.0526315789474,0.129943502825,0.104972375691,0.0582010582011,0.0582010582011,0.0695187165775
4,0.298701298701,0.360544217687,0.298701298701,0.0471204188482,0.111111111111,0.111111111111,0.0582010582011,0.0695187165775,0.0582010582011
5,0.273885350318,0.351351351351,0.360544217687,0.0810810810811,0.0869565217391,0.0695187165775,0.0582010582011,0.0582010582011,0.0989010989011
6,0.242236024845,0.298701298701,0.290322580645,0.0989010989011,0.0869565217391,0.0989010989011,0.0582010582011,0.063829787234,0.0362694300518
7,0.26582278481,0.298701298701,0.379310344828,0.129943502825,0.063829787234,0.117318435754,0.0869565217391,0.0416666666667,0.0471204188482
8,0.282051282051,0.290322580645,0.324503311258,0.0869565217391,0.063829787234,0.0695187165775,0.0869565217391,0.0471204188482,0.0582010582011
9,0.25,0.307189542484,0.360544217687,0.0928961748634,0.123595505618,0.0526315789474,0.0309278350515,0.0309278350515,0.0752688172043
10,0.282051282051,0.273885350318,0.333333333333,0.0752688172043,0.0752688172043,0.063829787234,0.0416666666667,0.0471204188482,0.0752688172043
11,0.315789473684,0.307189542484,0.333333333333,0.0695187165775,0.0526315789474,0.0869565217391,0.0362694300518,0.0526315789474,0.0695187165775
12,0.242236024845,0.351351351351,0.351351351351,0.0752688172043,0.0526315789474,0.117318435754,0.0471204188482,0.0582010582011,0.0582010582011
13,0.242236024845,0.351351351351,0.324503311258,0.0582010582011,0.0752688172043,0.0810810810811,0.0362694300518,0.0869565217391,0.0752688172043
14,0.273885350318,0.351351351351,0.351351351351,0.063829787234,0.0989010989011,0.0928961748634,0.0471204188482,0.0752688172043,0.063829787234
15,0.307189542484,0.351351351351,0.388888888889,0.0526315789474,0.0869565217391,0.0928961748634,0.063829787234,0.0471204188482,0.063829787234
16,0.25786163522,0.315789473684,0.226993865031,0.0362694300518,0.0989010989011,0.0869565217391,0.0526315789474,0.0869565217391,0.0152284263959
17,0.315789473684,0.342281879195,0.307189542484,0.0928961748634,0.0989010989011,0.0526315789474,0.0526315789474,0.0526315789474,0.0869565217391
18,0.282051282051,0.273885350318,0.307189542484,0.117318435754,0.0416666666667,0.0695187165775,0.0471204188482,0.0810810810811,0.0810810810811
19,0.333333333333,0.333333333333,0.351351351351,0.111111111111,0.104972375691,0.104972375691,0.0695187165775,0.0752688172043,0.0152284263959
20,0.26582278481,0.298701298701,0.379310344828,0.0752688172043,0.0810810810811,0.0928961748634,0.025641025641,0.0526315789474,0.0695187165775
21,0.242236024845,0.25786163522,0.360544217687,0.0752688172043,0.0416666666667,0.0695187165775,0.063829787234,0.0695187165775,0.0526315789474
22,0.333333333333,0.315789473684,0.307189542484,0.0752688172043,0.0810810810811,0.0810810810811,0.0582010582011,0.063829787234,0.0526315789474
23,0.298701298701,0.25,0.369863013699,0.0928961748634,0.0526315789474,0.0989010989011,0.0869565217391,0.063829787234,0.0526315789474
24,0.273885350318,0.290322580645,0.351351351351,0.111111111111,0.063829787234,0.0810810810811,0.0752688172043,0.063829787234,0.0582010582011
25,0.342281879195,0.282051282051,0.307189542484,0.063829787234,0.0582010582011,0.0810810810811,0.0752688172043,0.0526315789474,0.0989010989011
26,0.315789473684,0.307189542484,0.342281879195,0.0752688172043,0.063829787234,0.0869565217391,0.063829787234,0.0752688172043,0.0810810810811
27,0.26582278481,0.342281879195,0.428571428571,0.0582010582011,0.0526315789474,0.123595505618,0.063829787234,0.0695187165775,0.0810810810811
28,0.351351351351,0.307189542484,0.333333333333,0.0928961748634,0.0526315789474,0.0695187165775,0.0416666666667,0.0526315789474,0.063829787234
29,0.273885350318,0.307189542484,0.315789473684,0.0471204188482,0.0752688172043,0.0810810810811,0.063829787234,0.0362694300518,0.063829787234
30,0.226993865031,0.333333333333,0.388888888889,0.0869565217391,0.123595505618,0.104972375691,0.0309278350515,0.0810810810811,0.0928961748634
31,0.26582278481,0.315789473684,0.298701298701,0.063829787234,0.0752688172043,0.0752688172043,0.0416666666667,0.0582010582011,0.0471204188482
32,0.298701298701,0.369863013699,0.298701298701,0.0810810810811,0.142857142857,0.0928961748634,0.0362694300518,0.0582010582011,0.063829787234
33,0.307189542484,0.25786163522,0.333333333333,0.0810810810811,0.0695187165775,0.0928961748634,0.063829787234,0.0582010582011,0.0810810810811
34,0.298701298701,0.25,0.369863013699,0.0928961748634,0.0695187165775,0.0695187165775,0.063829787234,0.0695187165775,0.0752688172043
35,0.351351351351,0.315789473684,0.360544217687,0.0471204188482,0.0752688172043,0.111111111111,0.0526315789474,0.0416666666667,0.0869565217391
36,0.25,0.342281879195,0.360544217687,0.0869565217391,0.0810810810811,0.0695187165775,0.0526315789474,0.0695187165775,0.0526315789474
37,0.26582278481,0.351351351351,0.369863013699,0.0695187165775,0.063829787234,0.0928961748634,0.0416666666667,0.063829787234,0.111111111111
38,0.333333333333,0.282051282051,0.342281879195,0.0989010989011,0.111111111111,0.111111111111,0.0471204188482,0.0526315789474,0.0582010582011
39,0.26582278481,0.234567901235,0.398601398601,0.0869565217391,0.0695187165775,0.0869565217391,0.0928961748634,0.0471204188482,0.0582010582011
40,0.25786163522,0.324503311258,0.333333333333,0.0582010582011,0.142857142857,0.0869565217391,0.0582010582011,0.0362694300518,0.0695187165775
41,0.242236024845,0.307189542484,0.290322580645,0.0695187165775,0.0582010582011,0.0695187165775,0.0695187165775,0.0695187165775,0.0810810810811
42,0.234567901235,0.342281879195,0.333333333333,0.0526315789474,0.0928961748634,0.063829787234,0.0309278350515,0.0526315789474,0.0869565217391
43,0.282051282051,0.298701298701,0.315789473684,0.0810810810811,0.0695187165775,0.0989010989011,0.0582010582011,0.0582010582011,0.0752688172043
44,0.282051282051,0.360544217687,0.342281879195,0.0582010582011,0.0695187165775,0.0928961748634,0.0471204188482,0.063829787234,0.0582010582011
